Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,4.6,4.0,16.0,6.1,2.9
2,Houston,4.3,-2.3,7.0,4.3,4.3
3,Orlando,4.0,7.3,11.0,4.4,3.5
4,Golden State,3.4,11.3,16.0,2.8,4.0
5,Atlanta,2.1,-0.7,3.0,0.9,3.2
6,Cleveland,1.5,5.3,12.0,2.3,0.8
7,Sacramento,1.5,1.0,-3.0,1.3,1.7
8,New York,1.3,4.0,2.0,1.7,1.0
9,Philadelphia,1.2,-2.0,-7.0,1.9,0.6
10,Boston,1.1,-4.0,-8.0,0.5,1.7
11,Portland,1.0,7.7,19.0,1.2,0.7
12,Toronto,0.9,12.0,2.0,0.1,1.7
13,Detroit,0.7,-4.7,-5.0,0.5,1.0
14,LA Clippers,0.7,-0.3,-9.0,1.5,-0.1
15,Brooklyn,0.6,-0.7,-11.0,1.0,0.2
16,Memphis,0.3,-13.0,-16.0,-0.6,1.2
17,Minnesota,0.2,-0.7,-4.0,1.1,-0.7
18,New Orleans,-0.4,-5.0,-9.0,0.2,-1.0
19,Miami,-1.0,-5.3,0.0,-1.6,-0.4
20,Indiana,-1.0,-4.0,-16.0,-0.7,-1.4
21,Charlotte,-1.3,-9.0,-1.0,0.0,-2.5
22,San Antonio,-1.4,-7.7,-2.0,-1.1,-1.6
23,Denver,-2.0,-2.7,-13.0,-1.3,-2.7
24,LA Lakers,-2.1,-10.7,-12.0,-1.2,-3.1
25,Dallas,-2.9,-8.3,-13.0,-2.2,-3.5
26,Chicago,-3.0,4.0,-5.0,-3.3,-2.7
27,Milwaukee,-3.0,3.7,-1.0,-3.5,-2.6
28,Phoenix,-3.8,3.0,-1.0,-3.0,-4.7
29,Washington,-4.6,-7.0,-6.0,-4.6,-4.6
30,Utah,-5.1,-2.0,-9.0,-6.4,-3.8
