Rank,Team,2025,Last 3,Last 1,Home,Away
1,Boston,53.0,58.0,64.0,52.0,54.1
2,Orlando,53.8,53.0,47.0,52.4,55.3
3,Minnesota,53.8,57.0,65.0,55.0,52.7
4,Houston,54.0,49.3,51.0,54.1,53.8
5,Okla City,54.0,52.3,48.0,52.6,55.4
6,Golden State,54.0,53.3,62.0,54.9,53.2
7,LA Clippers,54.1,60.7,58.0,52.5,55.6
8,Cleveland,54.5,59.0,52.0,53.7,55.3
9,Miami,54.5,67.3,72.0,55.0,54.1
10,New York,55.2,57.3,58.0,53.7,56.6
11,Portland,55.4,49.3,43.0,55.1,55.7
12,LA Lakers,55.7,58.0,59.0,53.3,58.3
13,Brooklyn,56.1,65.0,62.0,55.9,56.3
14,Indiana,56.6,49.3,47.0,55.8,57.4
15,Toronto,56.8,55.0,54.0,57.7,55.9
16,Phoenix,57.0,55.3,57.0,57.8,56.3
17,Detroit,57.3,53.0,59.0,57.6,57.0
18,Dallas,57.3,60.3,66.0,54.3,60.0
19,Milwaukee,57.6,53.7,41.0,56.7,58.4
20,San Antonio,57.6,59.3,74.0,60.1,55.2
21,Philadelphia,57.7,53.0,49.0,56.3,59.1
22,Charlotte,58.0,53.7,54.0,57.1,58.9
23,Sacramento,58.3,58.3,71.0,57.3,59.4
24,Utah,58.7,58.3,50.0,59.2,58.2
25,Memphis,59.1,60.3,60.0,58.5,59.7
26,New Orleans,59.5,65.7,64.0,58.9,60.0
27,Denver,59.7,58.3,60.0,59.2,60.3
28,Chicago,60.2,56.7,71.0,60.4,60.0
29,Washington,60.5,57.0,60.0,60.0,61.1
30,Atlanta,60.9,56.3,62.0,60.5,61.3
