Rank,Team,2025,Last 3,Last 1,Home,Away
1,Cleveland,149.3,131.3,115.0,149.9,148.6
2,Memphis,148.7,128.7,139.0,152.0,145.4
3,Denver,148.5,128.0,113.0,151.9,145.2
4,Atlanta,147.4,136.7,144.0,147.4,147.3
5,Chicago,146.4,135.7,105.0,145.2,147.5
6,Indiana,145.3,123.7,108.0,146.5,144.1
7,Okla City,144.7,124.0,123.0,149.0,140.3
8,San Antonio,142.6,136.7,147.0,146.1,139.0
9,Sacramento,142.0,130.7,129.0,142.2,141.9
10,Phoenix,141.4,137.7,126.0,142.1,140.6
11,Golden State,140.9,125.7,131.0,140.2,141.5
12,Detroit,140.9,125.3,138.0,140.6,141.1
13,New York,140.8,134.0,131.0,143.2,138.3
14,Boston,140.4,127.3,100.0,142.0,138.8
15,Milwaukee,140.4,138.7,143.0,144.0,137.0
16,Dallas,139.5,132.3,131.0,140.4,138.6
17,Toronto,139.4,145.7,150.0,140.2,138.6
18,Minnesota,139.3,146.3,110.0,143.2,135.5
19,LA Lakers,138.4,127.0,120.0,140.1,136.6
20,LA Clippers,137.8,136.3,131.0,140.4,135.2
21,Utah,137.4,141.0,129.0,137.1,137.8
22,Houston,136.5,131.7,103.0,136.1,137.0
23,Miami,136.3,114.7,100.0,137.5,135.2
24,New Orleans,135.7,130.7,122.0,137.2,134.1
25,Portland,134.7,132.0,136.0,137.6,131.8
26,Washington,133.1,130.7,152.0,134.6,131.7
27,Philadelphia,132.8,134.3,122.0,132.7,132.9
28,Brooklyn,130.3,127.0,126.0,128.9,131.6
29,Charlotte,129.4,115.7,109.0,130.3,128.5
30,Orlando,127.8,113.3,108.0,128.7,126.8
