Rank,Team,2025,Last 3,Last 1,Home,Away
1,Detroit,0.6,0.3,0.0,0.6,0.6
2,Brooklyn,0.5,0.3,0.0,0.5,0.5
3,Houston,0.5,1.0,1.0,0.4,0.5
4,Orlando,0.4,0.3,0.0,0.5,0.4
5,Minnesota,0.4,0.0,0.0,0.4,0.4
6,San Antonio,0.4,0.0,0.0,0.4,0.4
7,Memphis,0.4,0.0,0.0,0.5,0.3
8,Okla City,0.4,0.7,0.0,0.3,0.4
9,Atlanta,0.4,0.0,0.0,0.2,0.5
10,Golden State,0.3,0.0,0.0,0.3,0.4
11,Cleveland,0.3,1.3,0.0,0.3,0.4
12,Charlotte,0.3,0.3,0.0,0.3,0.3
13,Indiana,0.3,0.0,0.0,0.4,0.2
14,Washington,0.3,0.0,0.0,0.5,0.1
14,Utah,0.3,0.0,0.0,0.2,0.4
16,Denver,0.3,0.0,0.0,0.3,0.3
17,LA Lakers,0.3,0.0,0.0,0.3,0.3
18,Miami,0.3,0.0,0.0,0.2,0.4
19,Sacramento,0.3,0.0,0.0,0.3,0.3
20,Portland,0.3,0.3,1.0,0.4,0.2
21,New York,0.3,0.0,0.0,0.2,0.3
22,Dallas,0.3,0.3,1.0,0.3,0.3
23,LA Clippers,0.3,0.7,1.0,0.3,0.3
24,Milwaukee,0.3,1.0,0.0,0.3,0.3
25,Toronto,0.3,0.0,0.0,0.2,0.3
26,New Orleans,0.2,0.0,0.0,0.2,0.3
27,Phoenix,0.2,0.0,0.0,0.2,0.3
28,Chicago,0.2,0.0,0.0,0.1,0.3
29,Boston,0.2,0.3,0.0,0.2,0.3
30,Philadelphia,0.2,0.3,0.0,0.1,0.3
