Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,1.39,1.105,0.739,1.246,1.562
2,Orlando,1.422,1.442,2.727,1.298,1.552
3,Golden State,1.613,1.365,1.714,1.592,1.635
4,Detroit,1.641,1.333,1.059,1.674,1.608
5,Minnesota,1.656,1.489,1.625,1.629,1.683
6,Houston,1.661,1.974,3.429,1.585,1.738
7,Indiana,1.67,1.45,2.5,1.575,1.77
8,Portland,1.689,1.233,1.0,1.636,1.745
9,New York,1.705,1.795,2.308,1.63,1.782
10,LA Clippers,1.712,2.139,2.0,1.64,1.785
11,Toronto,1.716,1.549,1.833,1.704,1.726
12,Cleveland,1.759,2.342,1.857,1.678,1.85
13,Philadelphia,1.767,1.756,2.231,1.868,1.676
14,Atlanta,1.774,2.175,2.2,1.82,1.733
15,Brooklyn,1.807,2.308,2.25,1.776,1.841
16,Memphis,1.812,2.577,2.75,1.807,1.818
17,Boston,1.844,1.811,1.786,2.007,1.702
18,Miami,1.935,2.563,2.167,2.027,1.854
19,Sacramento,1.949,2.171,2.9,1.82,2.089
20,LA Lakers,1.994,2.061,1.923,1.868,2.135
21,Charlotte,2.017,2.938,1.692,1.941,2.091
22,Dallas,2.037,2.0,2.5,1.936,2.128
23,New Orleans,2.046,2.548,1.6,1.892,2.217
24,San Antonio,2.048,2.444,2.462,2.101,1.996
25,Milwaukee,2.079,2.359,1.846,2.037,2.122
26,Washington,2.135,2.105,3.5,2.021,2.256
27,Phoenix,2.233,2.075,2.385,2.204,2.261
28,Denver,2.238,2.171,2.8,2.195,2.282
29,Chicago,2.292,1.583,2.0,2.335,2.25
30,Utah,2.509,2.275,1.769,2.629,2.4
