Rank,Team,2025,Last 3,Last 1,Home,Away
1,Denver,84.3,80.3,76.0,85.5,83.1
2,Memphis,84.0,77.0,82.0,84.8,83.2
3,Atlanta,82.3,77.3,78.0,82.3,82.3
4,Chicago,82.1,82.7,61.0,83.3,80.9
5,Toronto,82.0,82.0,78.0,82.4,81.7
6,Golden State,81.8,65.7,67.0,81.0,82.5
7,Houston,81.6,76.3,72.0,82.2,80.9
8,Cleveland,80.8,78.0,68.0,81.3,80.4
9,San Antonio,80.2,75.0,76.0,81.0,79.4
10,Utah,80.0,82.3,70.0,80.0,80.0
11,Detroit,79.4,78.3,74.0,80.0,78.9
12,Boston,78.5,66.0,60.0,80.0,77.0
13,Sacramento,78.4,75.0,75.0,77.5,79.4
14,Minnesota,78.3,77.7,61.0,80.2,76.4
15,Indiana,78.2,77.7,73.0,77.9,78.5
16,Okla City,78.2,72.7,73.0,78.6,77.7
17,New Orleans,77.8,82.3,83.0,78.9,76.8
18,Charlotte,77.7,76.0,80.0,77.5,78.0
19,Phoenix,77.6,76.7,69.0,78.9,76.3
20,New York,77.4,73.0,75.0,78.7,76.2
21,Washington,77.1,78.7,83.0,76.5,77.6
22,Portland,77.1,85.0,93.0,77.7,76.4
23,Miami,77.0,65.0,67.0,76.1,77.9
24,Milwaukee,77.0,77.0,85.0,77.5,76.5
25,Dallas,76.2,70.7,71.0,78.4,74.2
26,LA Clippers,76.1,72.0,75.0,76.9,75.3
27,LA Lakers,76.1,71.7,72.0,76.9,75.3
28,Brooklyn,74.5,73.0,70.0,74.2,74.9
29,Orlando,73.6,71.3,72.0,74.8,72.5
30,Philadelphia,71.3,82.0,74.0,72.3,70.3
