Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,11.8,14.0,7.0,10.5,13.3
2,Indiana,12.4,12.3,9.0,11.7,13.2
3,Sacramento,13.3,12.3,14.0,13.1,13.5
4,Boston,13.3,11.7,23.0,12.7,14.0
5,Orlando,13.6,8.7,11.0,13.1,14.2
6,Minnesota,13.7,12.0,19.0,13.5,13.8
7,Houston,13.7,14.3,2.0,13.1,14.2
8,Golden State,13.9,13.7,16.0,13.4,14.4
9,Detroit,14.5,14.3,18.0,14.8,14.2
10,Chicago,14.6,10.7,14.0,14.8,14.4
11,New York,14.6,21.0,25.0,14.3,14.9
12,Cleveland,15.0,13.3,13.0,14.6,15.4
13,LA Clippers,15.0,18.3,24.0,13.9,16.2
14,Milwaukee,15.1,16.3,18.0,15.1,15.1
15,Miami,15.1,14.7,18.0,14.0,16.2
16,San Antonio,15.5,16.7,22.0,15.9,15.2
17,Dallas,15.6,23.3,19.0,13.8,17.2
18,Philadelphia,16.1,21.3,21.0,15.9,16.3
19,Brooklyn,16.1,21.3,16.0,15.8,16.4
20,Toronto,16.2,18.0,18.0,16.3,16.1
21,Atlanta,16.5,16.3,14.0,18.1,15.0
22,Charlotte,16.6,18.0,12.0,16.7,16.5
23,Memphis,16.6,17.3,20.0,16.0,17.2
24,Denver,16.8,21.7,27.0,17.2,16.3
25,LA Lakers,16.8,16.3,12.0,17.0,16.6
26,Phoenix,17.1,20.3,11.0,16.5,17.8
27,Washington,17.5,20.3,25.0,18.1,16.9
28,Portland,17.5,16.7,14.0,18.0,17.0
29,New Orleans,18.0,21.0,13.0,17.6,18.4
30,Utah,19.4,16.7,15.0,18.5,20.3
