Rank,Team,2025,Last 3,Last 1,Home,Away
1,Memphis,204.6,184.3,197.0,207.6,201.7
2,Denver,203.1,186.0,169.0,206.7,199.4
3,Cleveland,202.5,191.3,173.0,203.2,201.9
4,Atlanta,200.2,186.0,192.0,200.4,200.0
5,Chicago,199.6,193.0,151.0,199.2,199.9
6,Okla City,197.0,177.3,176.0,200.9,193.0
7,Houston,195.1,188.0,161.0,195.4,194.7
8,Indiana,194.9,180.3,164.0,195.8,194.0
9,Detroit,194.3,182.3,187.0,194.5,194.2
10,Golden State,194.3,171.3,177.0,193.0,195.6
11,San Antonio,194.1,187.3,201.0,197.7,190.5
12,Sacramento,194.0,180.0,181.0,193.3,194.8
13,Boston,193.5,173.0,141.0,195.9,191.1
14,Toronto,192.9,197.3,196.0,194.3,191.6
15,New York,192.1,186.3,183.0,195.2,189.0
16,Milwaukee,192.0,189.7,203.0,195.7,188.4
17,Utah,191.9,198.7,175.0,191.1,192.7
18,Minnesota,191.8,198.7,155.0,196.3,187.4
19,Phoenix,191.2,185.7,167.0,193.0,189.5
20,Dallas,190.4,178.3,177.0,192.7,188.3
21,LA Lakers,188.7,176.0,168.0,190.7,186.7
22,LA Clippers,188.6,181.0,176.0,191.4,185.9
23,Portland,188.0,192.0,202.0,190.5,185.5
24,New Orleans,187.7,187.3,183.0,189.9,185.4
25,Miami,187.1,159.0,150.0,186.5,187.6
26,Washington,185.1,182.3,202.0,186.3,184.0
27,Charlotte,182.8,168.0,166.0,183.9,181.8
28,Philadelphia,180.9,193.3,176.0,181.6,180.3
29,Brooklyn,179.6,174.7,175.0,178.0,181.3
30,Orlando,178.5,165.3,161.0,180.3,176.8
