Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,156.4,155.0,165.0,153.0,159.9
2,LA Clippers,157.3,167.0,174.0,154.2,160.4
3,Boston,158.6,172.0,187.0,158.6,158.7
4,Minnesota,159.4,163.7,177.0,158.4,160.5
5,Houston,160.5,159.7,146.0,158.4,162.6
6,New York,161.1,162.3,169.0,159.2,162.9
7,Okla City,161.5,159.3,147.0,160.1,163.0
8,Miami,161.7,177.7,193.0,161.5,162.0
9,Golden State,162.5,164.3,169.0,163.3,161.7
10,LA Lakers,163.5,169.3,168.0,161.2,166.0
11,Cleveland,163.6,164.3,168.0,163.2,164.0
12,Detroit,164.6,159.0,166.0,165.5,163.8
13,Brooklyn,164.7,175.7,160.0,165.0,164.4
14,Milwaukee,165.4,168.7,174.0,164.8,165.9
15,Sacramento,165.4,149.0,164.0,164.5,166.4
16,Denver,165.9,163.3,179.0,165.0,166.9
17,Portland,166.7,162.0,133.0,165.2,168.3
18,Indiana,167.5,158.0,156.0,165.4,169.6
19,Charlotte,167.7,175.7,155.0,165.4,170.0
20,Phoenix,167.8,159.7,157.0,165.6,170.0
21,Dallas,168.7,176.7,179.0,164.9,172.2
22,Toronto,169.1,170.0,179.0,168.7,169.4
23,Philadelphia,169.2,175.3,190.0,169.0,169.3
24,Memphis,170.0,170.3,163.0,168.2,171.7
25,San Antonio,170.4,166.7,164.0,170.0,170.9
26,Atlanta,171.7,175.0,190.0,171.2,172.1
27,New Orleans,173.3,194.0,177.0,171.6,175.0
28,Chicago,173.8,154.7,166.0,173.2,174.3
29,Utah,173.9,185.0,178.0,173.6,174.3
30,Washington,177.5,178.7,169.0,179.5,175.6
