Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,0.208,0.333,0.0,0.148,0.269
2,Cleveland,0.242,0.667,1.0,0.217,0.267
3,Boston,0.28,0.667,1.0,0.319,0.239
4,Indiana,0.381,0.667,1.0,0.289,0.472
5,Houston,0.382,0.333,1.0,0.311,0.455
6,New York,0.39,0.667,1.0,0.38,0.4
7,Minnesota,0.402,0.667,1.0,0.375,0.429
8,LA Clippers,0.405,0.667,1.0,0.273,0.533
9,Denver,0.406,0.667,1.0,0.354,0.458
10,LA Lakers,0.414,1.0,1.0,0.273,0.558
11,Golden State,0.432,1.0,1.0,0.426,0.438
12,Milwaukee,0.432,0.667,1.0,0.349,0.511
13,Memphis,0.443,1.0,1.0,0.386,0.5
14,Detroit,0.477,0.667,1.0,0.5,0.455
15,Orlando,0.511,0.667,1.0,0.455,0.568
16,Sacramento,0.518,0.667,1.0,0.524,0.512
17,Atlanta,0.524,0.667,1.0,0.488,0.558
17,Dallas,0.524,0.667,1.0,0.45,0.591
19,Chicago,0.53,0.333,1.0,0.571,0.488
20,Miami,0.557,1.0,1.0,0.558,0.556
21,Phoenix,0.561,0.667,1.0,0.415,0.707
21,Portland,0.561,0.667,0.0,0.463,0.659
23,San Antonio,0.585,0.333,0.0,0.512,0.659
24,Toronto,0.634,0.667,1.0,0.561,0.707
25,Brooklyn,0.683,1.0,1.0,0.707,0.659
26,Philadelphia,0.707,0.667,1.0,0.707,0.707
27,New Orleans,0.744,1.0,1.0,0.659,0.829
28,Charlotte,0.768,1.0,1.0,0.707,0.829
29,Washington,0.781,0.667,0.0,0.8,0.762
30,Utah,0.793,0.667,1.0,0.756,0.829
