Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,37.7,34.7,29.0,37.4,38.0
2,Orlando,38.0,36.7,43.0,36.5,39.4
3,LA Clippers,39.6,46.3,47.0,38.8,40.4
4,Boston,39.9,40.3,42.0,40.0,39.8
5,Minnesota,40.1,43.0,46.0,40.1,40.0
6,Golden State,40.2,41.3,49.0,40.4,40.0
7,Houston,40.3,39.7,39.0,39.5,41.1
8,Brooklyn,40.5,42.3,37.0,40.4,40.5
9,Detroit,40.5,38.0,41.0,40.5,40.5
10,New York,41.0,40.3,46.0,40.7,41.3
11,Cleveland,41.1,41.7,41.0,40.9,41.3
12,Toronto,41.2,42.7,43.0,41.3,41.1
13,LA Lakers,41.2,39.3,36.0,40.1,42.3
14,Miami,41.3,44.0,47.0,41.5,41.1
15,Sacramento,41.6,40.3,41.0,41.2,41.9
16,Charlotte,41.6,44.3,35.0,40.4,42.8
17,Portland,41.6,38.0,31.0,41.2,42.0
18,Milwaukee,41.6,44.0,43.0,41.7,41.5
19,Indiana,41.8,35.3,35.0,41.5,42.0
20,Memphis,41.9,41.7,41.0,41.7,42.2
21,Philadelphia,42.4,42.0,47.0,42.6,42.1
22,Phoenix,42.6,43.3,46.0,41.9,43.3
23,Dallas,43.1,46.7,47.0,41.4,44.6
23,Denver,43.1,43.7,47.0,42.9,43.3
25,Atlanta,43.5,44.0,48.0,44.0,43.0
26,Washington,43.7,43.7,49.0,44.2,43.2
27,New Orleans,43.7,49.3,41.0,42.8,44.6
28,San Antonio,43.8,42.0,46.0,44.2,43.5
29,Chicago,44.4,37.3,41.0,44.6,44.1
30,Utah,44.6,50.0,46.0,44.5,44.6
