Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,16.1,19.0,22.0,17.7,14.4
2,Atlanta,14.8,11.7,15.0,14.8,14.8
3,Orlando,14.6,10.3,9.0,14.5,14.7
4,Memphis,14.3,12.7,14.0,14.5,14.0
5,LA Clippers,14.0,17.0,19.0,14.0,14.1
6,Golden State,14.0,13.0,15.0,14.2,13.8
7,Indiana,13.9,14.7,10.0,13.8,14.0
8,New Orleans,13.8,8.7,10.0,14.6,12.9
9,San Antonio,13.8,11.0,13.0,13.5,14.0
10,Philadelphia,13.6,14.3,13.0,13.0,14.2
11,Portland,13.5,15.0,13.0,14.0,13.1
12,Houston,13.4,14.3,10.0,13.0,13.7
13,Dallas,13.3,14.3,17.0,13.2,13.4
14,Detroit,13.2,15.0,12.0,13.0,13.4
15,Minnesota,12.8,11.0,13.0,13.0,12.6
16,Denver,12.7,11.7,8.0,13.1,12.3
17,Washington,12.7,10.0,7.0,13.1,12.4
18,Boston,12.6,10.7,7.0,12.3,12.9
19,Cleveland,12.4,11.7,11.0,12.6,12.2
20,Toronto,12.3,11.3,9.0,12.6,12.1
21,Chicago,12.3,14.0,13.0,12.2,12.4
22,New York,12.2,13.7,16.0,12.2,12.2
23,Brooklyn,12.1,8.0,6.0,12.9,11.3
24,LA Lakers,12.1,10.3,6.0,12.3,11.8
25,Phoenix,12.0,13.0,7.0,12.5,11.5
26,Sacramento,11.9,8.7,10.0,12.1,11.7
27,Charlotte,11.9,11.0,14.0,11.4,12.3
28,Milwaukee,11.9,10.7,13.0,12.1,11.6
29,Miami,11.8,7.0,6.0,11.1,12.5
30,Utah,11.2,13.0,11.0,10.6,11.7
