Rank,Team,2025,Last 3,Last 1,Home,Away
1,San Antonio,0.2,0.198,0.165,0.205,0.196
2,Miami,0.203,0.268,0.291,0.209,0.197
3,Boston,0.206,0.277,0.231,0.209,0.202
4,Milwaukee,0.223,0.203,0.301,0.213,0.232
5,Denver,0.226,0.233,0.25,0.223,0.23
6,Chicago,0.227,0.205,0.265,0.208,0.246
7,Dallas,0.228,0.154,0.15,0.23,0.226
8,Cleveland,0.232,0.298,0.268,0.239,0.226
9,LA Lakers,0.232,0.322,0.371,0.236,0.229
10,New York,0.235,0.324,0.224,0.245,0.226
11,Minnesota,0.238,0.227,0.239,0.227,0.249
12,Charlotte,0.24,0.128,0.144,0.258,0.223
13,Houston,0.242,0.193,0.11,0.24,0.243
14,New Orleans,0.242,0.271,0.276,0.245,0.239
15,Phoenix,0.242,0.152,0.034,0.227,0.258
16,Utah,0.243,0.189,0.163,0.232,0.253
17,LA Clippers,0.244,0.204,0.233,0.239,0.248
18,Philadelphia,0.245,0.261,0.194,0.24,0.249
19,Atlanta,0.251,0.218,0.188,0.231,0.271
20,Golden State,0.253,0.259,0.192,0.247,0.258
21,Washington,0.255,0.255,0.122,0.267,0.243
22,Portland,0.255,0.245,0.175,0.266,0.244
23,Sacramento,0.256,0.204,0.313,0.258,0.254
24,Indiana,0.265,0.349,0.356,0.266,0.263
25,Memphis,0.267,0.296,0.372,0.259,0.276
26,Detroit,0.275,0.281,0.349,0.262,0.288
27,Okla City,0.275,0.344,0.414,0.269,0.282
28,Brooklyn,0.28,0.356,0.302,0.286,0.275
29,Toronto,0.286,0.255,0.381,0.28,0.292
30,Orlando,0.291,0.342,0.316,0.301,0.28
