Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,179.1,175.7,195.0,174.2,183.9
2,Boston,182.1,194.3,212.0,182.2,182.0
3,LA Clippers,182.9,192.7,198.0,179.3,186.5
4,Minnesota,183.9,186.0,203.0,182.9,184.9
5,Houston,184.0,184.7,170.0,180.8,187.4
6,Okla City,185.5,180.3,164.0,183.1,188.0
7,New York,185.7,188.7,199.0,183.1,188.2
8,Golden State,187.9,193.0,205.0,188.7,187.1
9,Miami,188.1,205.0,219.0,188.0,188.3
10,Detroit,189.1,177.7,184.0,190.2,188.0
11,Cleveland,189.3,194.0,194.0,188.7,189.8
12,LA Lakers,190.5,192.0,193.0,187.6,193.5
13,Brooklyn,191.8,205.7,187.0,192.6,191.0
14,Milwaukee,191.8,199.3,198.0,191.4,192.2
15,Indiana,192.2,177.3,176.0,189.6,194.8
16,Sacramento,192.4,174.3,193.0,190.4,194.5
17,Portland,192.9,186.7,154.0,191.1,194.7
18,Denver,194.5,188.7,207.0,193.6,195.4
19,Charlotte,194.5,207.0,177.0,191.1,198.0
20,Toronto,195.0,196.3,201.0,193.8,196.2
21,Phoenix,195.1,187.3,188.0,192.4,197.7
22,Dallas,195.8,204.7,209.0,190.5,200.6
23,Memphis,197.0,192.7,185.0,194.8,199.2
24,Philadelphia,197.4,201.7,219.0,197.4,197.4
25,San Antonio,198.4,196.0,196.0,198.4,198.5
26,Atlanta,200.0,204.0,223.0,199.3,200.6
27,New Orleans,202.0,220.3,193.0,199.4,204.5
28,Chicago,202.7,180.0,196.0,202.1,203.3
29,Utah,203.6,215.3,201.0,203.2,203.9
30,Washington,206.0,205.3,197.0,207.9,204.1
