Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,41.8,34.7,26.0,42.1,41.4
2,Orlando,45.4,43.3,48.0,44.0,46.8
3,Boston,45.7,46.0,48.0,44.7,46.7
4,Golden State,46.1,53.3,72.0,45.7,46.4
5,Detroit,46.2,44.0,48.0,44.8,47.6
6,Milwaukee,46.6,44.7,50.0,45.2,48.0
7,LA Clippers,46.8,56.0,66.0,46.9,46.7
8,Cleveland,46.8,50.0,44.0,46.1,47.5
9,Minnesota,47.2,46.0,54.0,45.5,48.9
10,Sacramento,47.2,45.3,40.0,45.4,49.1
11,Charlotte,47.9,43.3,38.0,48.6,47.2
12,Memphis,48.2,49.3,54.0,48.0,48.3
13,Portland,48.5,45.3,34.0,47.2,49.8
14,New York,48.6,44.7,50.0,49.7,47.6
15,Miami,48.6,44.7,46.0,49.0,48.3
16,Houston,48.7,40.0,34.0,46.9,50.5
17,Phoenix,49.3,45.3,44.0,48.5,50.1
18,LA Lakers,49.4,53.3,56.0,49.8,49.0
19,Brooklyn,49.6,53.3,36.0,49.3,49.8
20,Toronto,49.8,54.0,58.0,51.0,48.6
21,Philadelphia,50.5,52.0,62.0,50.4,50.5
22,Atlanta,50.5,50.7,48.0,50.8,50.2
23,San Antonio,50.5,42.0,52.0,49.8,51.3
24,Indiana,50.7,40.7,40.0,50.2,51.1
25,Denver,51.1,55.3,64.0,51.3,51.0
26,Washington,51.3,53.3,76.0,51.3,51.4
27,New Orleans,52.3,58.0,60.0,52.6,52.1
28,Utah,52.4,61.3,62.0,52.4,52.3
29,Dallas,52.7,56.0,60.0,51.7,53.6
30,Chicago,54.0,45.3,56.0,54.6,53.4
