Rank,Team,2025,Last 3,Last 1,Home,Away
1,Memphis,0.1,0.0,0.0,0.3,0.0
2,Golden State,0.2,0.0,0.0,0.3,0.0
3,Orlando,0.2,0.0,0.0,0.0,0.4
4,Okla City,0.2,0.0,0.0,0.2,0.2
5,San Antonio,0.2,0.0,0.0,0.5,0.0
6,Dallas,0.3,0.0,0.0,0.3,0.2
7,LA Lakers,0.3,0.0,0.0,0.2,0.3
8,Chicago,0.3,0.0,0.0,0.1,0.5
9,Houston,0.3,0.0,0.0,0.3,0.4
10,Cleveland,0.3,0.0,0.0,0.7,0.0
11,New Orleans,0.3,0.0,0.0,0.7,0.0
12,Washington,0.4,0.0,0.0,0.8,0.0
13,Milwaukee,0.4,5.3,16.0,0.4,0.4
14,Charlotte,0.5,0.0,0.0,0.7,0.2
15,Portland,0.6,6.3,0.0,0.5,0.8
16,Brooklyn,0.7,0.0,0.0,0.5,0.9
17,Utah,0.7,4.0,0.0,0.8,0.6
18,Philadelphia,0.7,0.0,0.0,0.9,0.5
19,Toronto,0.7,0.0,0.0,0.8,0.7
20,Detroit,0.8,0.0,0.0,0.5,1.1
21,Minnesota,0.8,0.0,0.0,0.6,0.9
22,Boston,0.8,0.0,0.0,0.9,0.7
23,Atlanta,0.8,5.7,17.0,0.7,0.8
24,LA Clippers,0.8,0.0,0.0,0.9,0.7
25,Indiana,0.9,0.0,0.0,0.8,0.9
26,New York,1.0,0.0,0.0,0.9,1.1
27,Denver,1.0,0.0,0.0,1.2,0.8
28,Phoenix,1.0,0.0,0.0,0.5,1.5
29,Miami,1.0,0.0,0.0,0.8,1.2
30,Sacramento,1.1,0.0,0.0,0.7,1.4
