Rank,Team,2025,Last 3,Last 1,Home,Away
1,Miami,6.6,6.3,4.0,6.4,6.8
2,Phoenix,7.0,6.7,5.0,6.9,7.1
3,Denver,7.3,6.3,10.0,7.4,7.2
4,Milwaukee,7.4,10.3,10.0,7.4,7.4
5,LA Clippers,7.5,7.3,8.0,7.8,7.2
6,San Antonio,7.6,5.0,4.0,7.5,7.7
7,Sacramento,7.8,4.3,3.0,7.6,8.0
8,Philadelphia,7.8,6.0,9.0,7.9,7.8
9,New York,8.0,9.7,8.0,7.9,8.1
10,Dallas,8.0,8.3,9.0,8.3,7.8
11,Minnesota,8.1,8.3,7.0,8.0,8.3
12,Washington,8.2,7.3,5.0,8.1,8.2
13,Charlotte,8.3,7.3,13.0,8.6,8.0
14,New Orleans,8.3,7.0,8.0,8.5,8.1
15,Golden State,8.4,10.7,9.0,8.2,8.5
16,Atlanta,8.4,8.7,13.0,8.1,8.7
17,Indiana,8.5,11.3,13.0,8.1,8.8
18,Chicago,8.5,10.0,12.0,7.6,9.4
19,Utah,8.5,8.0,8.0,9.1,7.9
20,Cleveland,8.5,8.3,7.0,8.5,8.5
21,LA Lakers,8.6,10.7,11.0,8.7,8.5
22,Portland,8.6,8.7,10.0,9.0,8.2
23,Boston,8.7,12.0,13.0,8.5,8.9
24,Brooklyn,8.8,8.3,7.0,8.9,8.8
25,Orlando,8.8,7.3,7.0,8.5,9.2
26,Toronto,8.9,6.0,4.0,8.5,9.3
27,Detroit,9.1,11.3,7.0,8.9,9.4
28,Houston,9.2,8.0,5.0,9.8,8.6
29,Okla City,9.3,9.7,11.0,9.1,9.5
30,Memphis,9.5,10.3,13.0,9.8,9.3
