Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,6.8,10.3,6.0,6.1,7.6
2,Boston,6.9,5.7,7.0,6.8,6.9
3,New York,7.0,10.3,10.0,7.3,6.8
4,Milwaukee,7.4,7.0,10.0,7.9,6.9
5,Indiana,7.4,11.0,14.0,7.2,7.6
6,Philadelphia,7.4,9.3,10.0,7.3,7.5
7,Golden State,7.6,8.0,11.0,8.0,7.2
8,Cleveland,7.6,6.7,8.0,8.1,7.1
9,Miami,7.7,10.7,15.0,7.3,8.1
10,Orlando,7.7,7.0,5.0,8.3,7.2
11,Sacramento,7.9,7.0,9.0,8.1,7.7
12,Houston,8.0,7.3,6.0,8.2,7.8
13,Brooklyn,8.0,8.7,10.0,8.3,7.8
14,Dallas,8.1,9.0,8.0,7.5,8.6
15,San Antonio,8.1,8.3,8.0,8.1,8.0
16,Chicago,8.1,8.0,10.0,8.2,8.0
17,LA Lakers,8.2,8.7,8.0,8.2,8.2
18,Minnesota,8.4,11.0,14.0,8.7,8.1
19,Phoenix,8.5,8.0,6.0,8.6,8.4
20,LA Clippers,8.7,8.0,11.0,8.1,9.3
21,Charlotte,8.8,9.7,12.0,8.4,9.1
22,Memphis,8.8,10.3,13.0,8.8,8.8
23,Denver,8.8,11.3,16.0,8.6,9.0
24,Detroit,8.9,7.3,6.0,8.8,8.9
25,New Orleans,9.0,11.0,8.0,9.2,8.9
26,Washington,9.1,8.7,8.0,9.6,8.6
27,Atlanta,9.1,7.0,4.0,9.5,8.8
28,Toronto,9.2,8.0,11.0,9.4,8.9
29,Portland,9.5,12.7,9.0,9.7,9.3
30,Utah,9.8,11.3,9.0,9.8,9.8
