Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,51.5,53.7,73.0,50.8,52.1
2,Boston,52.5,56.0,55.0,53.7,51.3
3,Okla City,53.1,50.3,43.0,53.1,53.0
4,LA Clippers,53.3,58.0,62.0,51.7,54.9
5,Minnesota,54.2,60.7,59.0,52.8,55.7
6,Milwaukee,54.9,57.3,62.0,56.0,53.9
7,Miami,55.0,60.3,66.0,55.3,54.7
8,Houston,55.0,59.3,52.0,52.6,57.5
9,New York,55.1,59.0,67.0,55.7,54.6
10,Detroit,55.2,51.3,57.0,55.3,55.1
11,Denver,55.4,56.3,65.0,54.9,55.9
12,Brooklyn,55.4,56.0,51.0,56.2,54.7
13,Charlotte,55.7,62.7,39.0,54.0,57.4
14,Golden State,55.8,60.0,59.0,54.8,56.8
15,LA Lakers,55.9,53.7,44.0,56.3,55.5
16,Sacramento,55.9,48.0,49.0,56.8,55.0
17,Indiana,57.0,55.3,56.0,56.6,57.4
18,Cleveland,57.1,56.7,62.0,57.0,57.2
19,Philadelphia,57.4,63.3,73.0,58.5,56.3
20,Toronto,57.6,60.0,71.0,56.1,59.1
21,Atlanta,57.7,54.0,44.0,58.3,57.0
22,Memphis,57.7,56.0,57.0,56.9,58.5
23,Dallas,57.8,59.0,54.0,56.7,58.8
24,Portland,57.8,50.0,38.0,57.7,57.9
25,Phoenix,58.6,55.3,52.0,56.0,61.2
26,Chicago,58.7,43.3,38.0,58.1,59.4
27,San Antonio,58.8,56.0,44.0,57.5,60.1
28,New Orleans,59.5,69.0,51.0,56.8,62.1
29,Washington,59.5,62.7,58.0,61.7,57.5
30,Utah,61.8,66.7,66.0,60.0,63.7
