Rank,Team,2025,Last 3,Last 1,Home,Away
1,Denver,29.8,22.3,20.0,30.7,28.9
2,Atlanta,29.5,28.0,30.0,29.3,29.7
3,Chicago,28.9,25.3,15.0,29.3,28.5
4,San Antonio,28.6,24.3,22.0,29.4,27.9
5,Indiana,28.6,21.0,17.0,28.6,28.6
6,Toronto,28.5,30.3,32.0,28.3,28.8
7,Golden State,28.4,20.0,21.0,28.3,28.4
8,Memphis,28.0,21.3,24.0,29.1,26.9
9,Phoenix,27.8,28.7,28.0,28.1,27.4
10,Cleveland,27.6,18.0,10.0,28.0,27.2
11,Sacramento,26.4,25.7,23.0,26.4,26.5
12,Miami,26.3,20.7,17.0,27.1,25.6
13,New York,26.1,20.7,23.0,26.7,25.6
14,Detroit,26.0,21.3,25.0,26.1,25.8
15,Okla City,25.9,19.3,20.0,26.8,24.9
16,New Orleans,25.8,25.7,22.0,26.2,25.5
17,Minnesota,25.8,25.3,16.0,27.1,24.6
18,LA Lakers,25.7,22.7,24.0,26.3,25.2
19,Utah,25.5,24.7,24.0,26.0,25.1
20,Boston,25.4,20.3,19.0,26.1,24.7
21,Milwaukee,25.4,26.0,25.0,25.7,25.1
22,Dallas,25.3,24.7,25.0,26.1,24.5
23,LA Clippers,25.2,27.3,30.0,25.9,24.6
24,Brooklyn,25.2,25.3,21.0,25.1,25.2
25,Washington,25.1,27.0,33.0,24.8,25.4
26,Charlotte,24.3,23.7,23.0,24.0,24.7
27,Portland,23.8,25.0,27.0,24.9,22.7
28,Philadelphia,23.2,23.0,20.0,23.4,23.0
29,Houston,23.0,20.0,14.0,22.8,23.3
30,Orlando,22.8,19.3,19.0,23.1,22.5
