Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,25.5,29.3,37.0,24.6,26.3
2,Okla City,25.9,23.7,23.0,26.2,25.7
3,Minnesota,26.1,35.0,36.0,25.5,26.7
4,LA Clippers,26.1,28.3,27.0,25.4,26.9
5,Boston,26.3,28.7,27.0,27.3,25.2
6,Milwaukee,26.6,27.3,28.0,27.7,25.5
7,Miami,26.6,30.3,27.0,26.1,27.0
8,Detroit,26.7,26.3,20.0,26.4,27.1
9,Cleveland,26.8,24.7,29.0,26.8,26.8
10,Brooklyn,27.0,24.3,24.0,27.2,26.8
11,Charlotte,27.2,33.7,24.0,26.9,27.5
12,Denver,27.2,29.0,28.0,26.8,27.7
13,Indiana,27.3,28.7,22.0,27.8,26.7
14,Golden State,27.3,27.0,28.0,26.2,28.4
15,Sacramento,27.4,23.3,21.0,27.4,27.4
16,New York,27.5,27.3,33.0,28.0,27.1
17,Houston,27.7,30.7,33.0,26.1,29.2
18,Atlanta,27.7,27.3,20.0,28.0,27.4
19,LA Lakers,27.7,28.0,22.0,28.1,27.3
20,Phoenix,28.1,25.7,23.0,27.7,28.5
21,Dallas,28.1,25.7,24.0,28.2,28.1
22,Memphis,28.1,28.0,29.0,28.0,28.3
23,Toronto,28.3,29.3,32.0,27.6,29.0
24,Portland,28.3,26.7,20.0,28.8,27.8
25,Philadelphia,28.5,31.0,36.0,28.7,28.3
25,San Antonio,28.5,23.7,23.0,28.9,28.1
27,Washington,28.6,29.3,32.0,29.2,28.1
28,Chicago,28.7,23.0,21.0,28.4,29.1
29,New Orleans,28.8,34.7,25.0,27.6,30.0
30,Utah,30.3,31.0,26.0,29.9,30.8
