Rank,Team,2025,Last 3,Last 1,Home,Away
1,Boston,8.2,20.7,41.0,6.9,9.6
2,Okla City,8.3,13.0,5.0,7.6,9.1
3,Cleveland,8.5,18.7,12.0,7.0,9.9
4,Houston,10.0,8.3,20.0,10.1,10.0
5,Minnesota,11.0,18.0,39.0,9.6,12.3
6,New York,11.0,12.0,21.0,9.6,12.5
7,Detroit,11.1,12.0,15.0,11.1,11.0
8,LA Lakers,11.1,10.0,14.0,8.9,13.3
9,LA Clippers,11.5,21.3,35.0,9.0,13.9
10,Memphis,11.8,13.7,12.0,10.0,13.6
11,Denver,11.9,21.7,43.0,10.3,13.5
12,Milwaukee,12.0,14.3,5.0,10.3,13.6
13,Indiana,12.2,16.0,22.0,9.1,15.3
14,Miami,12.6,39.7,60.0,14.0,11.3
15,Golden State,12.6,18.7,25.0,12.4,12.9
16,Dallas,13.1,23.0,25.0,11.0,15.1
17,Sacramento,13.3,13.0,26.0,13.5,13.0
18,Orlando,13.6,18.0,34.0,12.0,15.1
19,Phoenix,13.9,15.7,17.0,13.1,14.6
20,Atlanta,14.0,17.0,17.0,13.7,14.3
21,Toronto,15.0,16.7,7.0,14.4,15.6
22,Portland,15.0,11.7,0.0,14.6,15.4
23,Chicago,15.2,12.0,25.0,15.5,14.9
24,San Antonio,15.3,22.3,22.0,14.6,16.0
25,Brooklyn,16.0,23.0,9.0,17.5,14.4
26,Philadelphia,16.2,14.3,23.0,15.5,17.0
27,Utah,18.2,21.3,18.0,16.9,19.5
28,Charlotte,18.4,30.7,21.0,15.7,21.1
29,New Orleans,18.6,34.3,23.0,16.5,20.7
30,Washington,20.2,21.0,7.0,20.6,19.9
