Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,5.0,5.0,13.0,6.9,3.0
2,Minnesota,3.5,6.7,3.0,6.3,0.8
3,Cleveland,3.2,3.0,-13.0,1.7,4.7
4,LA Clippers,3.1,-3.7,-8.0,4.6,1.6
5,Boston,3.0,-1.7,-11.0,3.4,2.5
6,Golden State,2.4,-4.0,4.0,2.1,2.7
7,Denver,2.2,-4.0,-18.0,4.8,-0.5
8,Memphis,2.1,-11.3,-1.0,2.6,1.5
9,Indiana,1.6,-5.0,-13.0,0.9,2.3
10,Houston,1.3,-3.7,-2.0,2.9,-0.4
11,Chicago,1.0,15.7,5.0,0.3,1.6
12,New York,0.9,-3.7,-13.0,2.0,-0.3
13,Milwaukee,0.9,1.7,-6.0,2.0,-0.2
14,Sacramento,0.7,5.7,9.0,0.7,0.8
15,Detroit,0.5,1.7,-5.0,0.0,1.0
16,Orlando,0.3,-8.3,-33.0,2.4,-1.7
17,Atlanta,0.1,-0.7,9.0,0.5,-0.4
18,San Antonio,-0.2,4.3,27.0,1.0,-1.4
19,Portland,-1.2,4.0,13.0,0.3,-2.8
20,Dallas,-1.3,-9.3,3.0,0.7,-3.1
21,Toronto,-1.8,0.3,-27.0,0.0,-3.7
22,Miami,-1.9,-8.3,-16.0,-0.5,-3.2
23,Phoenix,-2.2,-4.3,-8.0,0.3,-4.7
24,Charlotte,-2.4,-17.7,4.0,0.4,-5.1
25,LA Lakers,-2.4,-4.3,3.0,-2.1,-2.7
26,Philadelphia,-3.5,-10.3,-27.0,-4.7,-2.4
27,New Orleans,-3.9,-16.3,0.0,-1.3,-6.6
28,Brooklyn,-4.3,-8.7,-12.0,-4.4,-4.3
29,Utah,-5.0,-10.7,-10.0,-5.2,-4.9
30,Washington,-6.1,-12.0,-5.0,-6.6,-5.5
