Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,105.5,106.7,120.0,103.2,107.8
2,Boston,106.3,114.0,119.0,106.6,106.1
3,Okla City,107.3,102.7,91.0,105.9,108.6
4,LA Clippers,108.2,118.7,120.0,105.1,111.2
5,Minnesota,108.8,117.7,124.0,108.4,109.3
6,Houston,109.3,108.7,103.0,107.0,111.7
7,Golden State,110.0,113.3,121.0,110.0,110.0
8,Miami,110.6,127.7,138.0,111.2,110.0
9,New York,111.3,116.3,125.0,110.3,112.3
10,LA Lakers,111.9,111.7,103.0,109.8,114.1
11,Cleveland,111.9,115.7,114.0,111.4,112.5
12,Brooklyn,112.2,121.0,113.0,112.5,111.9
13,Milwaukee,112.9,116.3,119.0,113.1,112.8
14,Detroit,113.2,104.3,116.0,113.3,113.1
15,Portland,113.9,105.7,81.0,113.3,114.5
16,Charlotte,114.2,116.3,93.0,111.9,116.6
17,Indiana,114.5,104.7,103.0,113.3,115.6
18,Toronto,115.2,115.0,125.0,114.7,115.6
19,Sacramento,115.3,106.3,120.0,114.8,115.8
20,Dallas,115.3,119.3,120.0,111.4,119.0
21,Philadelphia,115.8,116.3,122.0,115.8,115.9
22,Denver,116.1,114.7,125.0,115.3,117.0
23,Phoenix,116.6,110.7,109.0,114.2,119.0
24,San Antonio,116.7,115.3,118.0,118.1,115.3
25,Memphis,116.9,116.3,117.0,115.7,118.2
26,Chicago,119.2,100.0,109.0,118.6,119.9
27,New Orleans,119.3,134.7,115.0,116.4,122.1
28,Atlanta,119.4,116.0,123.0,119.5,119.2
29,Washington,120.4,119.7,118.0,122.4,118.5
30,Utah,121.2,129.0,116.0,120.0,122.5
