Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,26.4,25.7,24.0,26.1,26.6
2,LA Clippers,26.7,32.7,37.0,26.1,27.4
3,Boston,26.8,29.3,38.0,27.4,26.2
4,Portland,26.9,24.3,18.0,26.8,27.0
5,Golden State,27.0,27.3,32.0,27.3,26.6
6,Minnesota,27.0,31.3,39.0,28.3,25.7
7,Miami,27.1,33.7,29.0,27.2,27.1
8,Cleveland,27.4,29.3,33.0,27.7,27.1
9,Houston,27.4,26.7,28.0,27.1,27.7
10,New York,27.4,27.0,33.0,26.7,28.2
11,Okla City,27.6,28.3,26.0,26.6,28.5
12,Phoenix,27.7,23.7,24.0,28.0,27.4
13,LA Lakers,28.0,27.7,28.0,26.6,29.3
14,Indiana,28.0,22.0,22.0,28.0,28.1
15,Toronto,28.1,25.0,22.0,27.9,28.3
16,Brooklyn,28.3,32.0,24.0,28.7,27.9
17,Milwaukee,28.4,30.7,28.0,28.1,28.6
18,Philadelphia,28.5,26.0,20.0,27.3,29.7
19,San Antonio,28.7,27.0,37.0,29.8,27.6
20,Detroit,28.7,23.3,22.0,28.3,29.1
21,Dallas,28.9,25.0,27.0,28.1,29.6
22,Sacramento,29.0,33.0,44.0,28.0,29.9
23,Utah,29.2,23.7,20.0,29.0,29.3
24,Charlotte,29.2,26.0,21.0,29.3,29.1
25,Memphis,29.3,28.7,26.0,28.0,30.6
26,New Orleans,29.6,34.3,26.0,29.1,30.0
27,Denver,29.8,33.0,39.0,29.4,30.2
28,Washington,29.9,30.7,32.0,29.7,30.1
29,Chicago,30.6,26.0,32.0,30.5,30.6
30,Atlanta,31.0,26.7,29.0,31.7,30.3
