Rank,Team,2025,Last 3,Last 1,Home,Away
1,Boston,3.6,4.0,6.0,3.4,3.8
2,Milwaukee,3.9,5.0,4.0,3.6,4.2
3,Phoenix,4.0,2.7,4.0,3.8,4.2
4,LA Lakers,4.2,4.0,5.0,3.9,4.5
5,LA Clippers,4.3,6.0,4.0,4.1,4.4
6,Sacramento,4.3,3.7,8.0,4.3,4.3
7,San Antonio,4.3,4.3,1.0,4.1,4.6
8,Minnesota,4.4,5.3,8.0,4.2,4.6
9,Orlando,4.4,5.0,3.0,5.0,3.9
10,Cleveland,4.5,6.0,8.0,4.5,4.5
11,Indiana,4.5,8.0,8.0,3.8,5.2
12,Miami,4.6,2.7,6.0,4.1,5.0
13,Dallas,4.6,5.0,4.0,4.5,4.6
14,Okla City,4.9,4.3,4.0,4.7,5.1
15,Atlanta,5.0,7.3,8.0,4.7,5.3
16,Detroit,5.1,5.7,4.0,5.2,5.0
17,New York,5.1,6.7,9.0,5.1,5.1
18,Chicago,5.1,6.0,7.0,5.0,5.1
19,Philadelphia,5.1,3.7,4.0,5.3,4.9
20,New Orleans,5.2,4.3,4.0,4.9,5.6
20,Washington,5.2,7.0,6.0,5.0,5.4
22,Charlotte,5.3,5.3,6.0,4.9,5.7
23,Denver,5.3,4.3,3.0,4.8,5.8
24,Golden State,5.3,5.3,4.0,5.2,5.4
25,Portland,5.5,7.3,11.0,5.5,5.5
26,Memphis,5.5,6.3,7.0,4.7,6.4
27,Brooklyn,5.6,3.0,3.0,5.7,5.5
28,Houston,5.6,6.3,8.0,5.7,5.6
29,Toronto,5.9,5.0,2.0,6.4,5.4
30,Utah,6.4,6.0,9.0,6.2,6.6
