Rank,Team,2025,Last 3,Last 1,Home,Away
1,Memphis,176.6,163.0,173.0,178.5,174.8
2,Cleveland,174.9,173.3,163.0,175.2,174.7
3,Denver,173.3,163.7,149.0,176.0,170.6
4,Houston,172.0,168.0,147.0,172.6,171.4
5,Okla City,171.2,158.0,156.0,174.1,168.1
6,Atlanta,170.7,158.0,162.0,171.1,170.2
7,Chicago,170.7,167.7,136.0,169.9,171.4
8,Detroit,168.4,161.0,162.0,168.4,168.4
9,Boston,168.1,152.7,122.0,169.8,166.4
10,Sacramento,167.6,154.3,158.0,166.9,168.3
11,Milwaukee,166.6,163.7,178.0,170.0,163.3
12,Utah,166.3,174.0,151.0,165.1,167.6
13,Indiana,166.2,159.3,147.0,167.2,165.4
14,New York,166.0,165.7,160.0,168.5,163.4
15,Minnesota,166.0,173.3,139.0,169.2,162.8
16,Golden State,165.9,151.3,156.0,164.7,167.2
17,San Antonio,165.5,163.0,179.0,168.3,162.7
18,Dallas,165.1,153.7,152.0,166.6,163.7
19,Toronto,164.4,167.0,164.0,166.0,162.8
20,Portland,164.2,167.0,175.0,165.6,162.7
21,Phoenix,163.5,157.0,139.0,164.9,162.1
22,LA Clippers,163.4,153.7,146.0,165.4,161.4
23,LA Lakers,163.0,153.3,144.0,164.5,161.5
24,New Orleans,161.8,161.7,161.0,163.7,159.9
25,Miami,160.8,138.3,133.0,159.4,162.0
26,Washington,160.0,155.3,169.0,161.5,158.5
27,Charlotte,158.5,144.3,143.0,159.9,157.1
28,Philadelphia,157.7,170.3,156.0,158.2,157.3
29,Orlando,155.7,146.0,142.0,157.2,154.2
30,Brooklyn,154.5,149.3,154.0,152.8,156.1
