Rank,Team,2025,Last 3,Last 1,Home,Away
1,Okla City,10.4,11.0,14.0,11.4,9.4
2,Atlanta,9.7,8.3,12.0,9.8,9.7
3,Golden State,9.4,10.0,14.0,9.1,9.6
4,LA Clippers,9.3,8.3,10.0,9.0,9.6
5,Philadelphia,9.2,7.7,7.0,8.7,9.6
6,Orlando,8.7,7.0,7.0,8.5,9.0
7,Memphis,8.6,5.3,4.0,8.6,8.7
8,New Orleans,8.5,6.7,6.0,9.1,8.0
9,Indiana,8.4,10.3,6.0,8.2,8.5
10,Houston,8.4,8.7,5.0,8.1,8.6
11,Portland,8.3,9.7,7.0,8.5,8.0
12,Cleveland,8.2,7.0,8.0,8.7,7.8
13,San Antonio,8.2,8.0,11.0,7.8,8.6
14,New York,8.1,9.3,10.0,7.9,8.4
15,Toronto,8.1,9.0,8.0,7.9,8.3
16,Miami,8.0,4.3,4.0,7.4,8.5
17,Denver,7.9,8.0,6.0,8.1,7.8
18,Detroit,7.9,8.0,9.0,7.8,8.0
19,Minnesota,7.9,7.0,7.0,7.9,7.8
20,Brooklyn,7.8,6.3,4.0,8.3,7.3
21,Dallas,7.8,8.0,9.0,7.6,8.0
22,Washington,7.6,6.7,4.0,7.8,7.4
23,Chicago,7.6,9.0,9.0,7.5,7.7
24,LA Lakers,7.6,5.3,5.0,7.7,7.4
25,Sacramento,7.5,5.7,6.0,7.5,7.6
26,Charlotte,7.4,7.3,10.0,6.9,7.9
27,Milwaukee,7.2,7.7,9.0,7.4,7.1
28,Phoenix,7.2,8.3,6.0,7.3,7.2
29,Boston,7.1,5.0,4.0,6.6,7.7
30,Utah,6.8,9.0,6.0,6.7,6.9
