Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,34.1,31.0,39.0,32.3,36.0
2,Boston,37.6,40.0,48.0,37.0,38.3
3,Houston,37.7,48.0,54.0,37.3,38.0
4,Indiana,37.7,33.0,33.0,36.4,39.0
5,Minnesota,38.0,44.0,42.0,39.2,36.8
6,Portland,38.1,38.0,27.0,37.2,39.1
7,LA Clippers,38.5,39.0,33.0,36.6,40.4
8,Dallas,38.6,41.0,39.0,35.4,41.5
9,Brooklyn,38.7,42.0,48.0,39.1,38.4
10,Golden State,38.8,42.0,39.0,38.9,38.8
11,New York,39.1,40.0,51.0,36.8,41.3
12,Toronto,39.5,37.0,33.0,37.8,41.1
13,Okla City,40.0,37.0,33.0,39.3,40.8
14,Detroit,40.4,34.0,30.0,42.1,38.7
15,LA Lakers,40.4,34.0,21.0,38.7,42.1
16,Cleveland,40.5,39.0,45.0,39.5,41.5
17,Chicago,40.9,35.0,39.0,40.6,41.1
18,Denver,41.4,35.0,36.0,41.1,41.7
19,Milwaukee,41.5,43.0,36.0,42.6,40.5
20,Miami,41.6,59.0,66.0,41.7,41.5
21,Memphis,42.3,35.0,21.0,41.3,43.4
22,Charlotte,42.5,56.0,42.0,39.7,45.4
22,Phoenix,42.5,39.0,42.0,41.6,43.5
24,Philadelphia,42.7,39.0,39.0,42.1,43.3
25,Atlanta,42.7,42.0,48.0,43.5,41.9
26,Washington,42.8,39.0,30.0,43.0,42.6
27,San Antonio,43.1,49.0,42.0,43.6,42.5
28,Sacramento,43.6,36.0,42.0,43.8,43.5
29,New Orleans,43.9,47.0,27.0,41.0,46.7
30,Utah,44.6,48.0,39.0,43.9,45.3
