Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,0.932,0.927,0.916,0.926,0.938
2,Okla City,0.946,0.947,0.885,0.938,0.953
3,Atlanta,0.947,0.99,0.981,0.949,0.946
4,LA Clippers,0.949,0.976,0.99,0.943,0.956
5,Golden State,0.951,0.875,0.852,0.952,0.951
6,Brooklyn,0.951,0.95,0.98,0.947,0.956
7,Philadelphia,0.956,1.003,1.018,0.962,0.95
8,Detroit,0.958,0.993,0.962,0.966,0.949
9,Sacramento,0.962,0.968,1.0,0.96,0.964
10,Minnesota,0.964,0.955,0.915,0.964,0.963
11,New York,0.964,0.92,0.931,0.962,0.965
12,Houston,0.965,1.01,0.956,0.965,0.964
13,Toronto,0.965,0.92,0.971,0.976,0.954
14,Portland,0.965,0.924,0.916,0.956,0.974
15,Indiana,0.966,0.987,1.052,0.959,0.973
16,Cleveland,0.968,0.933,0.913,0.957,0.978
17,Memphis,0.969,1.045,1.038,0.971,0.967
18,Miami,0.97,0.983,0.96,0.971,0.969
19,LA Lakers,0.978,1.041,1.051,0.97,0.986
20,New Orleans,0.979,1.028,1.066,0.98,0.978
21,Milwaukee,0.98,0.942,0.963,0.979,0.981
22,Charlotte,0.981,1.03,1.021,0.979,0.982
23,Boston,0.982,1.01,1.01,0.994,0.969
24,Chicago,0.984,0.933,0.94,0.99,0.978
25,San Antonio,0.985,1.017,0.99,0.98,0.99
26,Denver,0.989,0.984,1.049,0.983,0.995
27,Dallas,0.99,1.026,1.039,0.991,0.988
28,Phoenix,0.993,0.942,0.967,0.993,0.993
29,Washington,0.996,1.006,1.01,0.991,1.001
30,Utah,0.999,0.988,1.04,1.004,0.993
