Rank,Team,2025,Last 3,Last 1,Home,Away
1,Orlando,73.6,69.0,75.0,71.0,76.1
2,New York,74.4,72.3,74.0,72.8,75.9
3,Houston,74.7,76.0,67.0,73.8,75.6
4,LA Clippers,74.7,74.0,78.0,74.2,75.3
5,Minnesota,75.0,68.3,79.0,74.5,75.6
6,Boston,75.8,80.3,93.0,75.6,75.9
7,Detroit,75.9,73.3,68.0,76.9,74.9
8,Sacramento,77.1,68.0,73.0,75.6,78.7
9,Cleveland,77.3,78.3,80.0,77.4,77.3
10,Miami,77.5,77.3,81.0,76.8,78.3
11,Indiana,77.8,72.7,73.0,76.4,79.1
12,Golden State,77.9,79.7,84.0,78.7,77.1
13,Okla City,78.2,77.7,73.0,77.2,79.3
14,Denver,78.3,74.0,82.0,78.3,78.4
15,Phoenix,78.5,76.7,79.0,78.2,78.7
16,LA Lakers,78.6,80.3,90.0,77.8,79.4
17,Milwaukee,78.9,83.0,79.0,78.3,79.4
18,Portland,79.1,81.0,73.0,77.9,80.2
19,Brooklyn,79.6,84.7,74.0,80.1,79.0
20,Toronto,79.8,81.3,76.0,79.1,80.5
21,Memphis,80.0,76.3,68.0,79.1,81.0
22,Charlotte,80.3,90.7,84.0,79.2,81.4
23,Dallas,80.4,85.3,89.0,79.1,81.6
24,Atlanta,80.6,88.0,100.0,79.8,81.4
25,Philadelphia,81.6,85.3,97.0,81.7,81.5
26,San Antonio,81.8,80.7,78.0,80.3,83.2
27,Utah,82.3,86.3,85.0,83.3,81.4
28,New Orleans,82.7,85.7,78.0,83.0,82.4
29,Chicago,83.4,80.0,87.0,83.5,83.4
30,Washington,85.5,85.7,79.0,85.5,85.5
