Rank,Team,2025,Last 3,Last 1,Home,Away
1,Denver,44.4,37.7,33.0,44.6,44.3
2,Memphis,44.4,37.3,37.0,45.2,43.5
3,Cleveland,44.2,35.7,35.0,44.6,43.7
4,Okla City,43.7,35.3,35.0,45.0,42.4
5,Atlanta,43.2,41.0,44.0,43.3,43.2
6,Chicago,43.1,41.0,33.0,42.9,43.3
7,Sacramento,43.0,41.3,41.0,42.7,43.3
8,Indiana,43.0,34.7,29.0,43.1,42.8
9,New York,42.6,41.0,41.0,43.7,41.6
10,Detroit,42.3,36.7,38.0,42.0,42.7
11,Houston,42.0,37.3,34.0,42.0,42.0
12,Dallas,42.0,40.0,41.0,41.9,42.0
13,Milwaukee,41.8,40.0,41.0,42.6,41.0
14,San Antonio,41.8,40.3,43.0,42.6,40.9
15,Toronto,41.6,45.0,46.0,41.7,41.6
16,LA Clippers,41.5,41.7,39.0,42.4,40.7
17,Phoenix,41.2,42.0,40.0,41.5,41.0
18,Boston,41.0,37.7,31.0,41.5,40.6
19,Minnesota,40.8,44.3,35.0,41.9,39.7
20,New Orleans,40.6,38.0,35.0,40.7,40.6
21,LA Lakers,40.6,35.3,33.0,40.7,40.4
22,Portland,40.5,40.7,42.0,40.6,40.5
23,Miami,40.4,35.3,32.0,40.9,39.9
24,Utah,40.3,43.0,40.0,40.3,40.3
25,Golden State,40.2,37.0,39.0,40.1,40.4
26,Philadelphia,39.7,39.3,36.0,40.0,39.4
27,Washington,39.4,38.3,46.0,39.6,39.2
28,Charlotte,38.3,34.7,32.0,38.8,37.8
29,Orlando,38.1,35.0,33.0,38.0,38.1
30,Brooklyn,37.6,35.7,38.0,37.6,37.7
