PLAYER_ID,PLAYER_NAME,OPPONENT_ABBREV,PTS,REB,AST,STL,BLK,FG3M,TOV,PRA,PR,PA,RA,FANTASY_PTS,MIN,GAMES_PLAYED
1627759,Jaylen Brown,NOP,15.0,7.0,4.0,0.0,0.0,1.0,3.0,26.0,22.0,19.0,11.0,26.4,24.0,1
1627759,Jaylen Brown,NYK,23.0,4.0,3.0,1.0,1.0,3.0,7.0,30.0,27.0,26.0,7.0,31.3,35.0,1
1627759,Jaylen Brown,ORL,31.33,6.0,4.0,1.0,0.33,1.33,3.0,41.33,37.33,35.33,10.0,45.53,35.67,3
1627759,Jaylen Brown,PHI,27.0,5.0,5.0,0.33,0.33,2.33,3.0,37.0,32.0,32.0,10.0,39.5,34.33,3
1627759,Jaylen Brown,UTA,36.0,2.0,4.0,2.0,0.0,0.0,3.0,42.0,38.0,40.0,6.0,47.4,38.0,1
1627759,Jaylen Brown,WAS,35.0,5.0,5.0,1.0,0.0,2.0,1.0,45.0,40.0,40.0,10.0,50.5,26.0,1
1627780,Gary Payton II,DEN,4.0,4.0,1.0,0.5,0.0,0.0,0.0,9.0,8.0,5.0,5.0,11.8,9.0,2
1627780,Gary Payton II,IND,0.0,2.0,0.5,0.5,0.0,0.0,0.5,2.5,2.0,0.5,2.5,4.15,6.5,2
1627780,Gary Payton II,LAC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1
1627780,Gary Payton II,LAL,6.0,2.0,1.0,1.0,1.0,0.0,3.0,9.0,8.0,7.0,3.0,12.9,12.0,1
1627780,Gary Payton II,MEM,4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,1.0,5.5,10.0,1
1627780,Gary Payton II,MIA,7.0,7.0,0.0,2.0,2.0,1.0,0.0,14.0,14.0,7.0,7.0,27.4,19.0,1
1627780,Gary Payton II,MIL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.4,3.0,1
1627780,Gary Payton II,NOP,0.0,3.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,3.0,12.6,12.0,1
1627780,Gary Payton II,OKC,2.0,6.0,3.0,2.0,0.0,0.0,0.0,11.0,8.0,5.0,9.0,19.7,15.0,1
1627780,Gary Payton II,ORL,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,2.0,6.7,10.0,1
1627780,Gary Payton II,POR,3.0,1.5,2.0,0.0,0.0,0.0,0.5,6.5,4.5,5.0,3.5,7.3,12.0,2
1627780,Gary Payton II,SAC,3.0,2.0,3.0,1.0,0.0,1.0,1.0,8.0,5.0,6.0,5.0,11.9,11.0,1
1627780,Gary Payton II,SAS,5.0,4.5,2.0,1.0,0.0,1.0,1.5,11.5,9.5,7.0,6.5,14.9,15.5,2
1627780,Gary Payton II,UTA,9.0,6.0,8.0,1.0,0.0,1.0,0.0,23.0,15.0,17.0,14.0,31.2,21.0,1
1627783,Pascal Siakam,ATL,18.0,5.0,5.0,0.0,0.0,2.0,2.0,28.0,23.0,23.0,10.0,29.5,30.0,1
1627783,Pascal Siakam,BKN,23.0,6.0,10.0,1.0,0.0,1.0,7.0,39.0,29.0,33.0,16.0,41.2,36.0,1
1627783,Pascal Siakam,CHA,22.0,4.0,7.0,1.0,1.0,2.0,2.0,33.0,26.0,29.0,11.0,41.3,37.0,1
1627783,Pascal Siakam,CLE,26.0,9.0,4.0,1.0,0.0,3.0,3.0,39.0,35.0,30.0,13.0,42.8,37.0,1
1627783,Pascal Siakam,DAL,27.0,13.0,3.0,2.0,0.0,2.0,3.0,43.0,40.0,30.0,16.0,50.1,37.0,1
1627783,Pascal Siakam,DEN,14.0,6.0,5.0,0.0,0.0,0.0,2.0,25.0,20.0,19.0,11.0,26.7,33.0,1
1627783,Pascal Siakam,DET,26.5,7.5,2.0,1.5,1.5,1.5,3.0,36.0,34.0,28.5,9.5,44.5,34.5,2
1627783,Pascal Siakam,GSW,27.0,5.0,3.0,2.0,1.0,1.0,3.0,35.0,32.0,30.0,8.0,43.5,38.0,1
1627783,Pascal Siakam,MEM,13.0,6.0,6.0,0.0,1.0,2.0,2.0,25.0,19.0,19.0,12.0,30.2,26.0,1
1627783,Pascal Siakam,MIL,32.0,5.0,8.0,3.0,1.0,1.0,3.0,45.0,37.0,40.0,13.0,59.0,38.0,1
1627783,Pascal Siakam,MIN,33.0,10.0,8.0,3.0,0.0,3.0,2.0,51.0,43.0,41.0,18.0,64.0,37.0,1
1627783,Pascal Siakam,OKC,32.0,15.0,4.0,1.0,0.0,3.0,1.0,51.0,47.0,36.0,19.0,58.0,44.0,1
1627783,Pascal Siakam,PHX,19.0,5.0,2.0,0.0,0.0,0.0,2.0,26.0,24.0,21.0,7.0,26.0,31.0,1
1627783,Pascal Siakam,TOR,30.0,4.0,3.0,2.0,0.0,5.0,0.0,37.0,34.0,33.0,7.0,45.3,36.0,1
1627783,Pascal Siakam,UTA,27.0,5.0,4.0,0.0,1.0,2.0,2.0,36.0,32.0,31.0,9.0,40.0,35.0,1
1627824,Guerschon Yabusele,BKN,4.0,1.0,1.0,0.0,0.5,1.0,0.0,6.0,5.0,5.0,2.0,8.2,11.0,2
1627824,Guerschon Yabusele,BOS,3.0,5.0,1.0,0.0,0.0,1.0,0.0,9.0,8.0,4.0,6.0,10.5,13.0,1
1627824,Guerschon Yabusele,CHI,1.5,1.5,0.0,0.0,0.5,0.5,0.0,3.0,3.0,1.5,1.5,4.8,2.5,2
1627824,Guerschon Yabusele,CLE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2,12.0,1
1627824,Guerschon Yabusele,DAL,4.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,6.0,5.0,3.0,10.9,17.0,1
1627824,Guerschon Yabusele,MEM,2.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,7.0,10.7,15.0,1
1627824,Guerschon Yabusele,MIA,1.67,3.0,0.33,0.33,0.0,0.33,0.33,5.0,4.67,2.0,3.33,6.43,10.67,3
1627824,Guerschon Yabusele,MIN,5.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,5.0,1.0,6.2,9.0,1
1627824,Guerschon Yabusele,ORL,5.0,0.5,0.5,0.5,0.0,1.0,0.5,6.0,5.5,5.5,1.0,7.35,9.5,2
1627824,Guerschon Yabusele,WAS,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,3.0,3.6,14.0,1
1627826,Ivica Zubac,ATL,13.0,12.0,1.0,0.0,2.0,0.0,2.0,26.0,25.0,14.0,13.0,32.9,30.0,1
1627826,Ivica Zubac,BOS,16.0,12.0,2.0,1.0,1.0,0.0,1.0,30.0,28.0,18.0,14.0,38.4,34.0,1
1627826,Ivica Zubac,CHA,18.0,9.0,6.0,0.0,1.0,0.0,1.0,33.0,27.0,24.0,15.0,39.8,30.0,1
1627826,Ivica Zubac,CLE,33.0,18.0,4.0,0.0,0.0,0.0,2.0,55.0,51.0,37.0,22.0,58.6,33.0,1
1627826,Ivica Zubac,DAL,27.0,11.0,2.0,1.0,1.0,0.0,5.0,40.0,38.0,29.0,13.0,44.2,46.0,1
1627826,Ivica Zubac,DEN,18.0,9.0,1.0,0.0,2.0,0.0,2.0,28.0,27.0,19.0,10.0,34.3,32.0,1
1627826,Ivica Zubac,GSW,14.0,12.0,1.0,0.0,1.0,0.0,3.0,27.0,26.0,15.0,13.0,29.9,24.0,1
1627826,Ivica Zubac,LAL,10.0,10.0,4.0,1.0,2.0,0.0,1.0,24.0,20.0,14.0,14.0,36.0,37.0,1
1627826,Ivica Zubac,MIA,9.0,18.0,3.0,1.0,1.0,0.0,3.0,30.0,27.0,12.0,21.0,38.1,33.0,1
1627826,Ivica Zubac,NOP,14.0,11.0,1.0,0.0,3.0,0.0,0.0,26.0,25.0,15.0,12.0,37.7,34.0,1
1627826,Ivica Zubac,OKC,7.0,7.0,2.0,2.0,0.0,0.0,2.0,16.0,14.0,9.0,9.0,22.4,26.0,1
1627826,Ivica Zubac,ORL,14.0,19.0,0.0,0.0,0.0,0.0,1.0,33.0,33.0,14.0,19.0,35.8,32.0,1
1627826,Ivica Zubac,PHI,14.0,13.0,1.0,1.0,0.0,0.0,0.0,28.0,27.0,15.0,14.0,34.1,34.0,1
1627826,Ivica Zubac,PHX,17.33,10.33,3.33,0.67,0.0,0.0,2.67,31.0,27.67,20.67,13.67,34.07,29.0,3
1627826,Ivica Zubac,POR,21.0,8.0,3.0,0.0,2.0,0.0,1.0,32.0,29.0,24.0,11.0,40.1,35.0,1
1627826,Ivica Zubac,UTA,19.0,7.0,3.0,0.0,1.0,0.0,2.0,29.0,26.0,22.0,10.0,32.9,27.0,1
1627884,Derrick Jones Jr.,ATL,11.0,2.0,2.0,2.0,1.0,0.0,0.0,15.0,13.0,13.0,4.0,25.4,33.0,1
1627884,Derrick Jones Jr.,BOS,5.0,1.0,0.0,0.0,2.0,1.0,1.0,6.0,6.0,5.0,1.0,11.2,11.0,1
1627884,Derrick Jones Jr.,DAL,15.0,4.0,0.0,3.0,2.0,0.0,2.0,19.0,19.0,15.0,4.0,32.8,40.0,1
1627884,Derrick Jones Jr.,DEN,8.0,4.0,4.0,1.0,2.0,0.0,2.0,16.0,12.0,12.0,8.0,25.8,20.0,1
1627884,Derrick Jones Jr.,GSW,3.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,4.0,3.0,6.9,23.0,1
1627884,Derrick Jones Jr.,MIA,12.0,3.0,0.0,1.0,1.0,1.0,1.0,15.0,15.0,12.0,3.0,20.6,27.0,1
1627884,Derrick Jones Jr.,NOP,16.0,3.0,1.0,0.0,2.0,2.0,0.0,20.0,19.0,17.0,4.0,27.1,29.0,1
1627884,Derrick Jones Jr.,OKC,16.0,4.0,2.0,1.0,1.0,3.0,1.0,22.0,20.0,18.0,6.0,28.8,28.0,1
1627884,Derrick Jones Jr.,PHX,11.33,1.67,1.0,0.67,0.67,2.33,0.0,14.0,13.0,12.33,2.67,18.83,24.0,3
1627884,Derrick Jones Jr.,POR,4.0,2.0,0.0,1.0,1.0,0.0,2.0,6.0,6.0,4.0,2.0,10.4,22.0,1
1627884,Derrick Jones Jr.,UTA,12.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,13.0,13.0,2.0,16.7,18.0,1
1627936,Alex Caruso,CHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
1627936,Alex Caruso,GSW,8.0,2.0,3.0,5.0,0.0,2.0,3.0,13.0,10.0,11.0,5.0,26.9,15.0,1
1627936,Alex Caruso,HOU,8.0,2.0,3.0,2.0,1.0,2.0,0.0,13.0,10.0,11.0,5.0,23.9,30.0,1
1627936,Alex Caruso,LAC,8.0,1.0,3.0,2.0,0.0,2.0,0.0,12.0,9.0,11.0,4.0,19.7,24.0,1
1627936,Alex Caruso,LAL,10.0,4.0,3.0,2.0,0.0,2.0,1.0,17.0,14.0,13.0,7.0,24.3,17.0,1
1627936,Alex Caruso,MEM,5.0,4.0,2.0,1.0,0.0,1.0,2.0,11.0,9.0,7.0,6.0,13.8,21.0,1
1627936,Alex Caruso,NOP,8.0,2.0,0.0,1.0,1.0,2.0,1.0,10.0,10.0,8.0,2.0,15.4,12.0,1
1627936,Alex Caruso,POR,5.0,2.0,3.0,1.0,0.0,1.0,0.0,10.0,7.0,8.0,5.0,14.9,14.0,1
1627936,Alex Caruso,SAC,4.33,2.67,4.33,1.33,0.67,0.67,0.33,11.33,7.0,8.67,7.0,19.7,22.33,3
1627936,Alex Caruso,UTA,11.0,0.0,3.0,1.0,0.0,2.0,1.0,14.0,11.0,14.0,3.0,17.5,18.0,1
1627936,Alex Caruso,WAS,0.0,2.0,2.0,3.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,13.4,17.0,1
1628366,Lonzo Ball,ATL,8.0,6.0,3.0,1.0,0.0,2.0,4.0,17.0,14.0,11.0,9.0,18.7,27.0,1
1628366,Lonzo Ball,BKN,2.0,2.0,8.0,2.0,0.0,0.0,2.0,12.0,4.0,10.0,10.0,20.4,22.0,1
1628366,Lonzo Ball,BOS,3.0,3.0,5.0,1.0,0.0,1.0,2.0,11.0,6.0,8.0,8.0,15.1,24.0,1
1628366,Lonzo Ball,CHI,2.0,4.0,4.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,8.0,12.8,22.0,1
1628366,Lonzo Ball,HOU,7.0,2.0,2.0,1.0,1.0,2.0,0.0,11.0,9.0,9.0,4.0,18.4,25.0,1
1628366,Lonzo Ball,IND,0.0,7.0,5.0,0.0,1.0,0.0,1.0,12.0,7.0,5.0,12.0,17.9,25.0,1
1628366,Lonzo Ball,MEM,9.0,7.0,5.0,2.0,0.0,3.0,5.0,21.0,16.0,14.0,12.0,25.9,22.0,1
1628366,Lonzo Ball,MIA,12.0,3.0,5.0,1.0,0.5,3.5,1.5,20.0,15.0,17.0,8.0,26.1,20.0,2
1628366,Lonzo Ball,MIL,8.5,5.5,5.0,1.5,0.0,1.5,2.0,19.0,14.0,13.5,10.5,25.1,23.0,2
1628366,Lonzo Ball,NYK,3.0,4.0,6.0,0.0,0.0,1.0,4.0,13.0,7.0,9.0,10.0,12.8,23.0,1
1628366,Lonzo Ball,PHI,0.0,1.0,8.0,1.0,1.0,0.0,1.0,9.0,1.0,8.0,9.0,18.2,23.0,1
1628366,Lonzo Ball,TOR,8.0,6.0,6.0,1.5,0.5,2.0,2.0,20.0,14.0,14.0,12.0,28.2,30.0,2
1628368,De'Aaron Fox,ATL,26.0,5.0,9.0,3.0,0.0,2.0,2.0,40.0,31.0,35.0,14.0,52.5,31.0,1
1628368,De'Aaron Fox,CHI,21.0,4.0,5.0,0.0,0.0,1.0,6.0,30.0,25.0,26.0,9.0,27.3,37.0,1
1628368,De'Aaron Fox,GSW,18.5,4.5,7.5,1.5,0.5,2.5,5.0,30.5,23.0,26.0,12.0,36.15,34.5,2
1628368,De'Aaron Fox,MEM,26.0,1.0,3.0,2.0,1.0,3.0,2.0,30.0,27.0,29.0,4.0,38.7,33.0,1
1628368,De'Aaron Fox,NOP,24.0,3.0,3.0,1.0,0.0,2.0,2.0,30.0,27.0,27.0,6.0,33.1,31.0,1
1628368,De'Aaron Fox,PHX,26.0,5.0,3.0,0.0,0.0,2.0,2.0,34.0,31.0,29.0,8.0,34.5,33.0,1
1628368,De'Aaron Fox,SAC,28.0,2.0,11.0,1.0,0.0,4.0,2.0,41.0,30.0,39.0,13.0,47.9,35.0,1
1628370,Malik Monk,CHI,15.0,1.0,1.0,1.0,0.0,1.0,1.0,17.0,16.0,16.0,2.0,19.7,28.0,1
1628370,Malik Monk,DEN,12.0,1.5,2.0,0.5,0.0,1.5,0.5,15.5,13.5,14.0,3.5,17.8,27.0,2
1628370,Malik Monk,GSW,21.0,4.0,2.0,0.0,0.0,2.0,2.0,27.0,25.0,23.0,6.0,26.8,25.0,1
1628370,Malik Monk,LAL,15.0,1.0,2.0,2.0,2.0,3.0,1.0,18.0,16.0,17.0,3.0,30.2,24.0,1
1628370,Malik Monk,MEM,2.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,4.0,4.0,4.0,9.4,14.0,1
1628370,Malik Monk,MIN,8.0,1.0,2.33,0.67,0.33,0.67,0.33,11.33,9.0,10.33,3.33,15.37,20.67,3
1628370,Malik Monk,OKC,13.33,2.67,2.33,1.33,0.33,2.0,1.33,18.33,16.0,15.67,5.0,23.7,25.67,3
1628370,Malik Monk,PHX,19.0,1.0,2.0,0.0,0.0,3.0,0.0,22.0,20.0,21.0,3.0,23.2,27.0,1
1628370,Malik Monk,SAS,16.0,2.0,1.0,1.0,0.0,2.0,1.0,19.0,18.0,17.0,3.0,21.9,28.0,1
1628370,Malik Monk,UTA,20.0,1.0,3.0,2.0,2.0,6.0,1.0,24.0,21.0,23.0,4.0,36.7,21.0,1
1628371,Jonathan Isaac,ATL,1.0,1.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.0,1.5,2.8,4.5,2
1628371,Jonathan Isaac,BKN,4.0,5.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,4.0,5.0,13.0,14.0,1
1628371,Jonathan Isaac,BOS,1.0,0.67,0.0,0.0,0.33,0.33,0.67,1.67,1.67,1.0,0.67,2.13,4.67,3
1628371,Jonathan Isaac,CHA,2.0,3.0,1.0,1.0,3.0,0.0,0.0,6.0,5.0,3.0,4.0,19.1,15.0,1
1628371,Jonathan Isaac,CHI,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,6.2,6.0,1
1628371,Jonathan Isaac,DET,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1
1628371,Jonathan Isaac,GSW,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.4,7.0,1
1628371,Jonathan Isaac,HOU,3.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,3.0,6.0,10.2,14.0,1
1628371,Jonathan Isaac,LAC,9.0,7.0,1.0,0.0,2.0,1.0,0.0,17.0,16.0,10.0,8.0,24.9,16.0,1
1628371,Jonathan Isaac,MIA,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.2,7.0,1
1628371,Jonathan Isaac,NYK,4.5,6.0,0.0,0.5,0.0,0.0,0.5,10.5,10.5,4.5,6.0,12.7,16.0,2
1628371,Jonathan Isaac,POR,7.0,6.0,0.0,2.0,0.0,1.0,0.0,13.0,13.0,7.0,6.0,20.2,14.0,1
1628371,Jonathan Isaac,WAS,8.0,6.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,8.0,6.0,14.2,16.0,1
1628374,Lauri Markkanen,ATL,40.0,7.0,2.0,1.0,0.0,6.0,4.0,49.0,47.0,42.0,9.0,50.4,36.0,1
1628374,Lauri Markkanen,BOS,20.0,9.0,2.0,0.0,0.0,2.0,4.0,31.0,29.0,22.0,11.0,29.8,37.0,1
1628374,Lauri Markkanen,CHA,29.0,7.0,3.0,0.0,0.0,3.0,0.0,39.0,36.0,32.0,10.0,41.9,33.0,1
1628374,Lauri Markkanen,CHI,47.0,7.0,2.0,2.0,2.0,6.0,1.0,56.0,54.0,49.0,9.0,69.4,46.0,1
1628374,Lauri Markkanen,DET,25.0,4.0,0.0,2.0,0.0,3.0,2.0,29.0,29.0,25.0,4.0,33.8,40.0,1
1628374,Lauri Markkanen,GSW,17.0,6.0,4.0,0.0,0.0,1.0,2.0,27.0,23.0,21.0,10.0,28.2,33.0,1
1628374,Lauri Markkanen,IND,35.0,3.0,2.0,0.0,1.0,5.0,0.0,40.0,38.0,37.0,5.0,44.6,35.0,1
1628374,Lauri Markkanen,LAC,20.0,6.0,5.0,0.0,0.0,4.0,1.0,31.0,26.0,25.0,11.0,33.7,33.0,1
1628374,Lauri Markkanen,LAL,25.5,6.0,2.0,1.5,0.5,2.5,1.0,33.5,31.5,27.5,8.0,40.7,34.0,2
1628374,Lauri Markkanen,MIN,16.5,5.0,2.5,2.0,0.0,2.0,0.5,24.0,21.5,19.0,7.5,31.75,28.0,2
1628374,Lauri Markkanen,OKC,19.0,6.0,3.0,2.0,0.0,2.0,1.0,28.0,25.0,22.0,9.0,35.7,35.0,1
1628374,Lauri Markkanen,PHX,42.0,9.0,1.5,0.0,0.5,5.0,1.5,52.5,51.0,43.5,10.5,55.05,40.0,2
1628374,Lauri Markkanen,POR,32.0,5.0,2.0,3.0,3.0,2.0,1.0,39.0,37.0,34.0,7.0,58.0,38.0,1
1628374,Lauri Markkanen,SAC,33.0,4.0,1.0,0.0,0.0,4.0,1.0,38.0,37.0,34.0,5.0,38.3,36.0,1
1628378,Donovan Mitchell,ATL,37.0,2.0,5.0,2.0,1.0,8.0,3.0,44.0,39.0,42.0,7.0,52.9,36.0,1
1628378,Donovan Mitchell,BKN,35.0,2.0,5.0,3.0,0.0,6.0,3.0,42.0,37.0,40.0,7.0,50.9,35.0,1
1628378,Donovan Mitchell,BOS,15.0,4.0,6.0,0.0,1.0,5.0,3.0,25.0,19.0,21.0,10.0,28.8,32.0,1
1628378,Donovan Mitchell,CHI,29.0,6.0,6.0,1.0,0.0,5.0,2.0,41.0,35.0,35.0,12.0,46.2,35.0,1
1628378,Donovan Mitchell,DET,35.0,1.0,2.0,0.0,0.0,2.0,5.0,38.0,36.0,37.0,3.0,34.2,29.0,1
1628378,Donovan Mitchell,HOU,21.0,3.0,2.0,2.0,0.0,3.0,4.0,26.0,24.0,23.0,5.0,29.6,34.0,1
1628378,Donovan Mitchell,IND,32.0,9.0,5.0,1.0,0.0,4.0,5.0,46.0,41.0,37.0,14.0,48.3,34.0,1
1628378,Donovan Mitchell,LAC,37.0,8.0,6.0,1.0,0.0,5.0,2.0,51.0,45.0,43.0,14.0,56.6,33.0,1
1628378,Donovan Mitchell,MEM,30.0,5.0,5.0,2.0,0.0,4.0,4.0,40.0,35.0,35.0,10.0,45.5,33.0,1
1628378,Donovan Mitchell,MIA,28.0,15.0,8.0,1.0,0.0,3.0,1.0,51.0,43.0,36.0,23.0,60.0,41.0,1
1628378,Donovan Mitchell,MIL,30.5,4.0,5.5,1.0,0.0,2.5,3.5,40.0,34.5,36.0,9.5,43.05,34.5,2
1628378,Donovan Mitchell,NYK,31.0,2.0,5.0,2.0,1.0,2.0,3.0,38.0,33.0,36.0,7.0,46.9,36.0,1
1628378,Donovan Mitchell,PHI,46.0,4.0,8.0,1.0,0.0,6.0,2.0,58.0,50.0,54.0,12.0,63.8,35.0,1
1628378,Donovan Mitchell,TOR,24.0,3.5,7.0,1.0,1.0,2.5,4.5,34.5,27.5,31.0,10.5,40.2,35.0,2
1628378,Donovan Mitchell,WAS,24.0,5.0,5.0,4.0,1.0,4.0,2.0,34.0,29.0,29.0,10.0,50.5,26.0,1
1628379,Luke Kennard,BKN,17.0,1.0,2.0,1.0,1.0,4.0,0.0,20.0,18.0,19.0,3.0,27.2,28.0,1
1628379,Luke Kennard,CHI,7.0,3.0,2.0,0.0,0.0,1.0,1.0,12.0,10.0,9.0,5.0,12.6,21.0,1
1628379,Luke Kennard,CLE,15.0,2.0,2.0,1.0,0.0,3.0,2.0,19.0,17.0,17.0,4.0,21.4,32.0,1
1628379,Luke Kennard,DET,3.0,0.0,5.0,1.0,0.0,1.0,1.0,8.0,3.0,8.0,5.0,12.5,17.0,1
1628379,Luke Kennard,IND,6.0,3.0,2.0,0.0,0.0,0.0,0.0,11.0,9.0,8.0,5.0,12.6,27.0,1
1628379,Luke Kennard,LAC,7.0,4.0,2.0,1.0,0.0,1.0,1.0,13.0,11.0,9.0,6.0,16.8,20.0,1
1628379,Luke Kennard,NOP,8.0,0.0,3.0,0.0,0.0,2.0,0.0,11.0,8.0,11.0,3.0,12.5,24.0,1
1628379,Luke Kennard,OKC,5.0,0.0,3.0,0.0,0.0,1.0,1.0,8.0,5.0,8.0,3.0,8.5,21.0,1
1628379,Luke Kennard,ORL,6.0,2.0,1.0,2.0,0.0,0.0,2.5,9.0,8.0,7.0,3.0,13.4,21.5,2
1628379,Luke Kennard,PHX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.2,12.0,1
1628379,Luke Kennard,SAC,13.0,3.0,2.0,2.0,0.0,3.0,1.0,18.0,16.0,15.0,5.0,24.6,21.0,1
1628379,Luke Kennard,SAS,10.0,3.0,3.0,2.0,0.0,2.0,0.0,16.0,13.0,13.0,6.0,24.1,16.0,1
1628379,Luke Kennard,TOR,6.0,4.0,3.0,1.0,0.0,1.0,3.0,13.0,10.0,9.0,7.0,15.3,30.0,1
1628379,Luke Kennard,UTA,12.0,2.0,1.0,2.0,0.0,4.0,1.0,15.0,14.0,13.0,3.0,20.9,20.0,1
1628379,Luke Kennard,WAS,9.0,1.0,4.0,0.0,0.0,1.0,2.0,14.0,10.0,13.0,5.0,14.2,15.0,1
1628381,John Collins,ATL,9.0,7.0,0.0,1.0,1.0,1.0,0.0,16.0,16.0,9.0,7.0,23.4,31.0,1
1628381,John Collins,BOS,17.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,19.0,17.0,2.0,19.4,30.0,1
1628381,John Collins,CHA,10.0,7.0,0.0,1.0,0.0,1.0,0.0,17.0,17.0,10.0,7.0,21.4,26.0,1
1628381,John Collins,CLE,5.0,3.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,5.0,3.0,14.6,30.0,1
1628381,John Collins,DAL,8.0,3.0,0.0,2.0,0.0,0.0,3.0,11.0,11.0,8.0,3.0,14.6,24.0,1
1628381,John Collins,DEN,2.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0,6.0,2.0,4.0,10.8,21.0,1
1628381,John Collins,GSW,5.0,7.0,0.0,1.0,1.0,0.0,2.0,12.0,12.0,5.0,7.0,17.4,23.0,1
1628381,John Collins,LAL,18.0,5.0,1.0,0.0,0.0,4.0,1.0,24.0,23.0,19.0,6.0,24.5,34.0,1
1628381,John Collins,MIA,12.0,3.0,0.0,0.0,0.0,2.0,1.0,15.0,15.0,12.0,3.0,14.6,25.0,1
1628381,John Collins,NOP,14.0,3.0,1.0,0.0,0.0,1.0,1.0,18.0,17.0,15.0,4.0,18.1,19.0,1
1628381,John Collins,OKC,17.0,4.0,1.0,1.0,0.0,1.0,5.0,22.0,21.0,18.0,5.0,21.3,25.0,1
1628381,John Collins,ORL,9.0,4.0,0.0,1.0,1.0,0.0,1.0,13.0,13.0,9.0,4.0,18.8,25.0,1
1628381,John Collins,PHI,11.0,7.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,11.0,7.0,18.4,27.0,1
1628381,John Collins,PHX,14.0,4.67,1.67,1.33,0.33,1.33,2.0,20.33,18.67,15.67,6.33,25.1,25.0,3
1628381,John Collins,POR,16.0,6.0,1.0,2.0,0.0,1.0,4.0,23.0,22.0,17.0,7.0,26.7,26.0,1
1628381,John Collins,UTA,14.0,7.0,1.0,1.0,2.0,1.0,2.0,22.0,21.0,15.0,8.0,30.9,28.0,1
1628384,OG Anunoby,BKN,19.0,8.0,3.0,1.0,0.0,4.0,1.0,30.0,27.0,22.0,11.0,35.1,27.0,1
1628384,OG Anunoby,BOS,10.0,2.0,1.0,2.0,0.0,2.0,1.0,13.0,12.0,11.0,3.0,18.9,29.0,1
1628384,OG Anunoby,CHI,23.5,3.0,3.5,1.5,1.0,4.0,1.0,30.0,26.5,27.0,6.5,38.85,35.5,2
1628384,OG Anunoby,CLE,24.0,14.0,2.0,3.0,1.0,4.0,4.0,40.0,38.0,26.0,16.0,51.8,38.0,1
1628384,OG Anunoby,MEM,16.0,4.0,3.0,2.0,0.0,1.0,4.0,23.0,20.0,19.0,7.0,27.3,36.0,1
1628384,OG Anunoby,MIA,8.0,4.5,0.5,1.5,0.5,2.0,1.0,13.0,12.5,8.5,5.0,19.15,21.0,2
1628384,OG Anunoby,MIL,9.0,6.0,5.0,1.0,1.0,1.0,2.0,20.0,15.0,14.0,11.0,27.7,34.0,1
1628384,OG Anunoby,MIN,25.0,8.0,1.0,2.0,1.0,3.0,1.0,34.0,33.0,26.0,9.0,44.1,32.0,1
1628384,OG Anunoby,ORL,8.0,4.0,1.0,1.0,2.0,2.0,3.0,13.0,12.0,9.0,5.0,20.3,34.0,1
1628384,OG Anunoby,WAS,16.0,6.0,2.0,5.0,0.0,2.0,2.0,24.0,22.0,18.0,8.0,39.2,32.0,1
1628386,Jarrett Allen,BKN,22.0,7.0,4.0,2.0,1.0,0.0,2.0,33.0,29.0,26.0,11.0,43.4,30.0,1
