Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Philadelphia,6.4,6.3,4.0,6.5,6.3,6.4
2,Dallas,6.3,7.7,5.0,6.9,5.0,6.3
3,Detroit,6.1,4.7,4.0,6.1,6.0,6.1
4,Washington,5.7,5.3,8.0,6.3,5.3,5.7
5,Cleveland,5.7,5.3,4.0,6.1,5.1,5.7
6,Okla City,5.6,7.3,8.0,6.6,4.8,5.6
7,Chicago,5.6,7.0,3.0,6.4,4.9,5.6
8,Atlanta,5.5,6.0,6.0,5.7,5.3,5.5
9,Minnesota,5.3,4.0,4.0,5.9,4.8,5.3
10,Boston,5.2,4.7,8.0,4.3,6.3,5.2
11,Orlando,5.2,3.3,4.0,4.7,5.7,5.2
12,San Antonio,5.1,3.7,4.0,4.7,5.8,5.1
13,Indiana,4.9,6.0,4.0,4.3,5.4,4.9
14,Houston,4.9,3.3,4.0,4.4,5.3,4.9
15,LA Clippers,4.8,2.0,2.0,5.8,4.0,4.8
16,Portland,4.7,5.7,8.0,4.7,4.7,4.7
17,Charlotte,4.7,2.0,2.0,4.9,4.6,4.7
18,Milwaukee,4.7,4.7,5.0,4.6,4.7,4.7
19,New York,4.5,6.7,6.0,3.9,5.3,4.5
19,Phoenix,4.5,4.0,4.0,4.6,4.3,4.5
21,Golden State,4.5,4.7,5.0,4.3,4.6,4.5
22,Miami,4.2,5.3,7.0,4.7,3.8,4.2
23,Memphis,4.2,4.0,4.0,4.8,3.4,4.2
23,Toronto,4.2,3.0,1.0,4.4,4.0,4.2
25,Denver,3.8,4.3,3.0,3.5,4.1,3.8
26,Utah,3.7,3.7,6.0,4.6,2.8,3.7
27,Brooklyn,3.6,4.7,1.0,2.6,4.6,3.6
28,LA Lakers,3.4,3.0,4.0,3.1,3.6,3.4
29,New Orleans,3.4,5.0,5.0,3.5,3.3,3.4
30,Sacramento,3.2,3.7,3.0,3.3,3.2,3.2
