Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Miami,93.7,97.3,94.0,95.2,92.1,93.7
2,Portland,93.6,86.3,79.0,93.0,94.0,93.6
3,Boston,92.5,84.3,88.0,94.8,89.9,92.5
4,New York,92.3,86.7,88.0,93.6,90.7,92.3
5,Indiana,92.2,85.0,82.0,92.0,92.4,92.2
6,Utah,91.2,90.7,99.0,93.6,88.6,91.2
7,Chicago,91.2,90.7,82.0,90.8,91.6,91.2
8,Houston,91.1,90.3,88.0,93.1,89.4,91.1
9,Cleveland,91.1,87.7,87.0,88.2,95.1,91.1
10,Memphis,91.0,94.7,93.0,90.9,91.1,91.0
11,Washington,90.2,88.7,84.0,92.0,89.0,90.2
12,Okla City,90.1,85.3,85.0,90.3,90.0,90.1
13,Philadelphia,89.9,92.3,82.0,87.7,93.1,89.9
14,Phoenix,89.6,86.0,80.0,87.4,93.0,89.6
15,New Orleans,89.5,93.0,104.0,90.6,88.1,89.5
16,Detroit,89.5,81.7,84.0,93.5,85.9,89.5
17,Charlotte,89.0,92.7,86.0,85.6,92.0,89.0
18,Sacramento,88.7,89.3,97.0,90.4,87.3,88.7
19,Denver,88.3,86.3,91.0,92.0,85.0,88.3
20,Atlanta,88.3,92.0,95.0,87.7,88.6,88.3
21,Dallas,87.9,90.7,97.0,87.8,88.3,87.9
22,Minnesota,87.9,92.3,97.0,88.0,87.9,87.9
23,Toronto,87.9,85.7,90.0,86.9,88.7,87.9
24,Milwaukee,87.7,87.3,86.0,87.6,87.9,87.7
25,Golden State,87.3,94.0,104.0,89.4,86.1,87.3
26,Orlando,86.8,95.3,101.0,84.5,89.4,86.8
27,San Antonio,85.8,85.0,77.0,85.2,86.7,85.8
28,Brooklyn,85.1,81.3,87.0,86.6,83.8,85.1
29,LA Clippers,83.8,83.7,81.0,82.0,85.2,83.8
30,LA Lakers,82.7,85.7,87.0,83.9,81.9,82.7
