Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,105.7,102.0,95.0,103.4,107.5,105.7
2,Boston,110.0,113.7,129.0,113.0,106.6,110.0
3,Houston,111.1,102.7,92.0,111.3,111.0,111.1
4,San Antonio,112.2,112.7,111.0,111.1,114.0,112.2
5,Detroit,112.6,115.0,117.0,114.1,111.3,112.6
6,Phoenix,113.3,109.7,114.0,108.6,120.7,113.3
7,Toronto,113.4,106.0,99.0,111.4,115.1,113.4
8,Denver,113.8,117.3,115.0,112.1,115.3,113.8
9,Minnesota,114.2,113.3,117.0,111.0,117.1,114.2
10,Orlando,114.3,120.7,103.0,110.8,118.2,114.3
11,Cleveland,114.8,108.0,110.0,112.5,118.0,114.8
12,LA Lakers,114.8,116.7,118.0,118.7,112.1,114.8
13,Golden State,115.0,118.0,117.0,108.9,118.6,115.0
14,New York,115.1,114.7,100.0,112.4,118.6,115.1
15,Atlanta,115.3,113.3,132.0,115.4,115.3,115.3
16,Dallas,115.5,107.7,106.0,116.4,113.5,115.5
17,Memphis,116.9,105.7,125.0,116.5,117.5,116.9
18,Miami,117.9,108.7,102.0,115.8,120.1,117.9
19,LA Clippers,118.2,123.7,135.0,116.0,120.0,118.2
20,Philadelphia,118.4,128.3,144.0,118.5,118.3,118.4
21,Milwaukee,119.3,122.3,115.0,120.7,117.1,119.3
22,Brooklyn,119.7,112.3,113.0,121.5,118.1,119.7
23,Charlotte,120.4,123.7,113.0,115.8,124.6,120.4
24,Portland,121.4,116.0,103.0,119.3,122.7,121.4
25,New Orleans,121.9,121.0,130.0,121.7,122.1,121.9
26,Indiana,122.8,120.0,122.0,122.0,123.6,122.8
27,Sacramento,123.7,124.0,112.0,123.8,123.6,123.7
28,Chicago,124.2,135.3,143.0,120.9,127.2,124.2
29,Utah,125.5,128.7,134.0,128.6,122.1,125.5
30,Washington,128.2,124.7,113.0,129.1,127.5,128.2
