Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Miami,154.1,155.0,128.0,153.1,155.1,154.1
2,Denver,153.1,149.3,157.0,156.9,149.7,153.1
3,Chicago,150.9,146.3,159.0,149.5,152.2,150.9
4,Toronto,150.7,154.3,138.0,149.9,151.3,150.7
5,New York,149.5,143.3,141.0,153.3,144.6,149.5
6,Okla City,149.2,156.7,155.0,150.9,147.8,149.2
7,Utah,147.6,141.3,149.0,160.4,133.3,147.6
8,Atlanta,147.6,144.7,146.0,140.9,151.6,147.6
9,Houston,147.6,135.7,140.0,146.9,148.3,147.6
10,Detroit,146.6,151.3,146.0,147.4,146.0,146.6
11,Cleveland,145.9,140.7,126.0,142.9,150.0,145.9
12,Orlando,145.8,168.3,182.0,140.3,151.9,145.8
13,Minnesota,145.4,137.3,133.0,145.3,145.4,145.4
14,San Antonio,145.0,140.7,119.0,147.9,140.2,145.0
15,Portland,144.6,136.7,139.0,144.0,145.0,144.6
16,LA Lakers,144.3,155.3,164.0,150.9,139.7,144.3
17,Golden State,143.4,146.7,168.0,152.3,138.2,143.4
18,Milwaukee,143.3,138.0,125.0,147.8,136.1,143.3
19,Philadelphia,143.2,141.0,125.0,140.9,146.4,143.2
20,Phoenix,143.0,126.7,103.0,142.0,144.6,143.0
21,Charlotte,142.4,140.7,136.0,140.1,144.3,142.4
22,Memphis,140.8,151.7,148.0,145.7,134.8,140.8
23,Washington,140.1,150.3,162.0,139.4,140.5,140.1
24,Boston,139.2,144.7,167.0,145.6,132.0,139.2
25,Sacramento,138.6,141.3,144.0,137.3,139.6,138.6
26,LA Clippers,136.2,143.7,142.0,140.8,132.5,136.2
27,Indiana,134.0,144.0,139.0,140.9,127.9,134.0
28,Brooklyn,133.8,131.7,119.0,132.3,135.2,133.8
29,New Orleans,133.7,143.3,171.0,135.4,131.5,133.7
30,Dallas,133.4,129.0,124.0,136.2,127.3,133.4
