Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,LA Lakers,3.6,2.0,2.0,3.4,3.7,3.6
2,Okla City,3.7,2.3,4.0,3.1,4.2,3.7
3,San Antonio,3.8,5.3,6.0,3.6,4.2,3.8
4,Golden State,3.9,4.7,6.0,4.4,3.7,3.9
4,Cleveland,3.9,3.0,1.0,4.0,3.9,3.9
6,LA Clippers,4.1,3.3,4.0,4.0,4.2,4.1
7,Atlanta,4.2,5.3,8.0,3.6,4.5,4.2
8,Minnesota,4.2,3.7,3.0,4.6,3.9,4.2
9,New York,4.3,2.7,1.0,4.6,4.0,4.3
10,Milwaukee,4.3,6.7,8.0,4.0,4.9,4.3
11,Denver,4.4,3.0,4.0,3.8,5.0,4.4
11,Brooklyn,4.4,3.7,6.0,4.9,4.0,4.4
13,Charlotte,4.5,5.0,5.0,3.9,5.0,4.5
14,Phoenix,4.5,4.0,4.0,4.2,5.0,4.5
15,Indiana,4.6,4.7,4.0,3.8,5.3,4.6
16,Detroit,4.8,5.3,4.0,5.0,4.6,4.8
17,Philadelphia,4.8,2.7,4.0,4.4,5.4,4.8
18,Boston,4.9,4.0,4.0,5.2,4.5,4.9
19,Sacramento,4.9,3.3,4.0,4.9,4.9,4.9
20,Houston,5.1,5.3,4.0,5.7,4.5,5.1
21,Memphis,5.1,5.7,3.0,4.5,5.9,5.1
22,Orlando,5.2,5.3,4.0,4.1,6.3,5.2
23,Dallas,5.2,5.3,7.0,5.2,5.2,5.2
24,Chicago,5.6,5.3,5.0,5.9,5.4,5.6
24,Utah,5.6,4.3,5.0,6.0,5.3,5.6
26,Miami,5.7,9.0,5.0,5.6,5.9,5.7
26,Toronto,5.7,5.0,4.0,5.1,6.2,5.7
28,Portland,6.1,5.7,5.0,6.1,6.0,6.1
29,Washington,6.1,5.0,6.0,7.6,5.0,6.1
30,New Orleans,6.3,6.3,3.0,5.7,7.0,6.3
