Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Houston,31.2,33.7,30.0,30.1,32.1,31.2
2,Portland,29.9,26.7,20.0,32.7,28.1,29.9
3,Detroit,29.7,24.0,21.0,31.6,28.0,29.7
4,San Antonio,29.6,29.0,22.0,30.3,28.5,29.6
5,Philadelphia,29.5,24.3,20.0,29.4,29.6,29.5
6,Milwaukee,29.4,28.3,29.0,29.8,28.7,29.4
6,Toronto,29.4,29.7,22.0,28.8,29.9,29.4
6,New Orleans,29.4,31.0,35.0,28.9,30.0,29.4
6,Miami,29.4,31.7,26.0,30.7,28.1,29.4
10,Boston,29.2,26.7,28.0,29.9,28.4,29.2
11,Orlando,29.1,32.7,23.0,29.3,28.9,29.1
12,Utah,29.1,27.3,33.0,28.8,29.4,29.1
13,Atlanta,29.1,27.7,35.0,25.0,31.4,29.1
14,Denver,29.0,31.7,32.0,28.4,29.6,29.0
15,Cleveland,28.8,23.7,23.0,29.1,28.5,28.8
16,Golden State,28.5,25.3,28.0,27.9,28.8,28.5
17,LA Lakers,28.3,32.3,37.0,30.3,26.9,28.3
18,Phoenix,28.2,25.0,17.0,28.1,28.4,28.2
19,Chicago,28.2,32.7,37.0,27.5,28.8,28.2
20,Minnesota,27.6,25.3,19.0,27.0,28.2,27.6
20,Charlotte,27.6,30.0,22.0,27.6,27.7,27.6
20,Indiana,27.6,26.7,29.0,29.4,26.1,27.6
23,New York,27.3,26.0,24.0,27.4,27.0,27.3
24,Dallas,27.1,28.7,30.0,27.7,25.7,27.1
25,Okla City,26.9,30.0,26.0,27.0,26.9,26.9
26,Sacramento,26.2,27.0,24.0,27.4,25.3,26.2
27,Brooklyn,26.1,24.3,25.0,26.9,25.3,26.1
28,Memphis,26.1,26.7,30.0,26.6,25.4,26.1
29,LA Clippers,25.8,28.7,25.0,25.3,26.2,25.8
30,Washington,24.6,25.3,21.0,21.4,26.9,24.6
