Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Houston,12.3,9.7,9.0,14.0,10.8,12.3
2,Cleveland,12.0,6.7,3.0,12.5,11.3,12.0
3,Dallas,11.8,8.3,11.0,12.6,10.2,11.8
4,Boston,11.3,5.7,6.0,7.6,15.5,11.3
5,Brooklyn,10.9,11.7,15.0,9.9,11.9,10.9
6,New Orleans,10.6,12.3,15.0,12.1,8.8,10.6
7,Indiana,10.6,7.3,13.0,10.6,10.6,10.6
8,Portland,10.5,9.3,9.0,12.7,9.1,10.5
9,Philadelphia,10.2,7.0,6.0,10.2,10.1,10.2
9,Charlotte,10.2,10.3,11.0,9.5,10.8,10.2
11,Milwaukee,10.1,8.0,8.0,7.5,14.0,10.1
12,Detroit,10.0,10.3,13.0,9.3,10.7,10.0
13,Okla City,9.9,8.3,8.0,7.9,11.5,9.9
14,Phoenix,9.7,11.0,12.0,9.9,9.4,9.7
15,Orlando,9.6,9.7,10.0,9.1,10.2,9.6
16,LA Lakers,9.5,10.3,9.0,11.4,8.1,9.5
17,Miami,9.4,9.7,8.0,9.9,8.9,9.4
18,Memphis,9.3,9.3,7.0,10.1,8.4,9.3
19,Minnesota,9.2,10.3,6.0,10.5,8.1,9.2
20,Utah,9.2,10.0,11.0,8.8,9.6,9.2
21,Toronto,8.9,10.0,12.0,8.1,9.5,8.9
22,Sacramento,8.7,7.7,9.0,8.5,8.9,8.7
23,San Antonio,8.4,6.3,8.0,8.3,8.5,8.4
24,Atlanta,8.4,8.3,10.0,8.3,8.4,8.4
25,Denver,8.4,12.3,8.0,8.1,8.6,8.4
26,New York,8.2,10.0,8.0,8.3,8.0,8.2
27,Chicago,8.1,11.0,8.0,10.0,6.4,8.1
28,LA Clippers,7.9,8.7,10.0,7.0,8.6,7.9
29,Washington,7.8,8.3,12.0,9.3,6.8,7.8
30,Golden State,7.8,8.0,10.0,8.4,7.4,7.8
