Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Charlotte,20.9,21.0,16.0,20.9,21.0,20.9
2,Memphis,21.3,15.0,14.0,22.7,19.6,21.3
3,San Antonio,22.1,12.7,16.0,19.4,26.7,22.1
4,LA Lakers,22.8,20.0,24.0,26.1,20.5,22.8
5,Golden State,23.0,25.3,18.0,19.3,25.2,23.0
6,Okla City,23.5,22.7,21.0,25.3,22.1,23.5
7,LA Clippers,23.6,24.0,26.0,25.0,22.4,23.6
8,Houston,23.6,26.0,19.0,24.0,23.3,23.6
9,Philadelphia,23.7,23.7,28.0,26.2,20.1,23.7
10,Denver,24.0,19.3,15.0,24.0,24.0,24.0
11,New York,24.1,29.3,28.0,21.7,27.3,24.1
12,New Orleans,24.2,26.3,32.0,23.5,25.1,24.2
13,Miami,24.7,21.0,16.0,23.6,25.8,24.7
14,Atlanta,24.7,23.3,26.0,24.3,24.9,24.7
15,Sacramento,24.8,23.7,22.0,25.6,24.1,24.8
16,Brooklyn,24.9,19.0,14.0,25.5,24.4,24.9
17,Orlando,25.1,24.0,22.0,24.2,26.0,25.1
18,Utah,25.1,23.3,18.0,26.9,23.0,25.1
19,Phoenix,25.7,28.0,17.0,25.8,25.6,25.7
20,Cleveland,25.9,23.3,18.0,27.6,23.6,25.9
21,Dallas,26.9,26.3,24.0,26.7,27.3,26.9
22,Chicago,26.9,33.0,35.0,26.3,27.6,26.9
23,Toronto,27.1,22.7,13.0,24.8,28.9,27.1
24,Minnesota,27.1,23.0,28.0,25.9,28.1,27.1
25,Portland,27.2,23.7,18.0,25.3,28.4,27.2
26,Boston,27.6,24.0,24.0,26.9,28.4,27.6
27,Washington,28.5,28.3,16.0,29.6,27.7,28.5
28,Milwaukee,28.5,27.7,33.0,26.4,31.9,28.5
29,Detroit,29.0,20.3,34.0,30.3,27.9,29.0
30,Indiana,31.5,28.7,37.0,31.4,31.7,31.5
