Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Charlotte,7.5,8.0,8.0,7.6,7.4,7.5
2,LA Lakers,7.9,9.3,10.0,6.7,8.7,7.9
3,LA Clippers,8.1,8.0,9.0,7.0,9.0,8.1
4,Toronto,8.2,8.0,3.0,8.3,8.1,8.2
5,Chicago,8.5,10.3,15.0,7.8,9.1,8.5
5,Denver,8.5,8.0,7.0,8.1,8.8,8.5
7,Memphis,8.6,8.0,8.0,8.3,8.9,8.6
8,Sacramento,8.6,11.7,6.0,7.8,9.3,8.6
9,Washington,8.6,8.7,10.0,9.4,8.1,8.6
10,Atlanta,8.7,11.3,12.0,7.4,9.4,8.7
11,Golden State,8.8,10.3,11.0,8.7,8.8,8.8
11,Orlando,8.8,6.3,6.0,8.2,9.4,8.8
13,New York,8.9,11.0,15.0,8.6,9.3,8.9
14,Portland,9.1,7.3,8.0,8.1,9.6,9.1
15,San Antonio,9.1,9.0,10.0,8.4,10.3,9.1
16,Miami,9.3,11.7,11.0,8.6,10.0,9.3
17,Philadelphia,9.4,8.7,10.0,9.4,9.3,9.4
18,Minnesota,9.5,8.7,9.0,9.1,9.8,9.5
19,Phoenix,9.6,10.3,9.0,10.2,8.6,9.6
20,Utah,9.6,10.7,10.0,10.2,8.9,9.6
21,Detroit,10.0,8.7,13.0,10.9,9.2,10.0
22,Cleveland,10.9,7.0,12.0,11.5,10.3,10.9
23,New Orleans,11.0,7.0,8.0,13.3,8.1,11.0
23,Indiana,11.0,11.7,13.0,10.1,11.8,11.0
25,Milwaukee,11.2,8.3,9.0,8.4,15.6,11.2
26,Okla City,11.2,8.7,9.0,10.5,11.8,11.2
27,Brooklyn,11.8,7.3,8.0,9.4,13.9,11.8
28,Boston,11.9,9.7,12.0,11.0,13.0,11.9
29,Dallas,12.2,8.7,8.0,13.5,9.3,12.2
30,Houston,12.8,12.7,12.0,16.4,9.6,12.8
