Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,10.8,11.0,9.0,11.9,10.0,10.8
2,Phoenix,10.6,10.7,9.0,9.8,11.9,10.6
3,Golden State,10.2,11.0,11.0,10.6,10.0,10.2
4,Detroit,10.1,10.0,8.0,10.1,10.1,10.1
5,Miami,9.5,9.3,8.0,9.4,9.6,9.5
6,Houston,9.5,10.0,13.0,10.0,9.0,9.5
7,New Orleans,9.4,11.0,13.0,9.3,9.6,9.4
8,LA Lakers,9.4,8.3,9.0,9.1,9.6,9.4
9,Minnesota,9.4,12.3,9.0,10.1,8.7,9.4
10,Atlanta,9.2,5.3,4.0,8.7,9.5,9.2
11,Portland,9.1,8.0,8.0,10.3,8.4,9.1
12,Cleveland,9.1,8.7,11.0,7.9,10.8,9.1
13,Toronto,9.0,11.0,8.0,8.8,9.2,9.0
14,New York,8.9,6.3,6.0,9.0,8.9,8.9
15,Sacramento,8.6,7.3,9.0,8.0,9.1,8.6
16,San Antonio,8.5,8.0,4.0,8.8,8.0,8.5
17,LA Clippers,8.3,7.0,7.0,9.1,7.7,8.3
18,Dallas,8.2,7.0,8.0,8.0,8.7,8.2
19,Orlando,8.1,6.0,10.0,7.9,8.3,8.1
20,Milwaukee,8.1,8.3,10.0,8.1,8.0,8.1
21,Boston,8.0,6.3,6.0,8.2,7.8,8.0
22,Utah,7.9,8.0,7.0,8.4,7.4,7.9
23,Chicago,7.6,4.7,4.0,7.0,8.2,7.6
24,Memphis,7.5,7.3,6.0,7.4,7.6,7.5
25,Denver,7.5,4.7,5.0,7.8,7.2,7.5
26,Philadelphia,7.4,7.7,7.0,6.7,8.4,7.4
27,Washington,7.2,10.3,13.0,7.7,6.8,7.2
28,Brooklyn,6.9,5.0,5.0,7.6,6.3,6.9
29,Indiana,6.8,8.7,11.0,6.8,6.8,6.8
30,Charlotte,6.7,5.3,4.0,5.3,8.0,6.7
