Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Philadelphia,4.6,-1.0,-3.0,5.0,4.1,4.6
2,Houston,3.1,6.0,13.0,3.3,3.0,3.1
3,San Antonio,2.8,4.7,-3.0,2.3,3.7,2.8
4,LA Lakers,2.4,4.7,12.0,4.9,0.7,2.4
5,Boston,1.9,1.7,-12.0,0.3,3.8,1.9
6,Detroit,1.8,-6.0,-8.0,2.5,1.2,1.8
7,Okla City,1.2,3.0,-1.0,1.3,1.1,1.2
7,Milwaukee,1.2,3.7,9.0,2.1,-0.3,1.2
7,Toronto,1.2,2.0,-1.0,0.0,2.1,1.2
10,Orlando,1.1,7.3,3.0,0.7,1.6,1.1
11,Atlanta,0.7,4.0,14.0,-2.9,2.8,0.7
12,Miami,0.7,3.0,-4.0,1.2,0.1,0.7
13,Denver,0.6,-1.0,2.0,0.4,0.9,0.6
14,Cleveland,0.6,-1.7,1.0,0.5,0.8,0.6
15,New Orleans,0.5,-1.3,-2.0,0.5,0.5,0.5
16,Dallas,0.4,1.3,4.0,0.1,1.2,0.4
17,Portland,-0.1,-0.3,-9.0,4.0,-2.7,-0.1
18,Charlotte,-0.2,3.7,1.0,0.9,-1.1,-0.2
19,Minnesota,-0.4,-2.7,-5.0,-0.4,-0.3,-0.4
20,Phoenix,-0.7,-2.7,-13.0,-1.4,0.4,-0.7
21,New York,-0.7,-2.7,-1.0,0.8,-2.6,-0.7
22,Golden State,-0.9,-9.3,-5.0,1.7,-2.4,-0.9
23,Utah,-1.1,-1.3,5.0,-0.7,-1.6,-1.1
24,Indiana,-1.2,1.7,8.0,0.4,-2.7,-1.2
25,Brooklyn,-1.4,-3.7,1.0,-1.6,-1.2,-1.4
26,Memphis,-2.1,1.7,-2.0,-1.2,-3.1,-2.1
27,Chicago,-2.1,0.0,2.0,-1.3,-2.8,-2.1
28,LA Clippers,-2.9,-4.3,-12.0,-2.0,-3.7,-2.9
29,Sacramento,-3.0,2.3,5.0,-2.9,-3.1,-3.0
30,Washington,-7.6,-7.7,-14.0,-12.3,-4.4,-7.6
