Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,160.3,153.7,149.0,157.5,162.5,160.3
2,San Antonio,161.1,168.7,164.0,158.5,165.5,161.1
3,LA Lakers,161.9,161.7,157.0,164.0,160.4,161.9
4,Houston,161.9,154.0,143.0,168.0,156.6,161.9
5,Denver,163.1,164.7,162.0,162.5,163.6,163.1
6,Orlando,164.0,164.0,147.0,159.5,169.0,164.0
7,Toronto,164.4,149.3,139.0,162.1,166.3,164.4
8,Detroit,164.5,157.0,160.0,168.8,160.7,164.5
9,Phoenix,164.9,162.7,164.0,159.8,173.0,164.9
10,New York,165.6,169.0,159.0,161.8,170.6,165.6
11,Boston,166.1,164.7,185.0,168.4,163.5,166.1
12,Charlotte,167.2,172.0,158.0,162.5,171.4,167.2
13,Minnesota,167.9,167.7,175.0,164.1,171.2,167.9
14,Golden State,168.5,178.7,175.0,164.3,170.9,168.5
15,LA Clippers,169.1,170.7,182.0,163.5,173.5,169.1
16,Atlanta,169.2,167.0,180.0,168.9,169.3,169.2
17,Memphis,170.8,153.3,179.0,170.6,171.1,170.8
18,Cleveland,171.1,159.7,173.0,167.5,176.0,171.1
19,Philadelphia,171.8,186.0,201.0,172.1,171.3,171.8
20,Portland,173.9,163.3,150.0,170.3,176.2,173.9
21,Brooklyn,175.9,159.3,164.0,176.5,175.4,175.9
22,Milwaukee,176.2,174.7,172.0,174.2,179.4,176.2
23,Miami,176.9,165.7,163.0,177.2,176.6,176.9
24,New Orleans,177.2,168.7,171.0,179.7,174.1,177.2
25,Dallas,177.3,168.3,167.0,179.4,172.7,177.3
26,Utah,178.1,179.7,194.0,180.6,175.3,178.1
27,Sacramento,178.5,183.0,173.0,179.6,177.6,178.5
28,Chicago,180.2,200.0,213.0,172.0,187.6,180.2
29,Indiana,181.9,180.0,180.0,180.4,183.3,181.9
30,Washington,187.1,182.0,167.0,189.4,185.4,187.1
