Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Golden State,48.8,49.0,57.0,51.9,47.0,48.8
2,Cleveland,46.6,44.0,42.0,43.9,50.3,46.6
3,New York,46.5,37.0,36.0,52.0,39.4,46.5
4,Milwaukee,46.3,47.0,39.0,48.3,43.3,46.3
5,Phoenix,45.5,41.0,39.0,44.7,46.7,45.5
6,Boston,45.2,45.0,45.0,45.3,45.0,45.2
7,Chicago,44.5,44.0,60.0,41.6,47.0,44.5
8,Charlotte,42.5,38.0,42.0,43.1,42.0,42.5
9,Okla City,42.2,48.0,45.0,43.5,41.1,42.2
10,Washington,41.6,47.0,57.0,39.9,42.9,41.6
11,Portland,41.5,46.0,54.0,38.6,43.4,41.5
12,Brooklyn,41.1,39.0,42.0,40.5,41.7,41.1
13,Philadelphia,40.9,41.0,27.0,38.7,44.1,40.9
13,Utah,40.9,40.0,33.0,48.7,32.3,40.9
13,Minnesota,40.9,38.0,39.0,37.9,43.7,40.9
16,Atlanta,40.7,43.0,45.0,38.6,42.0,40.7
17,Miami,39.8,30.0,15.0,38.0,41.7,39.8
17,LA Clippers,39.8,40.0,39.0,43.5,36.9,39.8
19,San Antonio,39.4,43.0,30.0,43.8,32.0,39.4
20,Memphis,39.0,41.0,48.0,42.9,34.1,39.0
21,Denver,38.3,47.0,66.0,36.8,39.7,38.3
22,Houston,38.2,36.0,39.0,38.6,37.9,38.2
23,Toronto,36.7,39.0,30.0,40.9,33.3,36.7
24,Orlando,35.1,42.0,39.0,33.0,37.3,35.1
25,Indiana,34.9,40.0,39.0,37.9,32.3,34.9
26,Detroit,33.9,35.0,27.0,36.0,32.0,33.9
27,New Orleans,33.7,28.0,39.0,32.7,34.9,33.7
28,Dallas,33.6,40.0,36.0,34.8,31.0,33.6
29,Sacramento,33.3,28.0,21.0,38.3,29.4,33.3
30,LA Lakers,33.0,34.0,39.0,32.6,33.3,33.0
