CLOSE_DEF_PERSON_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS
1630168,Onyeka Okongwu,1610612737,ATL,F-C,24.0,18,18,1.0,124,250,0.496,0.499,-0.003
1630700,Dyson Daniels,1610612737,ATL,G,22.0,19,19,1.0,120,250,0.48,0.466,0.014
1641739,Toumani Camara,1610612757,POR,F,25.0,18,18,1.0,126,249,0.506,0.478,0.028
1642852,Derik Queen,1610612740,NOP,C,20.0,18,18,1.0,119,248,0.48,0.493,-0.013
1630166,Deni Avdija,1610612757,POR,F,24.0,18,18,1.0,124,247,0.502,0.478,0.024
1627783,Pascal Siakam,1610612754,IND,F,31.0,16,16,1.0,122,247,0.494,0.483,0.011
1631157,Ryan Rollins,1610612749,MIL,G,23.0,18,18,1.0,108,245,0.441,0.463,-0.022
1641750,Ryan Kalkbrenner,1610612766,CHA,C,23.0,15,15,1.0,115,244,0.471,0.485,-0.014
1629651,Nic Claxton,1610612751,BKN,C,26.0,17,17,1.0,112,241,0.465,0.495,-0.03
1626157,Karl-Anthony Towns,1610612752,NYK,C-F,30.0,16,16,1.0,100,238,0.42,0.478,-0.058
1641730,Noah Clowney,1610612751,BKN,F-C,21.0,17,17,1.0,127,235,0.54,0.485,0.056
1630583,Santi Aldama,1610612763,MEM,F-C,24.0,18,18,1.0,107,234,0.457,0.481,-0.024
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,18,18,1.0,96,231,0.416,0.477,-0.061
1630530,Trey Murphy III,1610612740,NOP,F,25.0,18,18,1.0,121,230,0.526,0.475,0.051
1642907,Cedric Coward,1610612763,MEM,G,22.0,18,18,1.0,100,229,0.437,0.464,-0.028
1628976,Wendell Carter Jr.,1610612753,ORL,C-F,26.0,18,18,1.0,90,228,0.395,0.494,-0.099
1630178,Tyrese Maxey,1610612755,PHI,G,25.0,17,17,1.0,113,227,0.498,0.457,0.041
1641710,Anthony Black,1610612753,ORL,G,21.0,19,19,1.0,114,227,0.502,0.461,0.041
1631217,Moussa Diabaté,1610612766,CHA,F,23.0,17,17,1.0,122,226,0.54,0.501,0.039
1628401,Derrick White,1610612738,BOS,G,31.0,17,17,1.0,101,226,0.447,0.461,-0.014
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,26.0,16,16,1.0,103,226,0.456,0.482,-0.026
1641718,Keyonte George,1610612762,UTA,G,22.0,17,17,1.0,117,224,0.522,0.475,0.048
1641824,Matas Buzelis,1610612741,CHI,F,21.0,17,17,1.0,101,223,0.453,0.484,-0.031
203952,Andrew Wiggins,1610612748,MIA,F,30.0,15,15,1.0,97,222,0.437,0.469,-0.032
1630581,Josh Giddey,1610612741,CHI,G,23.0,15,15,1.0,94,221,0.425,0.466,-0.04
1629628,RJ Barrett,1610612761,TOR,F-G,25.0,17,17,1.0,103,221,0.466,0.461,0.005
1631260,AJ Green,1610612749,MIL,G,26.0,18,18,1.0,105,219,0.479,0.47,0.009
1630558,Davion Mitchell,1610612748,MIA,G,27.0,18,18,1.0,100,218,0.459,0.457,0.001
1629028,Deandre Ayton,1610612747,LAL,C,27.0,15,15,1.0,94,216,0.435,0.475,-0.04
1631109,Mark Williams,1610612756,PHX,C,23.0,15,15,1.0,105,216,0.486,0.489,-0.002
201935,James Harden,1610612746,LAC,G,36.0,17,17,1.0,105,215,0.488,0.474,0.015
1641705,Victor Wembanyama,1610612759,SAS,F-C,21.0,12,12,1.0,85,214,0.397,0.48,-0.083
1631108,Max Christie,1610612742,DAL,G,22.0,19,19,1.0,100,212,0.472,0.467,0.004
1627750,Jamal Murray,1610612743,DEN,G,28.0,16,16,1.0,96,211,0.455,0.461,-0.006
1626164,Devin Booker,1610612756,PHX,G,29.0,18,18,1.0,96,210,0.457,0.455,0.003
1629029,Luka Dončić,1610612747,LAL,F-G,26.0,13,13,1.0,103,210,0.49,0.46,0.03
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,27.0,18,18,1.0,86,209,0.411,0.449,-0.037
1630217,Desmond Bane,1610612753,ORL,G,27.0,19,19,1.0,95,209,0.455,0.457,-0.003
203110,Draymond Green,1610612744,GSW,F,35.0,16,16,1.0,87,209,0.416,0.485,-0.069
1626220,Royce O'Neale,1610612756,PHX,F,32.0,18,18,1.0,91,209,0.435,0.463,-0.028
1628374,Lauri Markkanen,1610612762,UTA,F-C,28.0,17,17,1.0,99,209,0.474,0.489,-0.015
203468,CJ McCollum,1610612764,WAS,G,34.0,17,17,1.0,96,209,0.459,0.467,-0.007
203083,Andre Drummond,1610612755,PHI,C,32.0,16,16,1.0,105,208,0.505,0.508,-0.003
1642845,VJ Edgecombe,1610612755,PHI,G,20.0,15,15,1.0,99,207,0.478,0.475,0.004
1642851,Kon Knueppel,1610612766,CHA,G-F,20.0,17,17,1.0,86,206,0.417,0.477,-0.06
1628970,Miles Bridges,1610612766,CHA,F,27.0,17,17,1.0,98,205,0.478,0.488,-0.01
1629638,Nickeil Alexander-Walker,1610612737,ATL,G,27.0,17,17,1.0,104,205,0.507,0.459,0.049
203944,Julius Randle,1610612750,MIN,F-C,30.0,17,17,1.0,84,203,0.414,0.483,-0.069
203897,Zach LaVine,1610612758,SAC,G,30.0,16,16,1.0,114,202,0.564,0.487,0.078
1630193,Immanuel Quickley,1610612761,TOR,G,26.0,18,18,1.0,85,202,0.421,0.449,-0.028
1630552,Jalen Johnson,1610612737,ATL,F,23.0,17,17,1.0,92,202,0.455,0.466,-0.01
203994,Jusuf Nurkić,1610612762,UTA,C,31.0,17,17,1.0,99,200,0.495,0.515,-0.02
1627742,Brandon Ingram,1610612761,TOR,F,28.0,18,18,1.0,92,199,0.462,0.454,0.009
203471,Dennis Schröder,1610612758,SAC,G,32.0,18,18,1.0,96,199,0.482,0.475,0.007
1629130,Duncan Robinson,1610612765,DET,F,31.0,17,17,1.0,91,199,0.457,0.452,0.005
1642847,Jeremiah Fears,1610612740,NOP,G,19.0,18,18,1.0,107,198,0.54,0.471,0.07
1627759,Jaylen Brown,1610612738,BOS,G-F,29.0,17,17,1.0,85,198,0.429,0.463,-0.034
1641717,Cason Wallace,1610612760,OKC,G,22.0,17,17,1.0,89,197,0.452,0.46,-0.009
1631105,Jalen Duren,1610612765,DET,C,22.0,15,15,1.0,90,194,0.464,0.481,-0.017
1629656,Quentin Grimes,1610612755,PHI,G,25.0,17,17,1.0,77,194,0.397,0.464,-0.067
1628969,Mikal Bridges,1610612752,NYK,G-F,29.0,16,16,1.0,90,194,0.464,0.464,0.0
1631222,Jake LaRavia,1610612747,LAL,F,24.0,17,17,1.0,90,192,0.469,0.468,0.001
1630595,Cade Cunningham,1610612765,DET,G,24.0,14,14,1.0,80,190,0.421,0.46,-0.039
1631221,Collin Gillespie,1610612756,PHX,G,26.0,18,18,1.0,85,187,0.455,0.451,0.003
1642366,Quinten Post,1610612744,GSW,C,25.0,19,19,1.0,85,187,0.455,0.476,-0.022
1628381,John Collins,1610612746,LAC,F-C,28.0,18,18,1.0,81,187,0.433,0.465,-0.032
1630541,Moses Moody,1610612744,GSW,G,23.0,17,17,1.0,83,187,0.444,0.458,-0.014
1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,14,14,1.0,69,185,0.373,0.472,-0.099
1629060,Rui Hachimura,1610612747,LAL,F,27.0,16,16,1.0,99,185,0.535,0.466,0.069
201566,Russell Westbrook,1610612758,SAC,G,37.0,18,18,1.0,90,184,0.489,0.486,0.003
1631212,Peyton Watson,1610612743,DEN,G,23.0,17,17,1.0,86,184,0.467,0.457,0.011
1627751,Jakob Poeltl,1610612761,TOR,C,30.0,13,13,1.0,82,183,0.448,0.479,-0.031
1642883,Sion James,1610612766,CHA,G,22.0,17,17,1.0,86,182,0.473,0.471,0.001
1629674,Neemias Queta,1610612738,BOS,C,26.0,16,16,1.0,79,182,0.434,0.488,-0.054
1630559,Austin Reaves,1610612747,LAL,G,27.0,14,14,1.0,88,181,0.486,0.468,0.018
1642258,Zaccharie Risacher,1610612737,ATL,F,20.0,16,16,1.0,86,181,0.475,0.466,0.009
1629004,Svi Mykhailiuk,1610612762,UTA,G-F,28.0,17,17,1.0,75,180,0.417,0.472,-0.055
1628404,Josh Hart,1610612752,NYK,G,30.0,15,15,1.0,87,180,0.483,0.464,0.019
1626171,Bobby Portis,1610612749,MIL,F,30.0,18,18,1.0,96,179,0.536,0.488,0.048
1628978,Donte DiVincenzo,1610612750,MIN,G,28.0,17,17,1.0,88,179,0.492,0.464,0.028
1642281,Jaylon Tyson,1610612739,CLE,G-F,22.0,14,14,1.0,83,179,0.464,0.468,-0.005
1627734,Domantas Sabonis,1610612758,SAC,F-C,29.0,11,11,1.0,105,178,0.59,0.542,0.047
1629675,Naz Reid,1610612750,MIN,C-F,26.0,17,17,1.0,77,177,0.435,0.463,-0.028
204001,Kristaps Porziņģis,1610612737,ATL,F-C,30.0,12,12,1.0,74,176,0.42,0.494,-0.074
1630572,Sandro Mamukelashvili,1610612761,TOR,F-C,26.0,17,17,1.0,74,175,0.423,0.458,-0.035
1628989,Kevin Huerter,1610612741,CHI,G-F,27.0,16,16,1.0,84,174,0.483,0.465,0.018
1631095,Jabari Smith Jr.,1610612745,HOU,F,22.0,14,14,1.0,90,173,0.52,0.481,0.039
1641764,Brandin Podziemski,1610612744,GSW,G,22.0,19,19,1.0,82,173,0.474,0.464,0.01
1629611,Terance Mann,1610612751,BKN,G-F,29.0,17,17,1.0,76,172,0.442,0.463,-0.021
203084,Harrison Barnes,1610612759,SAS,F,33.0,16,16,1.0,76,172,0.442,0.475,-0.034
201942,DeMar DeRozan,1610612758,SAC,G-F,36.0,18,18,1.0,93,172,0.541,0.494,0.047
1629048,Goga Bitadze,1610612753,ORL,C-F,26.0,18,18,1.0,84,170,0.494,0.491,0.003
1642377,Jaylen Wells,1610612763,MEM,F,22.0,18,18,1.0,82,169,0.485,0.468,0.017
1630543,Isaiah Jackson,1610612754,IND,F,23.0,17,17,1.0,93,169,0.55,0.502,0.048
202710,Jimmy Butler III,1610612744,GSW,F,36.0,17,17,1.0,88,169,0.521,0.468,0.053
1629631,De'Andre Hunter,1610612739,CLE,F-G,27.0,15,15,1.0,91,168,0.542,0.492,0.049
1642263,Reed Sheppard,1610612745,HOU,G,21.0,15,15,1.0,76,167,0.455,0.451,0.004
1628398,Kyle Kuzma,1610612749,MIL,F,30.0,17,17,1.0,70,166,0.422,0.476,-0.054
1630577,Julian Champagnie,1610612759,SAS,F,24.0,16,16,1.0,80,166,0.482,0.458,0.024
1629111,Jock Landale,1610612763,MEM,C,30.0,18,18,1.0,85,166,0.512,0.492,0.02
1627739,Kris Dunn,1610612746,LAC,G,31.0,18,18,1.0,85,165,0.515,0.466,0.05
1628386,Jarrett Allen,1610612739,CLE,C,27.0,14,14,1.0,73,165,0.442,0.506,-0.064
1641708,Amen Thompson,1610612745,HOU,G-F,22.0,15,15,1.0,71,164,0.433,0.47,-0.037
1630230,Naji Marshall,1610612742,DAL,F,27.0,19,19,1.0,70,162,0.432,0.477,-0.045
1630191,Isaiah Stewart,1610612765,DET,F-C,24.0,14,14,1.0,71,162,0.438,0.47,-0.032
1629655,Daniel Gafford,1610612742,DAL,F-C,27.0,13,13,1.0,76,161,0.472,0.492,-0.02
1629731,Dean Wade,1610612739,CLE,F-C,29.0,16,16,1.0,65,160,0.406,0.48,-0.074
1628973,Jalen Brunson,1610612752,NYK,G,29.0,14,14,1.0,76,159,0.478,0.461,0.017
201142,Kevin Durant,1610612745,HOU,F,37.0,14,14,1.0,62,159,0.39,0.463,-0.073
1626156,D'Angelo Russell,1610612742,DAL,G,29.0,17,17,1.0,68,158,0.43,0.459,-0.029
1642271,Kyle Filipowski,1610612762,UTA,C,22.0,16,16,1.0,75,158,0.475,0.473,0.002
201950,Jrue Holiday,1610612757,POR,G,35.0,12,12,1.0,73,157,0.465,0.475,-0.01
1629661,Cameron Johnson,1610612743,DEN,F,29.0,16,16,1.0,70,156,0.449,0.465,-0.016
1629008,Michael Porter Jr.,1610612751,BKN,F,27.0,16,16,1.0,82,156,0.526,0.478,0.047
203500,Steven Adams,1610612745,HOU,C,32.0,14,14,1.0,67,155,0.432,0.495,-0.063
1629234,Drew Eubanks,1610612758,SAC,F-C,28.0,18,18,1.0,79,155,0.51,0.503,0.007
1631119,Jaylin Williams,1610612760,OKC,F,23.0,17,17,1.0,63,155,0.406,0.453,-0.047
1631094,Paolo Banchero,1610612753,ORL,F,23.0,12,12,1.0,72,155,0.465,0.47,-0.006
1630249,Vít Krejčí,1610612737,ATL,G,25.0,15,15,1.0,74,155,0.477,0.451,0.027
1628960,Grayson Allen,1610612756,PHX,G,30.0,13,13,1.0,72,155,0.465,0.447,0.018
1631323,Simone Fontecchio,1610612748,MIA,F,29.0,18,18,1.0,62,154,0.403,0.452,-0.049
1642264,Stephon Castle,1610612759,SAS,G,21.0,13,13,1.0,69,154,0.448,0.462,-0.014
1641767,Ben Sheppard,1610612754,IND,G,24.0,17,17,1.0,70,154,0.455,0.457,-0.002
1630200,Tre Jones,1610612741,CHI,G,25.0,14,14,1.0,81,154,0.526,0.476,0.05
1630202,Payton Pritchard,1610612738,BOS,G,27.0,17,17,1.0,64,152,0.421,0.46,-0.039
1641783,Tristan da Silva,1610612753,ORL,F,24.0,19,19,1.0,61,152,0.401,0.452,-0.05
1630529,Herbert Jones,1610612740,NOP,F,27.0,16,16,1.0,79,152,0.52,0.468,0.052
1628389,Bam Adebayo,1610612748,MIA,C-F,28.0,12,12,1.0,62,151,0.411,0.468,-0.058
203501,Tim Hardaway Jr.,1610612743,DEN,G-F,33.0,17,17,1.0,65,151,0.43,0.452,-0.022
1630171,Isaac Okoro,1610612741,CHI,F-G,24.0,15,15,1.0,78,151,0.517,0.488,0.028
1627741,Buddy Hield,1610612744,GSW,G,32.0,19,19,1.0,75,151,0.497,0.467,0.03
1630170,Devin Vassell,1610612759,SAS,G-F,25.0,16,16,1.0,68,151,0.45,0.466,-0.015
1630643,Jay Huff,1610612754,IND,C,28.0,17,17,1.0,57,150,0.38,0.481,-0.101
1630314,Brandon Williams,1610612742,DAL,G,26.0,17,17,1.0,68,150,0.453,0.449,0.005
203507,Giannis Antetokounmpo,1610612749,MIL,F,30.0,13,13,1.0,58,149,0.389,0.494,-0.105
1631107,Nikola Jović,1610612748,MIA,F,22.0,14,14,1.0,61,149,0.409,0.459,-0.05
1641796,Pelle Larsson,1610612748,MIA,G,24.0,17,17,1.0,61,149,0.409,0.445,-0.036
1629014,Anfernee Simons,1610612738,BOS,G,26.0,17,17,1.0,66,148,0.446,0.447,-0.001
1628366,Lonzo Ball,1610612739,CLE,G,28.0,15,15,1.0,62,148,0.419,0.472,-0.053
201939,Stephen Curry,1610612744,GSW,G,37.0,15,15,1.0,73,147,0.497,0.46,0.037
1629750,Javonte Green,1610612765,DET,G,32.0,17,17,1.0,70,147,0.476,0.47,0.006
1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,18,18,1.0,69,146,0.473,0.459,0.013
1641716,Jarace Walker,1610612754,IND,F,22.0,17,17,1.0,68,146,0.466,0.465,0.001
1628378,Donovan Mitchell,1610612739,CLE,G,29.0,17,17,1.0,75,146,0.514,0.469,0.045
203932,Aaron Gordon,1610612743,DEN,F,30.0,13,13,1.0,55,145,0.379,0.475,-0.096
1630533,Ziaire Williams,1610612751,BKN,F,24.0,14,14,1.0,75,145,0.517,0.464,0.053
1642349,Ajay Mitchell,1610612760,OKC,G,23.0,18,18,1.0,48,143,0.336,0.439,-0.103
203935,Marcus Smart,1610612747,LAL,G,31.0,14,14,1.0,66,143,0.462,0.452,0.009
1641842,Ronald Holland II,1610612765,DET,F,20.0,17,17,1.0,66,143,0.462,0.46,0.002
201143,Al Horford,1610612744,GSW,C-F,39.0,12,12,1.0,73,143,0.51,0.508,0.003
1626162,Kelly Oubre Jr.,1610612755,PHI,F-G,29.0,12,12,1.0,66,142,0.465,0.471,-0.006
1630172,Patrick Williams,1610612741,CHI,F,24.0,16,16,1.0,79,142,0.556,0.488,0.068
1631101,Shaedon Sharpe,1610612757,POR,G,22.0,14,14,1.0,75,142,0.528,0.467,0.061
1642345,Oso Ighodaro,1610612756,PHX,F,23.0,18,18,1.0,62,141,0.44,0.476,-0.036
1629630,Ja Morant,1610612763,MEM,G,26.0,12,12,1.0,69,141,0.489,0.459,0.03
203924,Jerami Grant,1610612757,POR,F,31.0,17,17,1.0,71,141,0.504,0.476,0.028
1630696,Dru Smith,1610612748,MIA,G,27.0,18,18,1.0,60,140,0.429,0.449,-0.02
201144,Mike Conley,1610612750,MIN,G,38.0,17,17,1.0,63,140,0.45,0.451,-0.001
1628971,Bruce Brown,1610612743,DEN,G-F,29.0,17,17,1.0,66,140,0.471,0.452,0.02
1628436,Luke Kornet,1610612759,SAS,C-F,30.0,9,9,1.0,51,140,0.364,0.481,-0.117
1630228,Jonathan Kuminga,1610612744,GSW,F,23.0,13,13,1.0,70,140,0.5,0.475,0.025
1631213,Tyrese Martin,1610612751,BKN,F,26.0,17,17,1.0,59,139,0.424,0.456,-0.032
1642346,Ryan Dunn,1610612756,PHX,F,22.0,16,16,1.0,55,139,0.396,0.465,-0.07
1642267,Bub Carrington,1610612764,WAS,G,20.0,17,17,1.0,71,137,0.518,0.472,0.046
1631169,Josh Minott,1610612738,BOS,F,23.0,16,16,1.0,57,136,0.419,0.462,-0.043
1630544,Tre Mann,1610612766,CHA,G,24.0,15,15,1.0,77,136,0.566,0.473,0.093
1631165,Keon Ellis,1610612758,SAC,G,25.0,17,17,1.0,67,136,0.493,0.467,0.026
1630591,Jalen Suggs,1610612753,ORL,G,24.0,14,14,1.0,65,136,0.478,0.456,0.022
201572,Brook Lopez,1610612746,LAC,C,37.0,17,17,1.0,63,134,0.47,0.489,-0.019
1630188,Jalen Smith,1610612741,CHI,F-C,25.0,17,17,1.0,63,134,0.47,0.485,-0.015
1642848,Tre Johnson,1610612764,WAS,G,19.0,15,15,1.0,63,133,0.474,0.454,0.019
1630180,Saddiq Bey,1610612740,NOP,G-F,26.0,17,17,1.0,65,133,0.489,0.484,0.005
1628415,Dillon Brooks,1610612756,PHX,G-F,29.0,12,12,1.0,61,133,0.459,0.472,-0.013
1631243,Mouhamed Gueye,1610612737,ATL,F,23.0,19,19,1.0,51,133,0.383,0.488,-0.105
1642856,Egor Dëmin,1610612751,BKN,G,19.0,16,16,1.0,73,132,0.553,0.462,0.091
1630175,Cole Anthony,1610612749,MIL,G,25.0,17,17,1.0,68,132,0.515,0.462,0.054
1628379,Luke Kennard,1610612737,ATL,G,29.0,16,16,1.0,71,132,0.538,0.446,0.092
1629013,Landry Shamet,1610612752,NYK,G,28.0,14,14,1.0,64,132,0.485,0.455,0.03
1628384,OG Anunoby,1610612752,NYK,F-G,28.0,12,12,1.0,64,131,0.489,0.48,0.008
201587,Nicolas Batum,1610612746,LAC,G-F,36.0,18,18,1.0,65,130,0.5,0.463,0.037
1631128,Christian Braun,1610612743,DEN,G,24.0,11,11,1.0,58,128,0.453,0.466,-0.013
1630570,Trendon Watford,1610612755,PHI,G-F,25.0,14,14,1.0,59,128,0.461,0.464,-0.003
203114,Khris Middleton,1610612764,WAS,F,34.0,13,13,1.0,54,128,0.422,0.478,-0.057
1642846,Ace Bailey,1610612762,UTA,F,19.0,17,17,1.0,66,128,0.516,0.477,0.039
1630557,Corey Kispert,1610612764,WAS,F,26.0,17,17,1.0,52,127,0.409,0.461,-0.052
1629640,Keldon Johnson,1610612759,SAS,F-G,26.0,16,16,1.0,50,127,0.394,0.468,-0.074
1630198,Isaiah Joe,1610612760,OKC,G,26.0,13,13,1.0,57,126,0.452,0.446,0.006
1629012,Collin Sexton,1610612766,CHA,G,26.0,16,16,1.0,59,126,0.468,0.469,-0.001
1630174,Aaron Nesmith,1610612754,IND,G-F,26.0,11,11,1.0,60,125,0.48,0.472,0.008
1641709,Ausar Thompson,1610612765,DET,G-F,22.0,13,13,1.0,59,124,0.476,0.464,0.012
1630568,Luka Garza,1610612738,BOS,C,26.0,15,15,1.0,63,124,0.508,0.492,0.016
1627884,Derrick Jones Jr.,1610612746,LAC,F,28.0,13,13,1.0,46,124,0.371,0.481,-0.11
1629652,Luguentz Dort,1610612760,OKC,G,26.0,12,12,1.0,59,123,0.48,0.46,0.02
1630573,Sam Hauser,1610612738,BOS,F,27.0,17,17,1.0,56,123,0.455,0.46,-0.004
1641854,Craig Porter Jr.,1610612739,CLE,G,25.0,16,16,1.0,59,122,0.484,0.464,0.019
1630162,Anthony Edwards,1610612750,MIN,G,24.0,13,13,1.0,55,120,0.458,0.468,-0.01
1642274,Yves Missi,1610612740,NOP,C,21.0,13,13,1.0,57,119,0.479,0.496,-0.017
1630245,Ayo Dosunmu,1610612741,CHI,G,25.0,15,15,1.0,49,119,0.412,0.458,-0.046
1626181,Norman Powell,1610612748,MIA,G,32.0,14,14,1.0,61,118,0.517,0.463,0.054
1629614,Andrew Nembhard,1610612754,IND,G-F,25.0,10,10,1.0,55,117,0.47,0.465,0.005
203484,Kentavious Caldwell-Pope,1610612763,MEM,G,32.0,18,18,1.0,61,117,0.521,0.465,0.057
202685,Jonas Valančiūnas,1610612743,DEN,C,33.0,17,17,1.0,53,116,0.457,0.476,-0.019
1630241,Sam Merrill,1610612739,CLE,G,29.0,12,12,1.0,49,115,0.426,0.476,-0.05
1630631,Jose Alvarado,1610612740,NOP,G,27.0,17,17,1.0,58,114,0.509,0.46,0.049
1631246,Vince Williams Jr.,1610612763,MEM,G,25.0,13,13,1.0,54,114,0.474,0.473,0.001
1628370,Malik Monk,1610612758,SAC,G,27.0,15,15,1.0,57,114,0.5,0.452,0.048
1642954,Will Richard,1610612744,GSW,G,22.0,15,15,1.0,56,112,0.5,0.471,0.029
1628963,Marvin Bagley III,1610612764,WAS,F,26.0,14,14,1.0,46,111,0.414,0.502,-0.088
1629637,Jaxson Hayes,1610612747,LAL,C-F,25.0,14,14,1.0,48,111,0.432,0.481,-0.048
1630173,Precious Achiuwa,1610612758,SAC,F,26.0,10,10,1.0,49,111,0.441,0.51,-0.069
203903,Jordan Clarkson,1610612752,NYK,G,33.0,16,16,1.0,53,110,0.482,0.462,0.02
1630549,Day'Ron Sharpe,1610612751,BKN,C,24.0,16,16,1.0,53,109,0.486,0.477,0.01
1631200,Kris Murray,1610612757,POR,F,25.0,17,17,1.0,49,109,0.45,0.468,-0.018
1630540,Miles McBride,1610612752,NYK,G,25.0,13,13,1.0,56,109,0.514,0.457,0.056
1628368,De'Aaron Fox,1610612759,SAS,G,27.0,8,8,1.0,44,109,0.404,0.464,-0.061
1642363,Nique Clifford,1610612758,SAC,G,23.0,14,14,1.0,51,108,0.472,0.471,0.001
1642347,Jamal Shead,1610612761,TOR,G,23.0,18,18,1.0,49,108,0.454,0.446,0.008
1627747,Caris LeVert,1610612765,DET,G,31.0,12,12,1.0,56,106,0.528,0.455,0.074
1641711,Gradey Dick,1610612761,TOR,G-F,22.0,17,17,1.0,53,106,0.5,0.443,0.057
202691,Klay Thompson,1610612742,DAL,G,35.0,18,18,1.0,38,106,0.358,0.455,-0.096
1630208,Nick Richards,1610612756,PHX,C,27.0,18,18,1.0,54,105,0.514,0.478,0.036
1630811,Keaton Wallace,1610612737,ATL,G,26.0,17,17,1.0,52,104,0.5,0.453,0.047
1642867,Collin Murray-Boyles,1610612761,TOR,F,20.0,13,13,1.0,57,103,0.553,0.469,0.084
1641737,Adem Bona,1610612755,PHI,F,22.0,12,12,1.0,42,103,0.408,0.484,-0.076
1629006,Josh Okogie,1610612745,HOU,G,27.0,15,15,1.0,52,102,0.51,0.46,0.05
1631230,Dominick Barlow,1610612755,PHI,F,22.0,8,8,1.0,44,102,0.431,0.478,-0.047
1630692,Jordan Goodwin,1610612756,PHX,G,27.0,15,15,1.0,53,101,0.525,0.451,0.073
1642261,Dalton Knecht,1610612747,LAL,F,24.0,14,14,1.0,47,98,0.48,0.455,0.025
1630163,LaMelo Ball,1610612766,CHA,G,24.0,10,10,1.0,57,98,0.582,0.467,0.114
1642285,Cam Spencer,1610612763,MEM,G,25.0,18,18,1.0,53,96,0.552,0.466,0.086
1642266,Ja'Kobe Walter,1610612761,TOR,G,21.0,15,15,1.0,46,96,0.479,0.461,0.018
1630526,Jeremiah Robinson-Earl,1610612754,IND,F,25.0,12,12,1.0,58,95,0.611,0.456,0.154
1642348,Justin Edwards,1610612755,PHI,F,21.0,14,14,1.0,56,95,0.589,0.475,0.114
203992,Bogdan Bogdanović,1610612746,LAC,G,33.0,9,9,1.0,41,94,0.436,0.465,-0.029
1641722,Jordan Hawkins,1610612740,NOP,G,23.0,15,15,1.0,50,94,0.532,0.437,0.095
1641775,Jordan Walsh,1610612738,BOS,G,21.0,11,11,1.0,40,94,0.426,0.47,-0.044
1629627,Zion Williamson,1610612740,NOP,F,25.0,8,8,1.0,46,93,0.495,0.476,0.018
1642383,Walter Clayton Jr.,1610612762,UTA,G,22.0,13,13,1.0,38,93,0.409,0.46,-0.051
1627780,Gary Payton II,1610612744,GSW,G,32.0,17,17,1.0,42,91,0.462,0.482,-0.02
1641740,Jaylen Clark,1610612750,MIN,G,24.0,14,14,1.0,34,90,0.378,0.442,-0.064
1631218,Trayce Jackson-Davis,1610612744,GSW,F,25.0,11,11,1.0,41,90,0.456,0.461,-0.005
1641729,Brice Sensabaugh,1610612762,UTA,F,22.0,15,15,1.0,43,89,0.483,0.471,0.012
1628396,Tony Bradley,1610612754,IND,C-F,27.0,15,15,1.0,42,89,0.472,0.502,-0.03
