PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
1631260,AJ Green,AJ,1610612749,MIL,26.0,18,8,10,0.444,115.65166666666667,11,32,0.344,9,27,0.333,2,3,0.667,1,7,8,9,4,2,0,2,11,5,33,-42,58.1,0,0,63.0,8,130,351,253,84,195,153,330,47,33,172,256,253,243,265,234,268,143,182,178,249,273,354,188,198,417,236,138,16,218,1
203932,Aaron Gordon,Aaron,1610612743,DEN,30.0,12,9,3,0.75,87.45,25,37,0.676,10,17,0.588,18,23,0.783,4,14,18,3,4,2,0,0,2,16,78,43,106.1,2,0,113.0,234,96,106,64,180,56,127,34,38,116,23,32,31,195,120,104,112,279,182,178,249,1,59,41,43,13,104,55,16,88,1
1628988,Aaron Holiday,Aaron,1610612745,HOU,29.0,4,3,1,0.75,21.35,3,11,0.273,2,7,0.286,4,4,1.0,0,0,0,1,0,0,0,0,0,4,12,10,13.5,0,0,15.0,360,267,23,64,361,330,302,378,234,243,245,192,228,1,341,409,418,350,356,334,249,1,1,216,309,133,373,138,16,364,1
1630174,Aaron Nesmith,Aaron,1610612754,IND,26.0,11,1,10,0.091,93.895,20,47,0.426,11,30,0.367,10,12,0.833,6,12,18,7,0,3,1,1,6,9,61,-9,105.1,0,0,105.0,252,361,351,400,157,101,84,247,29,23,149,85,91,149,73,134,112,180,356,125,137,162,206,114,86,294,106,138,16,100,1
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,9,8,1,0.889,62.85,16,29,0.552,5,12,0.417,0,3,0.0,3,7,10,7,0,0,0,1,3,2,37,21,59.5,0,0,59.0,281,130,23,31,248,134,172,100,129,175,104,340,253,340,159,234,231,180,356,334,249,162,100,294,171,75,230,138,16,229,1
1642846,Ace Bailey,Ace,1610612762,UTA,19.0,17,5,12,0.294,91.65,15,38,0.395,8,20,0.4,6,7,0.857,10,5,15,5,7,2,2,2,9,7,44,-58,74.5,0,0,80.0,51,202,375,303,167,145,122,288,63,82,114,143,160,138,30,278,143,221,88,178,87,273,289,144,137,429,191,138,16,169,1
1641737,Adem Bona,Adem,1610612755,PHI,22.0,9,5,4,0.556,41.05,2,4,0.5,0,0,0.0,3,9,0.333,3,6,9,3,0,2,5,2,2,5,7,30,43.3,0,0,33.0,281,202,145,191,300,350,374,139,331,384,331,223,136,333,159,257,250,279,356,178,20,273,59,188,350,42,273,138,16,296,1
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,18,17,1,0.944,150.065,31,75,0.413,6,21,0.286,15,18,0.833,2,14,16,23,9,10,1,6,20,17,83,21,160.7,1,0,150.0,8,1,23,23,11,28,8,257,101,72,245,46,49,149,206,104,131,28,55,7,137,427,434,37,30,75,31,87,16,34,1
201143,Al Horford,Al,1610612744,GSW,39.0,12,7,5,0.583,65.41666666666667,3,16,0.188,2,11,0.182,0,0,0.0,3,8,11,5,1,4,4,2,3,1,8,-22,51.7,0,0,42.0,234,165,199,174,242,330,264,399,234,190,306,340,347,340,159,218,213,221,304,79,33,273,100,333,341,363,252,138,16,270,1
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,12,12,0,1.0,81.175,10,26,0.385,5,14,0.357,2,2,1.0,0,9,9,13,6,11,1,2,3,6,27,42,87.3,0,0,78.0,234,22,1,1,200,212,191,299,129,157,159,256,278,1,341,197,250,93,115,3,137,273,100,162,227,14,158,138,16,176,1
1642259,Alex Sarr,Alex,1610612764,WAS,20.0,15,2,13,0.133,106.22,30,51,0.588,7,13,0.538,7,11,0.636,8,22,30,8,10,4,6,6,12,9,74,-49,142.0,6,0,139.0,152,314,397,387,112,36,67,69,84,167,34,122,102,264,47,39,39,164,34,79,10,427,375,114,51,422,49,21,16,50,1
1630578,Alperen Sengun,Alperen,1610612745,HOU,23.0,15,11,4,0.733,140.40333333333334,21,51,0.412,5,15,0.333,15,27,0.556,6,26,32,27,16,4,4,2,8,22,62,12,148.9,9,0,142.0,152,36,145,72,27,94,67,258,129,143,172,46,22,290,73,22,31,15,6,79,33,273,261,10,80,123,41,7,16,45,1
