Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Memphis,0.725,0.777,0.767,0.721,0.73,0.725
2,Utah,0.72,0.712,0.681,0.731,0.705,0.72
3,Atlanta,0.71,0.715,0.767,0.701,0.715,0.71
4,Golden State,0.694,0.696,0.667,0.696,0.692,0.694
5,Toronto,0.686,0.718,0.636,0.682,0.69,0.686
6,Chicago,0.685,0.664,0.674,0.682,0.687,0.685
7,New York,0.679,0.643,0.622,0.655,0.711,0.679
8,Miami,0.672,0.65,0.524,0.663,0.68,0.672
9,Brooklyn,0.656,0.658,0.576,0.652,0.66,0.656
10,Denver,0.654,0.672,0.696,0.689,0.622,0.654
11,Cleveland,0.646,0.669,0.75,0.641,0.653,0.646
12,Charlotte,0.643,0.634,0.667,0.666,0.624,0.643
13,Sacramento,0.634,0.654,0.643,0.647,0.624,0.634
14,San Antonio,0.631,0.607,0.531,0.678,0.552,0.631
15,Orlando,0.628,0.669,0.704,0.602,0.656,0.628
16,Philadelphia,0.62,0.65,0.595,0.632,0.602,0.62
17,Washington,0.619,0.679,0.625,0.602,0.631,0.619
18,Milwaukee,0.619,0.643,0.579,0.615,0.626,0.619
19,Phoenix,0.617,0.548,0.333,0.586,0.667,0.617
20,Detroit,0.616,0.61,0.571,0.613,0.619,0.616
21,LA Lakers,0.616,0.601,0.58,0.603,0.626,0.616
22,Indiana,0.615,0.648,0.564,0.61,0.621,0.615
23,Dallas,0.615,0.628,0.579,0.619,0.604,0.615
24,LA Clippers,0.606,0.616,0.571,0.636,0.58,0.606
25,Portland,0.605,0.652,0.667,0.622,0.595,0.605
26,Okla City,0.604,0.664,0.733,0.652,0.566,0.604
27,Minnesota,0.602,0.554,0.525,0.608,0.597,0.602
28,New Orleans,0.579,0.569,0.528,0.582,0.574,0.579
29,Boston,0.576,0.591,0.547,0.581,0.57,0.576
30,Houston,0.573,0.56,0.605,0.547,0.596,0.573
