Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Orlando,32.2,31.7,25.0,34.5,29.6,32.2
2,Dallas,34.2,28.3,27.0,35.0,32.3,34.2
3,Cleveland,34.6,33.0,36.0,30.2,40.8,34.6
4,Charlotte,34.9,37.3,31.0,35.1,34.7,34.9
4,Brooklyn,34.9,33.0,35.0,36.0,33.9,34.9
6,Minnesota,35.1,29.7,26.0,32.5,37.3,35.1
7,Portland,35.3,38.7,37.0,34.7,35.6,35.3
8,Golden State,35.5,38.7,36.0,37.9,34.2,35.5
9,Chicago,35.8,36.3,35.0,33.3,38.1,35.8
10,Phoenix,35.8,34.0,31.0,33.9,38.9,35.8
11,Indiana,35.9,35.0,25.0,37.0,34.9,35.9
12,Boston,36.4,36.3,38.0,36.6,36.1,36.4
13,San Antonio,36.8,38.0,38.0,39.6,32.2,36.8
14,Detroit,36.8,39.3,31.0,36.4,37.2,36.8
15,Milwaukee,36.8,42.0,43.0,37.4,36.0,36.8
16,Philadelphia,37.1,34.0,34.0,35.2,39.9,37.1
17,Atlanta,37.4,36.3,38.0,34.1,39.3,37.4
18,Toronto,37.4,41.0,48.0,38.3,36.7,37.4
19,LA Clippers,38.0,36.7,29.0,36.8,39.0,38.0
20,Sacramento,38.3,44.3,42.0,38.1,38.4,38.3
21,Denver,38.3,37.7,47.0,39.0,37.7,38.3
22,LA Lakers,38.4,40.0,35.0,38.1,38.5,38.4
23,Okla City,38.5,37.7,47.0,36.6,40.0,38.5
24,Houston,38.6,35.0,37.0,36.3,40.6,38.6
25,Washington,39.1,38.3,43.0,38.4,39.5,39.1
26,Memphis,39.3,37.3,43.0,36.4,43.0,39.3
27,New York,39.6,41.7,48.0,40.6,38.3,39.6
28,New Orleans,41.9,46.3,50.0,43.0,40.5,41.9
29,Utah,42.4,42.3,52.0,44.1,40.5,42.4
30,Miami,44.8,41.3,40.0,47.3,42.2,44.8
