Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,New York,9.2,11.3,13.0,9.7,8.6,9.2
2,Charlotte,9.6,10.3,10.0,10.8,8.7,9.6
3,San Antonio,10.3,12.7,11.0,10.0,10.7,10.3
4,Orlando,10.4,8.0,8.0,9.6,11.2,10.4
5,LA Lakers,10.6,8.3,7.0,10.7,10.6,10.6
6,Utah,10.8,8.0,16.0,10.9,10.6,10.8
7,Memphis,10.8,9.7,14.0,11.0,10.5,10.8
8,Sacramento,10.8,12.3,15.0,10.6,11.0,10.8
9,Brooklyn,10.9,9.7,9.0,11.4,10.6,10.9
10,New Orleans,11.1,8.3,4.0,12.2,9.8,11.1
10,Okla City,11.1,13.3,16.0,11.5,10.8,11.1
12,Milwaukee,11.2,8.0,12.0,11.2,11.3,11.2
13,Golden State,11.3,16.3,14.0,13.1,10.3,11.3
14,Toronto,11.4,7.0,4.0,10.8,12.0,11.4
15,Cleveland,11.5,10.7,10.0,10.8,12.5,11.5
16,Philadelphia,11.6,12.0,15.0,12.3,10.6,11.6
17,Houston,11.7,11.3,13.0,12.6,10.9,11.7
18,Denver,11.7,12.7,11.0,11.5,11.9,11.7
19,LA Clippers,11.7,10.3,12.0,11.3,12.1,11.7
20,Detroit,11.8,7.3,5.0,13.0,10.7,11.8
21,Indiana,11.8,16.7,14.0,11.8,11.9,11.8
22,Portland,11.8,9.7,8.0,11.1,12.3,11.8
23,Atlanta,12.2,9.3,6.0,11.9,12.4,12.2
24,Phoenix,12.3,13.3,12.0,12.5,12.1,12.3
25,Boston,12.4,12.3,18.0,12.1,12.8,12.4
26,Minnesota,12.6,12.7,11.0,12.3,13.0,12.6
27,Chicago,13.1,16.3,19.0,11.1,14.9,13.1
28,Dallas,13.2,15.3,14.0,13.5,12.7,13.2
29,Washington,14.6,14.7,14.0,14.1,15.0,14.6
30,Miami,14.8,12.7,15.0,17.0,12.6,14.8
