Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,8.1,9.3,21.0,12.9,4.3,8.1
2,Houston,6.1,9.7,9.0,5.3,6.8,6.1
3,Minnesota,5.1,6.7,8.0,10.4,0.3,5.1
4,Denver,4.6,3.0,8.0,8.9,0.9,4.6
5,San Antonio,4.6,7.7,7.0,7.9,-0.8,4.6
6,Miami,4.2,10.0,8.0,6.3,2.1,4.2
7,Detroit,3.9,15.3,16.0,3.3,4.6,3.9
8,New York,3.9,2.3,3.0,7.8,-1.0,3.9
9,Orlando,3.6,0.3,26.0,3.5,3.8,3.6
10,Toronto,2.9,6.7,3.0,5.6,0.7,2.9
11,Boston,2.5,5.0,23.0,6.7,-2.1,2.5
12,Atlanta,1.6,-4.7,-22.0,2.0,1.3,1.6
13,Phoenix,1.5,-1.0,-9.0,5.0,-4.0,1.5
14,Philadelphia,1.0,-10.7,-26.0,-0.8,3.6,1.0
15,LA Lakers,0.5,2.0,3.0,1.7,-0.4,0.5
16,Golden State,-0.4,5.0,12.0,5.3,-3.7,-0.4
17,Charlotte,-0.8,-6.3,2.0,4.0,-5.1,-0.8
18,Portland,-0.9,-5.3,12.0,-0.1,-1.5,-0.9
19,Chicago,-1.2,-13.3,-16.0,-1.4,-1.1,-1.2
20,LA Clippers,-1.3,-1.7,-3.0,2.0,-3.9,-1.3
21,Cleveland,-1.4,3.7,-3.0,-2.9,0.6,-1.4
22,Memphis,-2.8,5.3,-8.0,0.7,-7.1,-2.8
23,Utah,-4.4,-6.0,-12.0,1.7,-11.3,-4.4
24,New Orleans,-4.6,6.7,16.0,-4.2,-5.0,-4.6
25,Milwaukee,-4.8,-9.0,-12.0,-4.0,-6.0,-4.8
26,Dallas,-5.4,-6.0,-8.0,-4.5,-7.5,-5.4
27,Sacramento,-5.6,-13.3,-8.0,-8.1,-3.5,-5.6
28,Indiana,-5.6,-2.3,-16.0,-2.9,-8.1,-5.6
29,Washington,-6.5,6.0,22.0,-1.7,-9.8,-6.5
30,Brooklyn,-6.9,-0.3,-3.0,-8.0,-5.9,-6.9
