Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Boston,1.02,0.976,1.02,1.046,0.99,1.02
2,Houston,1.01,1.003,0.959,1.042,0.983,1.01
3,New York,1.009,1.0,1.01,1.017,0.997,1.009
4,Indiana,0.993,0.946,0.924,0.977,1.007,0.993
5,Portland,0.991,0.983,0.96,0.976,1.0,0.991
6,New Orleans,0.984,0.987,1.044,0.987,0.981,0.984
7,Detroit,0.981,0.922,0.972,0.993,0.971,0.981
8,Memphis,0.981,1.044,1.0,0.978,0.984,0.981
9,Denver,0.979,0.98,1.0,0.996,0.964,0.979
10,Cleveland,0.977,0.954,0.922,0.964,0.994,0.977
11,Orlando,0.974,1.032,1.028,0.952,0.999,0.974
12,Philadelphia,0.974,0.951,0.88,0.97,0.979,0.974
13,Okla City,0.972,0.936,0.98,0.971,0.973,0.972
14,Phoenix,0.968,0.948,0.919,0.954,0.99,0.968
15,Charlotte,0.968,1.007,0.93,0.953,0.981,0.968
16,Utah,0.967,0.938,1.0,0.976,0.957,0.967
17,Miami,0.967,1.031,1.0,0.964,0.969,0.967
18,Brooklyn,0.965,0.956,1.031,0.968,0.962,0.965
19,Minnesota,0.962,1.0,0.991,0.964,0.961,0.962
20,Toronto,0.96,0.964,0.942,0.961,0.96,0.96
21,Chicago,0.959,0.952,0.885,0.974,0.946,0.959
22,San Antonio,0.955,0.964,0.949,0.948,0.965,0.955
23,Atlanta,0.953,0.997,0.953,0.954,0.952,0.953
24,Sacramento,0.95,0.962,0.991,0.945,0.954,0.95
25,Golden State,0.948,0.994,1.056,0.979,0.93,0.948
26,LA Clippers,0.943,0.96,0.91,0.931,0.952,0.943
27,Washington,0.943,0.943,0.934,0.945,0.941,0.943
28,Dallas,0.94,0.971,0.991,0.935,0.951,0.94
29,Milwaukee,0.94,0.913,0.95,0.935,0.947,0.94
30,LA Lakers,0.938,0.956,1.01,0.948,0.931,0.938
