Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Houston,183.6,166.3,164.0,185.4,182.0,183.6
2,Miami,179.7,189.7,167.0,179.2,180.1,179.7
3,Denver,178.3,173.0,179.0,181.9,175.1,178.3
4,Okla City,178.0,174.7,179.0,173.5,181.6,178.0
5,Chicago,175.8,172.3,171.0,177.0,174.7,175.8
6,Detroit,175.5,172.7,180.0,179.4,172.0,175.5
7,Portland,175.4,170.0,172.0,176.0,175.0,175.4
8,New York,174.6,168.3,164.0,180.2,167.3,174.6
9,Cleveland,174.3,163.0,139.0,171.2,178.6,174.3
10,Orlando,174.1,187.3,201.0,171.0,177.6,174.1
11,Utah,173.8,165.3,175.0,185.8,160.4,173.8
12,Minnesota,173.1,172.7,173.0,175.9,170.7,173.1
13,San Antonio,172.1,166.0,160.0,171.6,172.8,172.1
14,Philadelphia,171.9,167.0,147.0,168.6,176.6,171.9
15,Charlotte,171.7,168.0,164.0,166.6,176.2,171.7
16,Toronto,171.3,176.7,173.0,170.3,172.2,171.3
17,Boston,170.3,167.7,181.0,171.0,169.5,170.3
18,Phoenix,170.2,159.0,143.0,170.5,169.6,170.2
19,LA Lakers,168.9,179.3,182.0,175.0,164.7,168.9
20,Memphis,167.2,177.3,162.0,171.6,161.6,167.2
21,Atlanta,166.8,163.0,167.0,160.6,170.5,166.8
21,Dallas,166.8,159.7,163.0,170.2,159.5,166.8
23,Golden State,166.3,173.7,194.0,172.7,162.5,166.3
24,Indiana,166.2,163.7,160.0,172.5,160.7,166.2
25,Milwaukee,166.2,157.7,150.0,166.8,165.1,166.2
26,Washington,165.1,169.0,180.0,164.4,165.5,165.1
27,New Orleans,163.7,179.3,213.0,166.1,160.6,163.7
28,LA Clippers,160.7,163.3,157.0,161.4,160.2,160.7
29,Sacramento,160.7,160.7,175.0,159.6,161.5,160.7
30,Brooklyn,159.5,160.7,159.0,157.8,161.1,159.5
