Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Charlotte,46.8,48.3,45.0,46.8,46.9,46.8
2,LA Lakers,47.1,45.0,39.0,45.3,48.3,47.1
3,San Antonio,48.9,56.0,53.0,47.4,51.5,48.9
4,Denver,49.2,47.3,47.0,50.4,48.2,49.2
5,Orlando,49.7,43.3,44.0,48.7,50.8,49.7
6,New York,50.5,54.3,59.0,49.3,52.0,50.5
7,Houston,50.8,51.3,51.0,56.7,45.6,50.8
8,LA Clippers,50.8,47.0,47.0,47.5,53.5,50.8
9,Toronto,51.0,43.3,40.0,50.8,51.2,51.0
10,Phoenix,51.6,53.0,50.0,51.2,52.3,51.6
11,Detroit,51.8,42.0,43.0,54.6,49.3,51.8
12,Portland,52.5,47.3,47.0,51.0,53.5,52.5
13,Utah,52.5,51.0,60.0,52.0,53.1,52.5
14,Philadelphia,53.4,57.7,57.0,53.6,53.0,53.4
15,Golden State,53.5,60.7,58.0,55.4,52.3,53.5
16,Minnesota,53.6,54.3,58.0,53.1,54.1,53.6
17,Atlanta,53.8,53.7,48.0,53.4,54.1,53.8
18,Memphis,53.9,47.7,54.0,54.1,53.6,53.9
19,Okla City,54.6,51.7,54.0,54.1,55.0,54.6
20,Sacramento,54.8,59.0,61.0,55.9,54.0,54.8
21,New Orleans,55.3,47.7,41.0,58.0,52.0,55.3
22,Chicago,56.0,64.7,70.0,51.1,60.3,56.0
23,Boston,56.1,51.0,56.0,55.4,56.9,56.1
24,Brooklyn,56.2,47.0,51.0,55.0,57.3,56.2
25,Cleveland,56.3,51.7,63.0,55.1,58.0,56.3
26,Milwaukee,56.9,52.3,57.0,53.5,62.3,56.9
27,Washington,58.9,57.3,54.0,60.3,57.9,58.9
28,Miami,58.9,57.0,61.0,61.4,56.4,58.9
29,Indiana,59.1,60.0,58.0,58.4,59.8,59.1
30,Dallas,61.8,60.7,61.0,63.0,59.2,61.8
