Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,New York,2.245,2.441,3.5,2.224,2.272,2.245
2,Boston,2.218,2.053,5.8,2.854,1.726,2.218
3,Toronto,2.18,2.35,1.75,2.204,2.162,2.18
4,Denver,2.142,2.095,2.286,2.471,1.885,2.142
5,Miami,2.117,2.405,1.571,2.126,2.108,2.117
6,Atlanta,2.064,2.657,1.737,1.807,2.227,2.064
7,Okla City,2.06,2.068,2.357,2.202,1.945,2.06
8,Memphis,2.056,3.156,3.0,2.148,1.948,2.056
9,Chicago,2.0,1.8,1.706,2.089,1.929,2.0
10,Cleveland,1.9,2.075,2.25,1.831,2.0,1.9
11,Sacramento,1.855,2.306,2.25,1.713,1.985,1.855
12,Milwaukee,1.854,1.841,1.692,1.955,1.705,1.854
13,Detroit,1.807,1.804,1.412,1.609,2.025,1.807
14,Orlando,1.781,2.912,3.167,1.5,2.16,1.781
15,Utah,1.729,1.589,2.286,1.823,1.617,1.729
16,Philadelphia,1.718,1.6,1.048,1.743,1.682,1.718
17,San Antonio,1.698,1.897,0.895,1.901,1.39,1.698
18,Minnesota,1.681,1.396,1.313,1.635,1.724,1.681
19,Golden State,1.676,1.851,3.4,2.453,1.381,1.676
20,Houston,1.674,1.556,1.625,1.92,1.518,1.674
21,Brooklyn,1.672,1.698,1.9,1.582,1.758,1.672
22,Indiana,1.66,1.881,1.692,1.759,1.574,1.66
23,Charlotte,1.648,1.95,1.625,1.638,1.657,1.648
24,LA Lakers,1.625,1.976,2.636,1.757,1.539,1.625
25,Phoenix,1.594,1.145,0.524,1.508,1.732,1.594
26,Washington,1.567,1.935,2.308,1.609,1.541,1.567
27,Portland,1.527,1.352,1.5,1.517,1.533,1.527
28,LA Clippers,1.527,1.833,1.5,1.615,1.451,1.527
29,New Orleans,1.513,1.644,2.0,1.519,1.504,1.513
30,Dallas,1.411,1.543,1.375,1.402,1.433,1.411
