Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Golden State,16.3,16.3,19.0,17.3,15.7,16.3
2,Cleveland,15.5,14.7,14.0,14.6,16.8,15.5
3,New York,15.5,12.3,12.0,17.3,13.1,15.5
4,Milwaukee,15.4,15.7,13.0,16.1,14.4,15.4
5,Phoenix,15.2,13.7,13.0,14.9,15.6,15.2
6,Boston,15.1,15.0,15.0,15.1,15.0,15.1
7,Chicago,14.8,14.7,20.0,13.9,15.7,14.8
8,Charlotte,14.2,12.7,14.0,14.4,14.0,14.2
9,Okla City,14.1,16.0,15.0,14.5,13.7,14.1
10,Washington,13.9,15.7,19.0,13.3,14.3,13.9
11,Portland,13.8,15.3,18.0,12.9,14.5,13.8
12,Brooklyn,13.7,13.0,14.0,13.5,13.9,13.7
13,Philadelphia,13.6,13.7,9.0,12.9,14.7,13.6
13,Utah,13.6,13.3,11.0,16.2,10.8,13.6
13,Minnesota,13.6,12.7,13.0,12.6,14.6,13.6
16,Atlanta,13.6,14.3,15.0,12.9,14.0,13.6
17,Miami,13.3,10.0,5.0,12.7,13.9,13.3
17,LA Clippers,13.3,13.3,13.0,14.5,12.3,13.3
19,San Antonio,13.1,14.3,10.0,14.6,10.7,13.1
20,Memphis,13.0,13.7,16.0,14.3,11.4,13.0
21,Denver,12.8,15.7,22.0,12.3,13.2,12.8
22,Houston,12.7,12.0,13.0,12.9,12.6,12.7
23,Toronto,12.2,13.0,10.0,13.6,11.1,12.2
24,Orlando,11.7,14.0,13.0,11.0,12.4,11.7
25,Indiana,11.6,13.3,13.0,12.6,10.8,11.6
26,Detroit,11.3,11.7,9.0,12.0,10.7,11.3
27,New Orleans,11.2,9.3,13.0,10.9,11.6,11.2
28,Dallas,11.2,13.3,12.0,11.6,10.3,11.2
29,Sacramento,11.1,9.3,7.0,12.8,9.8,11.1
30,LA Lakers,11.0,11.3,13.0,10.9,11.1,11.0
