Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Memphis,15.842,12.055,11.124,16.304,15.255,15.842
2,Charlotte,15.995,16.77,11.994,16.226,15.802,15.995
3,Houston,16.758,18.353,13.191,16.633,16.866,16.758
4,San Antonio,17.223,7.913,11.125,15.45,20.119,17.223
5,Okla City,17.382,16.077,14.933,18.337,16.625,17.382
6,Philadelphia,17.547,16.244,21.223,19.191,15.293,17.547
7,LA Lakers,17.756,16.097,21.026,20.44,15.843,17.756
8,Miami,18.092,15.279,13.27,17.007,19.2,18.092
9,Golden State,18.127,18.256,11.21,15.822,19.44,18.127
10,Denver,18.339,16.109,13.146,18.366,18.314,18.339
11,Dallas,18.564,19.74,16.114,18.306,19.141,18.564
12,New York,18.635,23.534,20.948,16.204,21.752,18.635
13,LA Clippers,18.705,19.452,22.028,20.68,17.16,18.705
14,Atlanta,18.787,18.108,16.118,20.288,17.921,18.787
15,Orlando,18.811,19.12,18.454,17.636,20.109,18.811
16,Utah,18.814,16.855,12.144,20.381,16.946,18.814
17,New Orleans,18.816,18.801,21.255,17.699,20.223,18.816
18,Sacramento,18.996,18.323,17.292,20.629,17.66,18.996
19,Brooklyn,19.074,16.066,11.521,18.529,19.563,19.074
20,Chicago,19.433,22.463,21.255,19.232,19.605,19.433
21,Minnesota,19.76,17.922,23.663,17.588,21.705,19.76
22,Cleveland,19.801,19.352,11.666,21.427,17.663,19.801
23,Phoenix,19.925,21.558,15.221,19.538,20.524,19.925
24,Portland,20.754,18.856,14.125,19.426,21.617,20.754
25,Washington,21.002,21.082,11.377,21.886,20.367,21.002
26,Toronto,21.158,19.444,12.638,19.024,22.822,21.158
27,Milwaukee,21.488,19.587,25.224,20.347,23.277,21.488
28,Detroit,21.822,15.849,24.677,21.367,22.242,21.822
29,Boston,22.272,17.728,19.207,20.932,23.788,22.272
30,Indiana,22.863,22.035,27.524,22.18,23.491,22.863
