Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Orlando,24.7,22.7,23.0,25.5,23.8,24.7
2,LA Lakers,22.8,24.3,22.0,24.0,22.0,22.8
3,Indiana,22.4,23.0,26.0,22.9,21.9,22.4
4,Utah,22.2,15.0,12.0,24.7,19.4,22.2
5,Portland,21.9,22.3,25.0,23.3,21.1,21.9
6,Denver,21.6,17.0,11.0,21.6,21.7,21.6
7,Houston,21.1,17.0,15.0,21.6,20.8,21.1
8,Dallas,20.7,16.7,14.0,22.4,17.2,20.7
9,Detroit,20.7,21.3,29.0,21.4,20.1,20.7
10,Okla City,20.7,19.0,17.0,20.0,21.2,20.7
11,Miami,20.6,24.0,17.0,20.0,21.2,20.6
12,Minnesota,20.6,21.7,19.0,22.1,19.2,20.6
12,Brooklyn,20.6,20.3,20.0,20.6,20.6,20.6
12,Philadelphia,20.6,18.7,20.0,20.6,20.6,20.6
12,Charlotte,20.6,20.0,18.0,19.1,21.9,20.6
16,Memphis,20.5,17.7,13.0,22.0,18.6,20.5
17,San Antonio,20.4,20.3,28.0,19.2,22.3,20.4
18,Golden State,20.2,18.0,13.0,18.3,21.3,20.2
19,Toronto,19.9,22.7,12.0,19.3,20.5,19.9
20,Chicago,19.9,23.3,24.0,20.6,19.2,19.9
21,LA Clippers,19.7,21.3,21.0,17.5,21.4,19.7
22,New Orleans,19.4,22.7,24.0,19.4,19.5,19.4
23,Cleveland,19.4,15.7,13.0,18.5,20.5,19.4
24,New York,18.8,17.3,11.0,19.8,17.6,18.8
25,Sacramento,18.3,19.7,26.0,17.6,18.8,18.3
26,Phoenix,17.8,15.3,13.0,17.5,18.1,17.8
27,Atlanta,17.5,12.7,12.0,19.6,16.3,17.5
28,Washington,16.2,17.7,17.0,16.9,15.7,16.2
29,Milwaukee,14.5,11.3,14.0,14.5,14.4,14.5
30,Boston,14.4,15.7,17.0,14.9,13.9,14.4
