Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,45.4,49.3,44.0,47.5,43.8,45.4
2,Boston,48.5,53.3,62.0,51.1,45.5,48.5
3,Detroit,49.5,50.7,52.0,53.8,45.8,49.5
4,New York,50.4,48.0,38.0,48.4,52.9,50.4
5,San Antonio,51.1,58.7,58.0,49.4,54.0,51.1
6,Houston,52.4,48.7,40.0,55.4,49.8,52.4
7,LA Clippers,55.0,63.3,74.0,51.5,57.8,55.0
8,LA Lakers,55.4,60.7,58.0,58.0,53.6,55.4
8,Minnesota,55.4,59.3,70.0,56.5,54.4,55.4
10,Toronto,55.4,48.0,44.0,55.5,55.4,55.4
11,Miami,55.6,54.0,52.0,54.9,56.2,55.6
12,Cleveland,56.0,59.3,68.0,56.7,55.0,56.0
13,Phoenix,56.2,52.7,60.0,55.3,57.7,56.2
14,New Orleans,56.7,48.0,46.0,56.6,56.8,56.7
15,Atlanta,56.7,54.0,58.0,60.6,54.5,56.7
16,Memphis,56.8,48.7,48.0,59.8,53.0,56.8
17,Milwaukee,57.1,50.0,36.0,57.3,56.9,57.1
18,Utah,57.9,58.7,64.0,55.8,60.3,57.9
19,Denver,58.2,61.3,54.0,57.0,59.3,58.2
20,Golden State,58.6,58.7,72.0,56.6,59.8,58.6
21,Brooklyn,59.2,58.7,66.0,63.0,55.8,59.2
22,Orlando,59.7,64.0,56.0,56.8,62.9,59.7
23,Portland,60.2,52.0,50.0,57.1,62.2,60.2
24,Philadelphia,60.5,72.7,82.0,60.6,60.3,60.5
25,Charlotte,60.8,60.7,68.0,58.3,63.1,60.8
26,Washington,62.4,61.3,56.0,61.7,62.8,62.4
27,Dallas,62.8,67.3,74.0,62.6,63.3,62.8
28,Sacramento,63.0,60.7,54.0,59.8,65.6,63.0
29,Indiana,63.3,62.0,66.0,62.3,64.2,63.3
30,Chicago,64.5,67.3,80.0,65.3,63.8,64.5
