Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Okla City,183.8,176.7,167.0,179.5,187.2,183.8
2,Houston,186.1,173.7,154.0,192.3,180.8,186.1
3,San Antonio,187.5,197.7,191.0,185.0,191.7,187.5
4,Detroit,187.7,184.3,182.0,190.4,185.3,187.7
5,Orlando,187.9,190.3,169.0,184.0,192.3,187.9
6,LA Lakers,188.8,189.7,181.0,190.4,187.6,188.8
7,Denver,189.2,193.3,195.0,188.1,190.1,189.2
8,Toronto,190.1,174.7,166.0,187.3,192.4,190.1
9,Phoenix,190.6,183.0,190.0,183.2,202.3,190.6
10,Boston,191.2,194.3,218.0,194.9,187.0,191.2
11,New York,192.3,192.3,178.0,188.9,196.7,192.3
12,Minnesota,194.2,193.3,202.0,190.3,197.7,194.2
13,Golden State,195.4,209.7,207.0,190.3,198.4,195.4
14,Atlanta,195.5,192.7,210.0,195.0,195.8,195.5
15,LA Clippers,196.3,197.7,211.0,190.8,200.7,196.3
16,Charlotte,196.3,203.3,190.0,190.3,201.7,196.3
17,Memphis,197.7,178.3,211.0,196.1,199.6,197.7
18,Cleveland,197.9,185.0,201.0,193.7,203.8,197.9
19,Philadelphia,199.4,219.3,239.0,200.0,198.6,199.4
20,Portland,201.1,191.3,172.0,195.6,204.6,201.1
21,Dallas,201.9,192.7,189.0,204.3,196.8,201.9
22,Milwaukee,202.8,203.0,196.0,201.2,205.4,202.8
23,Brooklyn,204.8,186.7,192.0,207.5,202.3,204.8
24,Miami,205.3,191.0,185.0,205.7,204.9,205.3
25,New Orleans,205.5,197.7,200.0,207.7,202.8,205.5
26,Sacramento,207.7,213.3,194.0,207.3,208.0,207.7
27,Indiana,207.9,206.7,204.0,205.8,209.9,207.9
28,Chicago,208.1,232.0,241.0,201.5,213.9,208.1
29,Utah,208.2,210.7,228.0,212.3,203.5,208.2
30,Washington,216.9,213.7,200.0,219.9,214.9,216.9
