TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD1,OPP_PTS_RANK,PLUS_MINUS_RANK
1611661325,Indiana Fever,44,24,20,0.545,1765.0,1299.0,2892.0,0.449,314.0,955.0,0.329,674.0,857.0,0.786,347.0,1093.0,1440.0,852.0,669.0,294.0,173.0,121.0,838.0,820.0,3586.0,-148.0,1,6,35,19,3,37,32,17,25,30,10,41,41,25,32,34,34,34,3,33,37,22,42,3,38,7
1610612754,Indiana Pacers,22,5,17,0.227,1026.0,928.0,1902.0,0.488,252.0,756.0,0.333,505.0,659.0,0.766,251.0,741.0,992.0,565.0,328.0,172.0,98.0,114.0,527.0,523.0,2613.0,225.0,34,40,28,38,34,15,8,41,1,4,13,26,29,9,8,17,15,12,36,4,5,29,19,28,15,38
1610612746,LA Clippers,23,8,15,0.348,1073.998333,911.0,1956.0,0.466,320.0,850.0,0.376,413.0,525.0,0.787,259.0,701.0,960.0,585.0,340.0,237.0,100.0,110.0,476.0,467.0,2555.0,110.0,27,38,26,34,28,12,12,32,29,19,41,5,5,27,11,11,12,17,35,27,7,32,8,39,12,31
1611661319,Las Vegas Aces,44,30,14,0.682,1760.0,1317.0,3021.0,0.436,318.0,1007.0,0.316,600.0,736.0,0.815,382.0,1159.0,1541.0,897.0,598.0,291.0,113.0,216.0,758.0,730.0,3552.0,-128.0,1,2,22,5,10,39,41,8,27,33,3,35,34,41,38,39,39,39,8,32,18,2,37,10,37,11
1610612747,Los Angeles Lakers,25,16,9,0.64,1136.0,956.0,2065.0,0.463,308.0,890.0,0.346,420.0,534.0,0.787,280.0,687.0,967.0,592.0,402.0,240.0,95.0,109.0,573.0,523.0,2640.0,-46.0,18,13,8,9,20,22,22,28,22,22,21,6,6,26,22,10,13,19,21,28,3,34,26,28,22,21
1611661320,Los Angeles Sparks,44,21,23,0.477,1775.0,1422.0,3136.0,0.453,445.0,1215.0,0.366,593.0,723.0,0.82,399.0,1104.0,1503.0,994.0,594.0,374.0,207.0,136.0,805.0,742.0,3882.0,113.0,1,10,39,27,1,43,43,20,43,42,38,34,33,43,42,37,37,42,9,42,41,14,41,9,43,32
1610612763,Memphis Grizzlies,26,9,17,0.346,1184.0,1029.0,2181.0,0.472,337.0,937.0,0.36,441.0,579.0,0.762,274.0,826.0,1100.0,615.0,423.0,207.0,134.0,114.0,557.0,578.0,2836.0,71.0,15,35,28,35,17,28,27,37,33,29,33,12,15,8,18,27,27,24,17,13,28,29,24,14,27,28
1610612748,Miami Heat,26,16,10,0.615,1189.0,1017.0,2374.0,0.428,327.0,1063.0,0.308,506.0,634.0,0.798,370.0,841.0,1211.0,642.0,412.0,236.0,145.0,122.0,587.0,561.0,2867.0,-72.0,15,13,11,12,16,27,30,6,30,36,1,27,27,38,35,29,30,28,18,26,32,21,29,18,28,17
1610612749,Milwaukee Bucks,23,9,14,0.391,1074.0,917.0,1936.0,0.474,287.0,805.0,0.357,510.0,659.0,0.774,261.0,775.0,1036.0,581.0,350.0,205.0,109.0,116.0,466.0,532.0,2631.0,82.0,27,35,22,31,27,13,11,38,15,14,29,28,29,16,14,23,20,16,32,12,14,28,5,23,20,29
1611661324,Minnesota Lynx,44,34,10,0.773,1765.0,1251.0,2959.0,0.423,345.0,1042.0,0.331,526.0,679.0,0.775,394.0,1071.0,1465.0,827.0,677.0,295.0,124.0,211.0,720.0,704.0,3373.0,-414.0,1,1,11,3,3,32,38,3,34,34,12,31,31,18,41,32,35,31,2,34,24,3,31,12,32,1
1610612750,Minnesota Timberwolves,22,14,8,0.636,1021.0,843.0,1882.0,0.448,265.0,752.0,0.352,427.0,584.0,0.731,278.0,669.0,947.0,540.0,376.0,184.0,97.0,128.0,508.0,512.0,2378.0,-127.0,34,19,5,10,37,5,7,16,6,3,24,8,18,2,19,7,9,6,26,8,4,18,13,30,5,12
1610612740,New Orleans Pelicans,23,3,20,0.13,1069.0,961.0,1958.0,0.491,330.0,930.0,0.355,435.0,562.0,0.774,249.0,749.0,998.0,636.0,358.0,212.0,159.0,82.0,519.0,509.0,2687.0,253.0,27,43,35,43,29,24,13,43,31,26,26,9,9,17,7,18,18,27,29,20,34,42,16,32,24,39
1610612752,New York Knicks,21,11,10,0.524,968.0,815.0,1752.0,0.465,291.0,782.0,0.372,397.0,515.0,0.771,207.0,656.0,863.0,520.0,317.0,158.0,93.0,96.0,463.0,464.0,2318.0,-44.0,42,27,11,21,42,4,2,29,17,9,39,4,4,13,1,5,2,4,38,2,1,38,4,40,3,23
1611661313,New York Liberty,44,27,17,0.614,1760.0,1305.0,3078.0,0.424,361.0,1145.0,0.315,563.0,761.0,0.74,425.0,1129.0,1554.0,873.0,601.0,308.0,144.0,192.0,740.0,714.0,3534.0,-179.0,1,4,28,13,10,38,42,4,38,41,2,33,35,4,43,38,40,37,6,36,31,5,35,11,36,5
1610612760,Oklahoma City Thunder,26,22,4,0.846,1204.0,880.0,2105.0,0.418,330.0,956.0,0.345,499.0,632.0,0.79,278.0,804.0,1082.0,566.0,494.0,213.0,108.0,132.0,570.0,569.0,2589.0,-330.0,15,9,1,1,15,9,24,2,31,31,20,25,26,31,19,26,26,13,14,21,13,16,25,17,13,3
1610612753,Orlando Magic,24,11,13,0.458,1117.0,937.0,2012.0,0.466,266.0,746.0,0.357,483.0,630.0,0.767,254.0,721.0,975.0,545.0,375.0,210.0,120.0,126.0,548.0,538.0,2623.0,-51.0,21,27,19,28,22,17,19,31,7,2,30,22,24,10,9,16,14,7,27,18,22,19,21,22,16,20
1610612755,Philadelphia 76ers,25,13,12,0.52,1145.998333,978.0,2135.0,0.458,318.0,897.0,0.355,441.0,583.0,0.756,279.0,765.0,1044.0,616.0,374.0,209.0,127.0,157.0,573.0,531.0,2715.0,46.0,18,22,17,24,19,25,25,23,27,24,25,12,17,5,21,21,22,25,28,17,26,10,26,25,25,27
1611661317,Phoenix Mercury,44,27,17,0.614,1760.0,1257.0,2945.0,0.427,347.0,1082.0,0.321,664.0,826.0,0.804,370.0,1184.0,1554.0,868.0,662.0,315.0,169.0,164.0,722.0,782.0,3525.0,-118.0,1,4,28,13,10,33,37,5,35,38,7,40,39,40,35,42,40,36,4,37,36,8,32,5,35,14
1610612756,Phoenix Suns,23,13,10,0.565,1069.0,885.0,1925.0,0.46,270.0,802.0,0.337,452.0,576.0,0.785,272.0,666.0,938.0,564.0,407.0,218.0,110.0,102.0,469.0,545.0,2492.0,-70.0,27,22,11,18,29,10,10,25,8,12,17,17,13,23,17,6,8,11,20,22,15,36,6,20,9,18
1610612757,Portland Trail Blazers,23,11,12,0.478,1069.0,935.0,1993.0,0.469,271.0,775.0,0.35,494.0,617.0,0.801,287.0,708.0,995.0,579.0,389.0,247.0,142.0,119.0,552.0,530.0,2635.0,13.0,27,27,17,26,29,16,15,34,9,8,23,23,21,39,26,13,16,14,22,30,29,24,22,27,21,26
1610612758,Sacramento Kings,24,10,14,0.417,1109.0,989.0,2059.0,0.48,295.0,879.0,0.336,459.0,578.0,0.794,260.0,792.0,1052.0,622.0,352.0,195.0,105.0,87.0,509.0,504.0,2732.0,154.0,21,31,22,30,25,26,21,40,18,21,15,19,14,35,12,25,23,26,31,10,9,41,14,33,26,35
1610612759,San Antonio Spurs,24,16,8,0.667,1095.0,872.0,1990.0,0.438,305.0,834.0,0.366,425.0,558.0,0.762,236.0,681.0,917.0,559.0,350.0,207.0,110.0,119.0,505.0,532.0,2474.0,-122.0,21,13,5,8,26,8,14,10,19,17,35,7,7,7,5,9,6,10,32,13,15,24,12,23,8,13
1611661328,Seattle Storm,44,23,21,0.523,1770.0,1287.0,2907.0,0.443,314.0,935.0,0.336,636.0,802.0,0.793,367.0,1216.0,1583.0,861.0,708.0,297.0,186.0,223.0,731.0,751.0,3524.0,-90.0,1,7,37,22,2,35,35,13,25,28,16,37,37,34,34,43,43,35,1,35,40,1,33,8,34,15
1610612761,Toronto Raptors,23,17,6,0.739,1063.983333,845.0,1872.0,0.451,262.0,818.0,0.32,512.0,642.0,0.798,255.0,704.0,959.0,538.0,432.0,192.0,129.0,99.0,500.0,546.0,2464.0,-178.0,27,12,3,4,32,6,6,18,3,16,6,29,28,37,10,12,11,5,16,9,27,37,11,19,7,6
1610612762,Utah Jazz,25,9,16,0.36,1153.0,1039.0,2187.0,0.475,353.0,989.0,0.357,473.0,599.0,0.79,280.0,779.0,1059.0,683.0,387.0,235.0,143.0,95.0,598.0,573.0,2904.0,139.0,18,35,27,33,18,30,28,39,37,32,31,20,20,33,22,24,24,30,24,25,30,39,30,16,30,34
1611661322,Washington Mystics,44,16,28,0.364,1765.0,1291.0,2905.0,0.444,352.0,1067.0,0.33,655.0,823.0,0.796,322.0,1099.0,1421.0,879.0,601.0,350.0,173.0,140.0,863.0,800.0,3589.0,195.0,1,13,40,32,3,36,34,14,36,37,11,39,38,36,31,36,32,38,6,41,37,12,43,4,39,36
1610612764,Washington Wizards,22,4,18,0.182,1025.983333,938.0,2000.0,0.469,312.0,853.0,0.366,435.0,564.0,0.771,304.0,768.0,1072.0,607.0,304.0,225.0,124.0,119.0,412.0,496.0,2623.0,270.0,34,41,33,41,36,18,16,33,24,20,36,9,10,14,28,22,25,23,41,24,24,24,1,37,16,40
