Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Dallas,10.9,6.7,5.0,11.3,10.0,10.9
2,Orlando,11.7,12.3,9.0,11.9,11.4,11.7
3,Indiana,11.7,11.7,9.0,11.9,11.6,11.7
4,Toronto,12.0,12.7,14.0,12.1,11.9,12.0
5,Phoenix,12.2,11.7,13.0,11.1,13.9,12.2
6,Denver,12.2,13.3,16.0,12.0,12.4,12.2
7,Golden State,12.5,13.3,11.0,12.0,12.8,12.5
8,Cleveland,12.6,9.7,10.0,11.2,14.6,12.6
9,Minnesota,12.7,11.7,7.0,12.0,13.3,12.7
10,Chicago,12.9,14.3,13.0,11.8,14.0,12.9
11,Portland,13.0,15.0,13.0,13.7,12.5,13.0
11,Atlanta,13.0,13.7,19.0,11.3,14.0,13.0
13,Boston,13.1,14.3,16.0,13.7,12.5,13.1
14,Philadelphia,13.2,12.7,13.0,12.7,13.9,13.2
15,Milwaukee,13.3,17.3,18.0,14.1,12.0,13.3
16,Detroit,13.4,16.0,13.0,12.5,14.2,13.4
17,Sacramento,13.6,14.7,13.0,14.0,13.2,13.6
18,LA Lakers,13.7,13.0,13.0,13.1,14.1,13.7
19,Brooklyn,13.8,12.7,12.0,13.3,14.2,13.8
20,Houston,13.9,12.0,13.0,13.0,14.6,13.9
21,Okla City,14.0,12.0,12.0,12.3,15.4,14.0
22,Miami,14.2,12.7,12.0,14.0,14.3,14.2
23,Charlotte,14.4,15.3,11.0,13.8,14.9,14.4
24,San Antonio,14.4,15.3,14.0,15.3,13.0,14.4
25,Washington,14.5,13.7,15.0,14.6,14.4,14.5
26,Memphis,14.6,15.0,22.0,13.2,16.3,14.6
27,LA Clippers,14.8,13.7,13.0,14.6,14.9,14.8
28,New York,15.2,14.3,14.0,15.8,14.4,15.2
29,New Orleans,15.3,17.7,20.0,15.6,14.9,15.3
30,Utah,15.8,17.3,19.0,16.8,14.8,15.8
