Rank,Team,2026,Last 3,Last 1,Home,Away,2025
1,Boston,10.6,10.7,7.0,9.8,11.5,10.6
2,Okla City,11.6,12.3,12.0,12.0,11.2,11.6
3,New York,11.6,8.0,6.0,11.7,11.4,11.6
4,Indiana,11.9,11.3,12.0,11.8,12.1,11.9
5,Minnesota,12.2,13.0,12.0,12.6,11.8,12.2
6,Denver,12.2,10.3,10.0,11.3,13.1,12.2
7,Cleveland,12.4,11.0,9.0,12.7,11.9,12.4
8,San Antonio,12.5,13.0,16.0,12.4,12.7,12.5
9,Brooklyn,12.5,12.0,12.0,13.9,11.3,12.5
10,Golden State,12.6,13.0,13.0,12.3,12.8,12.6
11,Atlanta,12.6,12.7,21.0,13.1,12.3,12.6
12,Charlotte,12.6,11.3,11.0,12.4,12.9,12.6
13,Milwaukee,12.9,15.7,16.0,12.9,12.9,12.9
14,Philadelphia,13.0,10.7,14.0,12.0,14.4,13.0
14,Memphis,13.0,10.3,8.0,12.7,13.4,13.0
14,LA Lakers,13.0,11.0,9.0,12.0,13.7,13.0
17,Detroit,13.2,14.7,15.0,13.9,12.6,13.2
18,Orlando,13.2,11.3,11.0,12.8,13.7,13.2
19,Sacramento,13.2,10.3,13.0,14.1,12.5,13.2
20,Houston,13.5,12.3,13.0,12.9,14.0,13.5
21,Toronto,13.8,13.3,15.0,13.3,14.3,13.8
22,LA Clippers,13.9,11.3,13.0,14.1,13.7,13.9
23,Phoenix,14.0,15.3,17.0,13.8,14.3,14.0
24,New Orleans,14.8,12.7,7.0,13.8,16.1,14.8
25,Chicago,15.0,17.0,18.0,15.0,15.0,15.0
25,Dallas,15.0,14.7,15.0,15.1,14.8,15.0
27,Miami,15.3,15.7,13.0,15.4,15.2,15.3
28,Utah,15.6,15.3,16.0,16.7,14.4,15.6
29,Portland,16.8,16.7,15.0,17.0,16.6,16.8
30,Washington,16.8,12.3,10.0,17.6,16.3,16.8
